away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Marcus Stroman,N,,Bottom,Citizens Bank Park,2022-07-23T22:05:00Z,112,2022-07-23,2681,10,Final,Chicago Cubs,Zack Wheeler,David Robertson,2022-07-23 - Chicago Cubs (6) @ Philadelphia Phillies (2) (Final),R,6,Philadelphia Phillies,661559,Chicago Cubs,2,1,,143,Philadelphia Phillies,CHC wins 2-0,Jose Alvarado,['MLB.tv Free Game']
,Drew Smyly,N,,Bottom,Citizens Bank Park,2022-07-24T16:05:00Z,112,2022-07-24,2681,9,Final,Chicago Cubs,Bailey Falter,Drew Smyly,2022-07-24 - Chicago Cubs (4) @ Philadelphia Phillies (3) (Final),R,4,Philadelphia Phillies,661556,Chicago Cubs,3,1,David Robertson,143,Philadelphia Phillies,CHC wins 3-0,Bailey Falter,['Peacock']
,JT Brubaker,N,,Top,Wrigley Field,2022-07-26T00:05:00Z,134,2022-07-25,17,9,Final,Pittsburgh Pirates,Adrian Sampson,Mychal Givens,2022-07-25 - Pittsburgh Pirates (2) @ Chicago Cubs (3) (Final),R,2,Chicago Cubs,661065,Chicago Cubs,3,1,Scott Effross,112,Pittsburgh Pirates,CHC leads 1-0,Yerry De Los Santos,[]
,Bryse Wilson,N,,Top,Wrigley Field,2022-07-26T18:20:00Z,134,2022-07-26,17,9,Final,Pittsburgh Pirates,Keegan Thompson,Keegan Thompson,2022-07-26 - Pittsburgh Pirates (2) @ Chicago Cubs (4) (Final),R,2,Chicago Cubs,661064,Chicago Cubs,4,1,Mychal Givens,112,Pittsburgh Pirates,CHC wins 2-0,Bryse Wilson,['MLBN (out-of-market only)']
,Justin Steele,N,,Top,Oracle Park,2022-07-29T01:45:00Z,112,2022-07-28,2395,9,Final,Chicago Cubs,Alex Wood,Alex Wood,2022-07-28 - Chicago Cubs (2) @ San Francisco Giants (4) (Final),R,2,San Francisco Giants,662058,San Francisco Giants,4,1,Camilo Doval,137,Chicago Cubs,SF leads 1-0,Justin Steele,[]
,Marcus Stroman,N,,Bottom,Oracle Park,2022-07-30T02:15:00Z,112,2022-07-29,2395,9,Final,Chicago Cubs,Alex Cobb,Marcus Stroman,2022-07-29 - Chicago Cubs (4) @ San Francisco Giants (2) (Final),R,4,San Francisco Giants,662057,Chicago Cubs,2,1,,137,San Francisco Giants,Series tied 1-1,Alex Cobb,['Apple TV+']
,Drew Smyly,N,,Top,Oracle Park,2022-07-31T01:05:00Z,112,2022-07-30,2395,9,Final,Chicago Cubs,Jakob Junis,Tyler Rogers,2022-07-30 - Chicago Cubs (4) @ San Francisco Giants (5) (Final),R,4,San Francisco Giants,662112,San Francisco Giants,5,1,Dominic Leone,137,Chicago Cubs,SF leads 2-1,Drew Smyly,[]
,Adrian Sampson,N,,Top,Oracle Park,2022-07-31T23:08:00Z,112,2022-07-31,2395,9,Final,Chicago Cubs,Carlos Rodon,Carlos Rodon,2022-07-31 - Chicago Cubs (0) @ San Francisco Giants (4) (Final),R,0,San Francisco Giants,662071,San Francisco Giants,4,1,,137,Chicago Cubs,SF wins 3-1,Adrian Sampson,['ESPN']
,Keegan Thompson,N,,Top,Busch Stadium,2022-08-02T23:45:00Z,112,2022-08-02,2889,9,Final,Chicago Cubs,Adam Wainwright,Adam Wainwright,2022-08-02 - Chicago Cubs (0) @ St. Louis Cardinals (6) (Final),R,0,St. Louis Cardinals,661959,St. Louis Cardinals,6,1,,138,Chicago Cubs,STL leads 1-0,Keegan Thompson,[]
,Justin Steele,N,,,Busch Stadium,2022-08-03T23:45:00Z,112,2022-08-03,2889,,Postponed,Chicago Cubs,Miles Mikolas,,2022-08-03 - Chicago Cubs @ St. Louis Cardinals (Postponed),R,0,St. Louis Cardinals,661945,,0,1,,138,,STL wins 2-0,,[]
,Marcus Stroman,S,,Bottom,Busch Stadium,2022-08-04T17:15:00Z,112,2022-08-04,2889,9,Final,Chicago Cubs,Miles Mikolas,Ryan Helsley,2022-08-04 - Chicago Cubs (3) @ St. Louis Cardinals (4) (Final),R,3,St. Louis Cardinals,661945,St. Louis Cardinals,4,1,,138,Chicago Cubs,STL wins 2-0,Erich Uelmen,[]
,Sean Newcomb,S,,Top,Busch Stadium,2022-08-04T23:45:00Z,112,2022-08-04,2889,9,Final,Chicago Cubs,Jose Quintana,Jordan Hicks,2022-08-04 - Chicago Cubs (2) @ St. Louis Cardinals (7) (Final),R,2,St. Louis Cardinals,661932,St. Louis Cardinals,7,2,,138,Chicago Cubs,STL wins 3-0,Kervin Castro,[]
,Edward Cabrera,N,,Top,Wrigley Field,2022-08-05T18:20:00Z,146,2022-08-05,17,9,Final,Miami Marlins,Justin Steele,Rowan Wick,2022-08-05 - Miami Marlins (1) @ Chicago Cubs (2) (Final),R,1,Chicago Cubs,661063,Chicago Cubs,2,1,,112,Miami Marlins,CHC leads 1-0,Dylan Floro,['MLBN (out-of-market only)']
,Pablo Lopez,N,,Top,Wrigley Field,2022-08-06T18:20:00Z,146,2022-08-06,17,9,Final,Miami Marlins,Drew Smyly,Drew Smyly,2022-08-06 - Miami Marlins (0) @ Chicago Cubs (4) (Final),R,0,Chicago Cubs,661062,Chicago Cubs,4,1,,112,Miami Marlins,CHC wins 2-0,Pablo Lopez,['FS1']
,Jesus Luzardo,N,,Bottom,Wrigley Field,2022-08-07T18:20:00Z,146,2022-08-07,17,9,Final,Miami Marlins,Adrian Sampson,Jesus Luzardo,2022-08-07 - Miami Marlins (3) @ Chicago Cubs (0) (Final),R,3,Chicago Cubs,661061,Miami Marlins,0,1,Tanner Scott,112,Chicago Cubs,CHC wins 2-1,Adrian Sampson,[]
,Anibal Sanchez,N,,Top,Wrigley Field,2022-08-09T00:05:00Z,120,2022-08-08,17,9,Final,Washington Nationals,Keegan Thompson,Keegan Thompson,2022-08-08 - Washington Nationals (3) @ Chicago Cubs (6) (Final),R,3,Chicago Cubs,661060,Chicago Cubs,6,1,Rowan Wick,112,Washington Nationals,CHC leads 1-0,Anibal Sanchez,[]
,Paolo Espino,N,,Bottom,Wrigley Field,2022-08-10T00:05:00Z,120,2022-08-09,17,9,Final,Washington Nationals,Marcus Stroman,Kyle Finnegan,2022-08-09 - Washington Nationals (6) @ Chicago Cubs (5) (Final),R,6,Chicago Cubs,661059,Washington Nationals,5,1,Carl Edwards Jr.,112,Chicago Cubs,Series tied 1-1,Mark Leiter Jr.,[]
,Josiah Gray,N,,Top,Wrigley Field,2022-08-10T18:20:00Z,120,2022-08-10,17,9,Final,Washington Nationals,Justin Steele,Michael Rucker,2022-08-10 - Washington Nationals (2) @ Chicago Cubs (4) (Final),R,2,Chicago Cubs,663229,Chicago Cubs,4,1,Rowan Wick,112,Washington Nationals,CHC wins 2-1,Steve Cishek,[]
,Drew Smyly,N,,Bottom,Field of Dreams,2022-08-11T23:15:00Z,112,2022-08-11,5445,9,Final,Chicago Cubs,Nick Lodolo,Drew Smyly,2022-08-11 - Chicago Cubs (4) @ Cincinnati Reds (2) (Final),R,4,Cincinnati Reds,663023,Chicago Cubs,2,1,Rowan Wick,113,Cincinnati Reds,CHC leads 1-0,Nick Lodolo,['FOX']
,Adrian Sampson,N,,Bottom,Great American Ball Park,2022-08-13T22:40:00Z,112,2022-08-13,2602,9,Final,Chicago Cubs,Graham Ashcraft,Sean Newcomb,2022-08-13 - Chicago Cubs (7) @ Cincinnati Reds (2) (Final),R,7,Cincinnati Reds,663022,Chicago Cubs,2,1,,113,Cincinnati Reds,CHC wins 2-0,Graham Ashcraft,[]
,Keegan Thompson,N,,Top,Great American Ball Park,2022-08-14T17:40:00Z,112,2022-08-14,2602,9,Final,Chicago Cubs,Justin Dunn,Joel Kuhnel,2022-08-14 - Chicago Cubs (5) @ Cincinnati Reds (8) (Final),R,5,Cincinnati Reds,663021,Cincinnati Reds,8,1,Alexis Diaz,113,Chicago Cubs,CHC wins 2-1,Anderson Espinoza,[]
,Marcus Stroman,N,,Top,Nationals Park,2022-08-15T23:05:00Z,112,2022-08-15,3309,9,Final,Chicago Cubs,Josiah Gray,Carl Edwards Jr.,2022-08-15 - Chicago Cubs (4) @ Washington Nationals (5) (Final),R,4,Washington Nationals,662471,Washington Nationals,5,1,Kyle Finnegan,120,Chicago Cubs,WSH leads 1-0,Brandon Hughes,[]
,Justin Steele,N,,Bottom,Nationals Park,2022-08-16T23:05:00Z,112,2022-08-16,3309,11,Final,Chicago Cubs,Patrick Corbin,Brandon Hughes,2022-08-16 - Chicago Cubs (7) @ Washington Nationals (5) (Final),R,7,Washington Nationals,662550,Chicago Cubs,5,1,Mark Leiter Jr.,120,Washington Nationals,Series tied 1-1,Victor Arano,[]
,Drew Smyly,N,,Bottom,Nationals Park,2022-08-17T17:05:00Z,112,2022-08-17,3309,9,Final,Chicago Cubs,Cory Abbott,Erich Uelmen,2022-08-17 - Chicago Cubs (3) @ Washington Nationals (2) (Final),R,3,Washington Nationals,662470,Chicago Cubs,2,1,Rowan Wick,120,Washington Nationals,CHC wins 2-1,Jake McGee,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Adrian Sampson,N,,Bottom,Oriole Park at Camden Yards,2022-08-18T19:05:00Z,112,2022-08-18,2,9,Final,Chicago Cubs,Spenser Watkins,Adrian Sampson,2022-08-18 - Chicago Cubs (3) @ Baltimore Orioles (2) (Final),R,3,Baltimore Orioles,661109,Chicago Cubs,2,1,Brandon Hughes,110,Baltimore Orioles,CHC wins Season,Spenser Watkins,[]
,Aaron Ashby,N,,Top,Wrigley Field,2022-08-19T18:20:00Z,158,2022-08-19,17,9,Final,Milwaukee Brewers,Keegan Thompson,Michael Rucker,2022-08-19 - Milwaukee Brewers (7) @ Chicago Cubs (8) (Final),R,7,Chicago Cubs,663228,Chicago Cubs,8,1,Brandon Hughes,112,Milwaukee Brewers,CHC leads 1-0,Hoby Milner,['MLBN (out-of-market only)']
,Freddy Peralta,N,,Bottom,Wrigley Field,2022-08-20T18:20:00Z,158,2022-08-20,17,11,Final,Milwaukee Brewers,Marcus Stroman,Erich Uelmen,2022-08-20 - Milwaukee Brewers (5) @ Chicago Cubs (6) (Final),R,5,Chicago Cubs,663116,Chicago Cubs,6,1,,112,Milwaukee Brewers,CHC wins 2-0,Peter Strzelecki,['FS1']
,Brandon Woodruff,N,,Bottom,Wrigley Field,2022-08-21T18:20:00Z,158,2022-08-21,17,9,Final,Milwaukee Brewers,Justin Steele,Brent Suter,2022-08-21 - Milwaukee Brewers (5) @ Chicago Cubs (2) (Final),R,5,Chicago Cubs,663115,Milwaukee Brewers,2,1,Taylor Rogers,112,Chicago Cubs,CHC wins 2-1,Rowan Wick,[]
,Jordan Montgomery,N,,Bottom,Wrigley Field,2022-08-23T00:05:00Z,138,2022-08-22,17,9,Final,St. Louis Cardinals,Drew Smyly,Jordan Montgomery,2022-08-22 - St. Louis Cardinals (1) @ Chicago Cubs (0) (Final),R,1,Chicago Cubs,663114,St. Louis Cardinals,0,1,,112,Chicago Cubs,STL leads 1-0,Drew Smyly,[]
,Adam Wainwright,S,,Top,Wrigley Field,2022-08-23T18:20:00Z,138,2022-08-23,17,9,Final,St. Louis Cardinals,Javier Assad,Michael Rucker,2022-08-23 - St. Louis Cardinals (0) @ Chicago Cubs (2) (Final),R,0,Chicago Cubs,663163,Chicago Cubs,2,1,Brandon Hughes,112,St. Louis Cardinals,Series tied 1-1,Adam Wainwright,['MLBN (out-of-market only)']
,Jake Woodford,S,,Bottom,Wrigley Field,2022-08-24T00:05:00Z,138,2022-08-23,17,9,Final,St. Louis Cardinals,Adrian Sampson,Jake Woodford,2022-08-23 - St. Louis Cardinals (13) @ Chicago Cubs (3) (Final),R,13,Chicago Cubs,663113,St. Louis Cardinals,3,2,,112,Chicago Cubs,STL leads 2-1,Adrian Sampson,[]
,Miles Mikolas,N,,Top,Wrigley Field,2022-08-25T00:05:00Z,138,2022-08-24,17,9,Final,St. Louis Cardinals,Luke Farrell,Rowan Wick,2022-08-24 - St. Louis Cardinals (1) @ Chicago Cubs (7) (Final),R,1,Chicago Cubs,663216,Chicago Cubs,7,1,,112,St. Louis Cardinals,Series tied 2-2,Miles Mikolas,[]
,Dakota Hudson,N,,Bottom,Wrigley Field,2022-08-25T18:20:00Z,138,2022-08-25,17,9,Final,St. Louis Cardinals,Marcus Stroman,Dakota Hudson,2022-08-25 - St. Louis Cardinals (8) @ Chicago Cubs (3) (Final),R,8,Chicago Cubs,663240,St. Louis Cardinals,3,1,,112,Chicago Cubs,STL wins 3-2,Marcus Stroman,['MLBN (out-of-market only)']
,Justin Steele,N,,Bottom,American Family Field,2022-08-27T00:10:00Z,112,2022-08-26,32,10,Final,Chicago Cubs,Freddy Peralta,Sean Newcomb,2022-08-26 - Chicago Cubs (4) @ Milwaukee Brewers (3) (Final),R,4,Milwaukee Brewers,661189,Chicago Cubs,3,1,Manuel Rodriguez,158,Milwaukee Brewers,CHC leads 1-0,Devin Williams,['MLB.tv Free Game']
,Drew Smyly,N,,Top,American Family Field,2022-08-27T23:10:00Z,112,2022-08-27,32,9,Final,Chicago Cubs,Brandon Woodruff,Taylor Rogers,2022-08-27 - Chicago Cubs (0) @ Milwaukee Brewers (7) (Final),R,0,Milwaukee Brewers,661180,Milwaukee Brewers,7,1,,158,Chicago Cubs,Series tied 1-1,Rowan Wick,[]
,Adrian Sampson,N,,Top,American Family Field,2022-08-28T18:10:00Z,112,2022-08-28,32,9,Final,Chicago Cubs,Eric Lauer,Eric Lauer,2022-08-28 - Chicago Cubs (7) @ Milwaukee Brewers (9) (Final),R,7,Milwaukee Brewers,661168,Milwaukee Brewers,9,1,Devin Williams,158,Chicago Cubs,MIL wins 2-1,Sean Newcomb,[]
,Javier Assad,N,,Bottom,Rogers Centre,2022-08-29T23:07:00Z,112,2022-08-29,14,11,Final,Chicago Cubs,Jose Berrios,Yimi Garcia,2022-08-29 - Chicago Cubs (4) @ Toronto Blue Jays (5) (Final),R,4,Toronto Blue Jays,661801,Toronto Blue Jays,5,1,,141,Chicago Cubs,TOR leads 1-0,Mark Leiter Jr.,[]
,Marcus Stroman,N,,Top,Rogers Centre,2022-08-30T23:07:00Z,112,2022-08-30,14,9,Final,Chicago Cubs,Kevin Gausman,Kevin Gausman,2022-08-30 - Chicago Cubs (3) @ Toronto Blue Jays (5) (Final),R,3,Toronto Blue Jays,661800,Toronto Blue Jays,5,1,Jordan Romano,141,Chicago Cubs,TOR wins 2-0,Brendon Little,[]
,Luke Farrell,N,,Bottom,Rogers Centre,2022-08-31T23:07:00Z,112,2022-08-31,14,9,Final,Chicago Cubs,Mitch White,Manuel Rodriguez,2022-08-31 - Chicago Cubs (7) @ Toronto Blue Jays (5) (Final),R,7,Toronto Blue Jays,661779,Chicago Cubs,5,1,Rowan Wick,141,Toronto Blue Jays,TOR wins 2-1,Mitch White,['MLBN (out-of-market only)']
,Adrian Sampson,N,,Top,Busch Stadium,2022-09-03T00:15:00Z,112,2022-09-02,2889,9,Final,Chicago Cubs,Jordan Montgomery,Jordan Montgomery,2022-09-02 - Chicago Cubs (0) @ St. Louis Cardinals (8) (Final),R,0,St. Louis Cardinals,661920,St. Louis Cardinals,8,1,,138,Chicago Cubs,STL leads 1-0,Adrian Sampson,[]
,Drew Smyly,N,,Top,Busch Stadium,2022-09-03T23:15:00Z,112,2022-09-03,2889,9,Final,Chicago Cubs,Adam Wainwright,Adam Wainwright,2022-09-03 - Chicago Cubs (4) @ St. Louis Cardinals (8) (Final),R,4,St. Louis Cardinals,661928,St. Louis Cardinals,8,1,,138,Chicago Cubs,STL wins 2-0,Drew Smyly,[]
,Marcus Stroman,N,,Top,Busch Stadium,2022-09-04T18:15:00Z,112,2022-09-04,2889,9,Final,Chicago Cubs,Miles Mikolas,Miles Mikolas,2022-09-04 - Chicago Cubs (0) @ St. Louis Cardinals (2) (Final),R,0,St. Louis Cardinals,661927,St. Louis Cardinals,2,1,Ryan Helsley,138,Chicago Cubs,STL wins 3-0,Brandon Hughes,['MLB.tv Free Game']
,Justin Dunn,N,,Top,Wrigley Field,2022-09-06T23:40:00Z,113,2022-09-06,17,9,Final,Cincinnati Reds,Wade Miley,Hayden Wesneski,2022-09-06 - Cincinnati Reds (3) @ Chicago Cubs (9) (Final),R,3,Chicago Cubs,663242,Chicago Cubs,9,1,,112,Cincinnati Reds,CHC leads 1-0,Ian Gibaut,[]
,Mike Minor,N,,Bottom,Wrigley Field,2022-09-07T23:40:00Z,113,2022-09-07,17,9,Final,Cincinnati Reds,Javier Assad,Mike Minor,2022-09-07 - Cincinnati Reds (7) @ Chicago Cubs (1) (Final),R,7,Chicago Cubs,663168,Cincinnati Reds,1,1,,112,Chicago Cubs,Series tied 1-1,Javier Assad,[]
,Luis Cessa,N,,Bottom,Wrigley Field,2022-09-08T18:20:00Z,113,2022-09-08,17,9,Final,Cincinnati Reds,Adrian Sampson,Alexis Diaz,2022-09-08 - Cincinnati Reds (4) @ Chicago Cubs (3) (Final),R,4,Chicago Cubs,663241,Cincinnati Reds,3,1,Ian Gibaut,112,Chicago Cubs,CIN wins 2-1,Mark Leiter Jr.,['YouTube']
,Carlos Rodon,N,,Top,Wrigley Field,2022-09-09T20:05:00Z,137,2022-09-09,17,9,Final,San Francisco Giants,Drew Smyly,Drew Smyly,2022-09-09 - San Francisco Giants (2) @ Chicago Cubs (4) (Final),R,2,Chicago Cubs,663217,Chicago Cubs,4,1,Brandon Hughes,112,San Francisco Giants,CHC leads 1-0,Carlos Rodon,['MLBN (out-of-market only)']
,Logan Webb,N,,Bottom,Wrigley Field,2022-09-10T18:20:00Z,137,2022-09-10,17,9,Final,San Francisco Giants,Marcus Stroman,Logan Webb,2022-09-10 - San Francisco Giants (5) @ Chicago Cubs (2) (Final),R,5,Chicago Cubs,663127,San Francisco Giants,2,1,Camilo Doval,112,Chicago Cubs,Series tied 1-1,Marcus Stroman,[]
,John Brebbia,N,,Bottom,Wrigley Field,2022-09-12T00:08:00Z,137,2022-09-11,17,9,Final,San Francisco Giants,Wade Miley,Zack Littell,2022-09-11 - San Francisco Giants (4) @ Chicago Cubs (2) (Final),R,4,Chicago Cubs,663130,San Francisco Giants,2,1,Camilo Doval,112,Chicago Cubs,SF wins 2-1,Hayden Wesneski,['ESPN']
,Javier Assad,N,,Bottom,Citi Field,2022-09-12T23:10:00Z,112,2022-09-12,3289,9,Final,Chicago Cubs,Chris Bassitt,Javier Assad,2022-09-12 - Chicago Cubs (5) @ New York Mets (2) (Final),R,5,New York Mets,662423,Chicago Cubs,2,1,Brandon Hughes,121,New York Mets,CHC leads 1-0,Chris Bassitt,[]
,Adrian Sampson,N,,Bottom,Citi Field,2022-09-13T23:10:00Z,112,2022-09-13,3289,9,Final,Chicago Cubs,Jacob deGrom,Adrian Sampson,2022-09-13 - Chicago Cubs (4) @ New York Mets (1) (Final),R,4,New York Mets,662430,Chicago Cubs,1,1,,121,New York Mets,CHC wins 2-0,Jacob deGrom,[]
,Drew Smyly,N,,Bottom,Citi Field,2022-09-14T23:10:00Z,112,2022-09-14,3289,9,Final,Chicago Cubs,David Peterson,Drew Smyly,2022-09-14 - Chicago Cubs (6) @ New York Mets (3) (Final),R,6,New York Mets,662422,Chicago Cubs,3,1,Mark Leiter Jr.,121,New York Mets,CHC wins 3-0,David Peterson,[]
,German Marquez,N,,Top,Wrigley Field,2022-09-16T18:20:00Z,115,2022-09-16,17,9,Final,Colorado Rockies,Marcus Stroman,Marcus Stroman,2022-09-16 - Colorado Rockies (1) @ Chicago Cubs (2) (Final),R,1,Chicago Cubs,663126,Chicago Cubs,2,1,Manuel Rodriguez,112,Colorado Rockies,CHC leads 1-0,German Marquez,['MLBN (out-of-market only)']
,Jose Urena,N,,Bottom,Wrigley Field,2022-09-17T18:20:00Z,115,2022-09-17,17,9,Final,Colorado Rockies,Hayden Wesneski,Carlos Estevez,2022-09-17 - Colorado Rockies (3) @ Chicago Cubs (1) (Final),R,3,Chicago Cubs,663129,Colorado Rockies,1,1,Daniel Bard,112,Chicago Cubs,Series tied 1-1,Adbert Alzolay,['MLBN (out-of-market only)']
,Ryan Feltner,N,,Bottom,Wrigley Field,2022-09-18T18:20:00Z,115,2022-09-18,17,9,Final,Colorado Rockies,Javier Assad,Ryan Feltner,2022-09-18 - Colorado Rockies (4) @ Chicago Cubs (3) (Final),R,4,Chicago Cubs,663112,Colorado Rockies,3,1,Daniel Bard,112,Chicago Cubs,COL wins 2-1,Javier Assad,[]
,Wade Miley,N,,Top,loanDepot park,2022-09-19T22:40:00Z,112,2022-09-19,4169,9,Final,Chicago Cubs,Edward Cabrera,Edward Cabrera,2022-09-19 - Chicago Cubs (3) @ Miami Marlins (10) (Final),R,3,Miami Marlins,661299,Miami Marlins,10,1,,146,Chicago Cubs,MIA leads 1-0,Wade Miley,[]
,Adrian Sampson,N,,Bottom,loanDepot park,2022-09-20T22:40:00Z,112,2022-09-20,4169,9,Final,Chicago Cubs,Pablo Lopez,Adbert Alzolay,2022-09-20 - Chicago Cubs (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661298,Chicago Cubs,1,1,Brandon Hughes,146,Miami Marlins,Series tied 1-1,Steven Okert,[]
