away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Anibal Sanchez,N,,Bottom,Petco Park,2022-08-19T01:40:00Z,120,2022-08-18,2680,9,Final,Washington Nationals,Yu Darvish,Carl Edwards Jr.,2022-08-18 - Washington Nationals (3) @ San Diego Padres (1) (Final),R,3,San Diego Padres,662182,Washington Nationals,1,1,Kyle Finnegan,135,San Diego Padres,WSH leads 1-0,Yu Darvish,[]
,Paolo Espino,N,,Bottom,Petco Park,2022-08-20T01:40:00Z,120,2022-08-19,2680,9,Final,Washington Nationals,Blake Snell,Erasmo Ramirez,2022-08-19 - Washington Nationals (6) @ San Diego Padres (3) (Final),R,6,San Diego Padres,662181,Washington Nationals,3,1,Kyle Finnegan,135,San Diego Padres,WSH leads 2-0,Josh Hader,['MLBN (out-of-market only)']
,Josiah Gray,N,,Top,Petco Park,2022-08-21T00:40:00Z,120,2022-08-20,2680,9,Final,Washington Nationals,Joe Musgrove,Adrian Morejon,2022-08-20 - Washington Nationals (1) @ San Diego Padres (2) (Final),R,1,San Diego Padres,662180,San Diego Padres,2,1,Luis Garcia,135,Washington Nationals,WSH leads 2-1,Steve Cishek,[]
,Patrick Corbin,N,,Top,Petco Park,2022-08-21T20:10:00Z,120,2022-08-21,2680,9,Final,Washington Nationals,Sean Manaea,Sean Manaea,2022-08-21 - Washington Nationals (1) @ San Diego Padres (2) (Final),R,1,San Diego Padres,662179,San Diego Padres,2,1,Nick Martinez,135,Washington Nationals,Series tied 2-2,Patrick Corbin,[]
,Aaron Civale,N,,Bottom,Petco Park,2022-08-24T01:40:00Z,114,2022-08-23,2680,9,Final,Cleveland Guardians,Mike Clevinger,Nick Sandlin,2022-08-23 - Cleveland Guardians (3) @ San Diego Padres (1) (Final),R,3,San Diego Padres,662213,Cleveland Guardians,1,1,Emmanuel Clase,135,San Diego Padres,CLE leads 1-0,Mike Clevinger,['MLB.tv Free Game']
,Cal Quantrill,N,,Bottom,Petco Park,2022-08-24T20:10:00Z,114,2022-08-24,2680,9,Final,Cleveland Guardians,Blake Snell,Cal Quantrill,2022-08-24 - Cleveland Guardians (7) @ San Diego Padres (0) (Final),R,7,San Diego Padres,662212,Cleveland Guardians,0,1,,135,San Diego Padres,CLE wins 2-0,Blake Snell,['MLBN (out-of-market only)']
,Joe Musgrove,N,,Bottom,Kauffman Stadium,2022-08-27T00:10:00Z,135,2022-08-26,7,9,Final,San Diego Padres,Kris Bubic,Robert Suarez,2022-08-26 - San Diego Padres (13) @ Kansas City Royals (5) (Final),R,13,Kansas City Royals,662667,San Diego Padres,5,1,,118,Kansas City Royals,SD leads 1-0,Kris Bubic,['MLB.tv Free Game']
,Yu Darvish,N,,Bottom,Kauffman Stadium,2022-08-27T23:10:00Z,135,2022-08-27,7,9,Final,San Diego Padres,Daniel Lynch,Yu Darvish,2022-08-27 - San Diego Padres (4) @ Kansas City Royals (3) (Final),R,4,Kansas City Royals,662666,San Diego Padres,3,1,Nick Martinez,118,Kansas City Royals,SD wins 2-0,Daniel Lynch,[]
,Sean Manaea,N,,Top,Kauffman Stadium,2022-08-28T18:10:00Z,135,2022-08-28,7,9,Final,San Diego Padres,Jonathan Heasley,Jonathan Heasley,2022-08-28 - San Diego Padres (7) @ Kansas City Royals (15) (Final),R,7,Kansas City Royals,662638,Kansas City Royals,15,1,,118,San Diego Padres,SD wins 2-1,Sean Manaea,[]
,Mike Clevinger,N,,Bottom,Oracle Park,2022-08-30T01:45:00Z,135,2022-08-29,2395,9,Final,San Diego Padres,Carlos Rodon,Mike Clevinger,2022-08-29 - San Diego Padres (6) @ San Francisco Giants (5) (Final),R,6,San Francisco Giants,662001,San Diego Padres,5,1,Nick Martinez,137,San Francisco Giants,SD leads 1-0,Carlos Rodon,[]
,Blake Snell,N,,Bottom,Oracle Park,2022-08-31T01:45:00Z,135,2022-08-30,2395,9,Final,San Diego Padres,Logan Webb,Blake Snell,2022-08-30 - San Diego Padres (4) @ San Francisco Giants (3) (Final),R,4,San Francisco Giants,662000,San Diego Padres,3,1,Nick Martinez,137,San Francisco Giants,SD wins 2-0,Logan Webb,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Joe Musgrove,N,,Bottom,Oracle Park,2022-08-31T19:45:00Z,135,2022-08-31,2395,9,Final,San Diego Padres,Alex Wood,Joe Musgrove,2022-08-31 - San Diego Padres (5) @ San Francisco Giants (4) (Final),R,5,San Francisco Giants,662033,San Diego Padres,4,1,Josh Hader,137,San Francisco Giants,SD wins 3-0,Alex Wood,[]
,Yu Darvish,N,,Bottom,Dodger Stadium,2022-09-03T02:10:00Z,135,2022-09-02,22,9,Final,San Diego Padres,Dustin May,Yu Darvish,2022-09-02 - San Diego Padres (7) @ Los Angeles Dodgers (1) (Final),R,7,Los Angeles Dodgers,662603,San Diego Padres,1,1,,119,Los Angeles Dodgers,SD leads 1-0,Dustin May,[]
,Sean Manaea,N,,Top,Dodger Stadium,2022-09-04T01:10:00Z,135,2022-09-03,22,9,Final,San Diego Padres,Julio Urias,Julio Urias,2022-09-03 - San Diego Padres (1) @ Los Angeles Dodgers (12) (Final),R,1,Los Angeles Dodgers,662597,Los Angeles Dodgers,12,1,,119,San Diego Padres,Series tied 1-1,Sean Manaea,[]
,Mike Clevinger,N,,Top,Dodger Stadium,2022-09-04T23:08:00Z,135,2022-09-04,22,9,Final,San Diego Padres,Caleb Ferguson,Alex Vesia,2022-09-04 - San Diego Padres (4) @ Los Angeles Dodgers (9) (Final),R,4,Los Angeles Dodgers,662599,Los Angeles Dodgers,9,1,,119,San Diego Padres,LAD wins 2-1,Mike Clevinger,['ESPN']
,Ryne Nelson,N,,Bottom,Petco Park,2022-09-05T22:40:00Z,109,2022-09-05,2680,9,Final,Arizona Diamondbacks,Blake Snell,Ryne Nelson,2022-09-05 - Arizona Diamondbacks (5) @ San Diego Padres (0) (Final),R,5,San Diego Padres,662211,Arizona Diamondbacks,0,1,,135,San Diego Padres,AZ leads 1-0,Blake Snell,['MLB.tv Free Game']
,Merrill Kelly,N,,Bottom,Petco Park,2022-09-07T01:40:00Z,109,2022-09-06,2680,9,Final,Arizona Diamondbacks,Joe Musgrove,Nick Martinez,2022-09-06 - Arizona Diamondbacks (5) @ San Diego Padres (6) (Final),R,5,San Diego Padres,662205,San Diego Padres,6,1,,135,Arizona Diamondbacks,Series tied 1-1,Ian Kennedy,[]
,Tommy Henry,N,,Top,Petco Park,2022-09-08T00:40:00Z,109,2022-09-07,2680,9,Final,Arizona Diamondbacks,Yu Darvish,Yu Darvish,2022-09-07 - Arizona Diamondbacks (3) @ San Diego Padres (6) (Final),R,3,San Diego Padres,662216,San Diego Padres,6,1,Josh Hader,135,Arizona Diamondbacks,SD wins 2-1,Tommy Henry,['FS1']
,Dustin May,N,,Bottom,Petco Park,2022-09-10T01:40:00Z,119,2022-09-09,2680,10,Final,Los Angeles Dodgers,Mike Clevinger,Adrian Morejon,2022-09-09 - Los Angeles Dodgers (4) @ San Diego Padres (5) (Final),R,4,San Diego Padres,661850,San Diego Padres,5,1,,135,Los Angeles Dodgers,SD leads 1-0,Heath Hembree,[]
,Julio Urias,N,,Bottom,Petco Park,2022-09-11T00:40:00Z,119,2022-09-10,2680,9,Final,Los Angeles Dodgers,Blake Snell,Julio Urias,2022-09-10 - Los Angeles Dodgers (8) @ San Diego Padres (4) (Final),R,8,San Diego Padres,661849,Los Angeles Dodgers,4,1,,135,San Diego Padres,Series tied 1-1,Blake Snell,[]
,Andrew Heaney,N,,Bottom,Petco Park,2022-09-11T20:10:00Z,119,2022-09-11,2680,9,Final,Los Angeles Dodgers,Joe Musgrove,Andrew Heaney,2022-09-11 - Los Angeles Dodgers (11) @ San Diego Padres (2) (Final),R,11,San Diego Padres,661848,Los Angeles Dodgers,2,1,,135,San Diego Padres,LAD wins 2-1,Joe Musgrove,[]
,Yu Darvish,N,,Bottom,T-Mobile Park,2022-09-14T01:40:00Z,135,2022-09-13,680,9,Final,San Diego Padres,Logan Gilbert,Yu Darvish,2022-09-13 - San Diego Padres (2) @ Seattle Mariners (0) (Final),R,2,Seattle Mariners,662119,San Diego Padres,0,1,Josh Hader,136,Seattle Mariners,SD leads 1-0,Logan Gilbert,['MLBN (out-of-market only)']
,Mike Clevinger,N,,Top,T-Mobile Park,2022-09-14T20:10:00Z,135,2022-09-14,680,9,Final,San Diego Padres,Luis Castillo,Luis Castillo,2022-09-14 - San Diego Padres (1) @ Seattle Mariners (6) (Final),R,1,Seattle Mariners,662118,Seattle Mariners,6,1,,136,San Diego Padres,Series tied 1-1,Mike Clevinger,['MLBN (out-of-market only)']
,Sean Manaea,N,,Top,Chase Field,2022-09-16T01:40:00Z,135,2022-09-15,15,9,Final,San Diego Padres,Drey Jameson,Drey Jameson,2022-09-15 - San Diego Padres (0) @ Arizona Diamondbacks (4) (Final),R,0,Arizona Diamondbacks,663284,Arizona Diamondbacks,4,1,,109,San Diego Padres,AZ leads 1-0,Sean Manaea,[]
,Blake Snell,N,,Bottom,Chase Field,2022-09-17T01:40:00Z,135,2022-09-16,15,9,Final,San Diego Padres,Madison Bumgarner,Blake Snell,2022-09-16 - San Diego Padres (12) @ Arizona Diamondbacks (3) (Final),R,12,Arizona Diamondbacks,663283,San Diego Padres,3,1,,109,Arizona Diamondbacks,Series tied 1-1,Madison Bumgarner,[]
,Joe Musgrove,N,,Bottom,Chase Field,2022-09-18T00:10:00Z,135,2022-09-17,15,9,Final,San Diego Padres,Zac Gallen,Joe Musgrove,2022-09-17 - San Diego Padres (2) @ Arizona Diamondbacks (0) (Final),R,2,Arizona Diamondbacks,663289,San Diego Padres,0,1,Josh Hader,109,Arizona Diamondbacks,SD leads 2-1,Zac Gallen,[]
,Yu Darvish,N,,Bottom,Chase Field,2022-09-18T20:10:00Z,135,2022-09-18,15,9,Final,San Diego Padres,Ryne Nelson,Yu Darvish,2022-09-18 - San Diego Padres (6) @ Arizona Diamondbacks (1) (Final),R,6,Arizona Diamondbacks,663287,San Diego Padres,1,1,,109,Arizona Diamondbacks,SD wins 3-1,Ryne Nelson,[]
,Adam Wainwright,N,,Top,Petco Park,2022-09-21T01:40:00Z,138,2022-09-20,2680,9,Final,St. Louis Cardinals,Mike Clevinger,Mike Clevinger,2022-09-20 - St. Louis Cardinals (0) @ San Diego Padres (5) (Final),R,0,San Diego Padres,662204,San Diego Padres,5,1,,135,St. Louis Cardinals,SD leads 1-0,Adam Wainwright,['TBS (out-of-market only)']
,Miles Mikolas,N,,Top,Petco Park,2022-09-22T01:40:00Z,138,2022-09-21,2680,9,Final,St. Louis Cardinals,Blake Snell,Blake Snell,2022-09-21 - St. Louis Cardinals (0) @ San Diego Padres (1) (Final),R,0,San Diego Padres,662203,San Diego Padres,1,1,Josh Hader,135,St. Louis Cardinals,SD wins 2-0,Miles Mikolas,['MLBN (out-of-market only)']
,Jack Flaherty,N,,Bottom,Petco Park,2022-09-22T20:10:00Z,138,2022-09-22,2680,9,Final,St. Louis Cardinals,Joe Musgrove,Jack Flaherty,2022-09-22 - St. Louis Cardinals (5) @ San Diego Padres (4) (Final),R,5,San Diego Padres,662202,St. Louis Cardinals,4,1,Giovanny Gallegos,135,San Diego Padres,SD wins 2-1,Nick Martinez,[]
,Sean Manaea,N,,Bottom,Coors Field,2022-09-24T00:10:00Z,135,2022-09-23,19,10,Final,San Diego Padres,Ryan Feltner,Daniel Bard,2022-09-23 - San Diego Padres (3) @ Colorado Rockies (4) (Final),R,3,Colorado Rockies,662897,Colorado Rockies,4,1,,115,San Diego Padres,COL leads 1-0,Adrian Morejon,[]
,Yu Darvish,N,,Bottom,Coors Field,2022-09-25T00:10:00Z,135,2022-09-24,19,9,Final,San Diego Padres,Chad Kuhl,Yu Darvish,2022-09-24 - San Diego Padres (9) @ Colorado Rockies (3) (Final),R,9,Colorado Rockies,662866,San Diego Padres,3,1,,115,Colorado Rockies,Series tied 1-1,Chad Kuhl,[]
,Mike Clevinger,N,,Bottom,Coors Field,2022-09-25T19:10:00Z,135,2022-09-25,19,9,Final,San Diego Padres,Kyle Freeland,Robert Suarez,2022-09-25 - San Diego Padres (13) @ Colorado Rockies (6) (Final),R,13,Colorado Rockies,662865,San Diego Padres,6,1,,115,Colorado Rockies,SD wins 2-1,Kyle Freeland,['MLB.tv Free Game']
,Tyler Anderson,N,,Bottom,Petco Park,2022-09-28T01:40:00Z,119,2022-09-27,2680,10,Final,Los Angeles Dodgers,Blake Snell,Pierce Johnson,2022-09-27 - Los Angeles Dodgers (3) @ San Diego Padres (4) (Final),R,3,San Diego Padres,662210,San Diego Padres,4,1,,135,Los Angeles Dodgers,SD leads 1-0,Craig Kimbrel,[]
,Julio Urias,N,,Bottom,Petco Park,2022-09-29T01:40:00Z,119,2022-09-28,2680,10,Final,Los Angeles Dodgers,Joe Musgrove,Alex Vesia,2022-09-28 - Los Angeles Dodgers (1) @ San Diego Padres (0) (Final),R,1,San Diego Padres,662214,Los Angeles Dodgers,0,1,Tommy Kahnle,135,San Diego Padres,Series tied 1-1,Steven Wilson,['MLB.tv Free Game']
,Brusdar Graterol,N,,Bottom,Petco Park,2022-09-30T01:40:00Z,119,2022-09-29,2680,9,Final,Los Angeles Dodgers,Steven Wilson,Andrew Heaney,2022-09-29 - Los Angeles Dodgers (5) @ San Diego Padres (2) (Final),R,5,San Diego Padres,662209,Los Angeles Dodgers,2,1,David Price,135,San Diego Padres,LAD wins 2-1,Pierce Johnson,['MLBN (out-of-market only)']
,Davis Martin,N,,Bottom,Petco Park,2022-10-01T01:40:00Z,145,2022-09-30,2680,9,Final,Chicago White Sox,Yu Darvish,Davis Martin,2022-09-30 - Chicago White Sox (3) @ San Diego Padres (1) (Final),R,3,San Diego Padres,662208,Chicago White Sox,1,1,Liam Hendriks,135,San Diego Padres,CWS leads 1-0,Yu Darvish,[]
,Dylan Cease,N,,Top,Petco Park,2022-10-02T00:40:00Z,145,2022-10-01,2680,9,Final,Chicago White Sox,Mike Clevinger,Mike Clevinger,2022-10-01 - Chicago White Sox (2) @ San Diego Padres (5) (Final),R,2,San Diego Padres,662207,San Diego Padres,5,1,Josh Hader,135,Chicago White Sox,Series tied 1-1,Dylan Cease,[]
,Lance Lynn,N,,Bottom,Petco Park,2022-10-02T20:10:00Z,145,2022-10-02,2680,9,Final,Chicago White Sox,Blake Snell,Lance Lynn,2022-10-02 - Chicago White Sox (2) @ San Diego Padres (1) (Final),R,2,San Diego Padres,662190,Chicago White Sox,1,1,Liam Hendriks,135,San Diego Padres,CWS wins 2-1,Blake Snell,[]
,John Brebbia,N,,Top,Petco Park,2022-10-04T01:40:00Z,137,2022-10-03,2680,9,Final,San Francisco Giants,Joe Musgrove,Adrian Morejon,2022-10-03 - San Francisco Giants (4) @ San Diego Padres (7) (Final),R,4,San Diego Padres,662239,San Diego Padres,7,1,Josh Hader,135,San Francisco Giants,SD leads 1-0,Shelby Miller,['MLB.tv Free Game']
,Alex Cobb,N,,Top,Petco Park,2022-10-05T01:40:00Z,137,2022-10-04,2680,9,Final,San Francisco Giants,Sean Manaea,Sean Manaea,2022-10-04 - San Francisco Giants (2) @ San Diego Padres (6) (Final),R,2,San Diego Padres,662252,San Diego Padres,6,1,,135,San Francisco Giants,SD wins 2-0,Alex Cobb,[]
,John Brebbia,N,,Bottom,Petco Park,2022-10-05T20:10:00Z,137,2022-10-05,2680,9,Final,San Francisco Giants,Craig Stammen,Yunior Marte,2022-10-05 - San Francisco Giants (8) @ San Diego Padres (1) (Final),R,8,San Diego Padres,662238,San Francisco Giants,1,1,,135,San Diego Padres,SD wins 2-1,Craig Stammen,[]
,Yu Darvish,N,,Bottom,Citi Field,2022-10-08T00:07:00Z,135,2022-10-07,3289,9,Final,San Diego Padres,Max Scherzer,Yu Darvish,2022-10-07 - San Diego Padres (7) @ New York Mets (1) (Final),F,7,New York Mets,715761,San Diego Padres,1,1,,121,New York Mets,SD leads 1-0,Max Scherzer,['ESPN']
,Blake Snell,N,,Top,Citi Field,2022-10-08T23:37:00Z,135,2022-10-08,3289,9,Final,San Diego Padres,Jacob deGrom,Jacob deGrom,2022-10-08 - San Diego Padres (3) @ New York Mets (7) (Final),F,3,New York Mets,715760,New York Mets,7,1,Seth Lugo,121,San Diego Padres,Series tied 1-1,Nick Martinez,['ESPN']
,Joe Musgrove,N,,Bottom,Citi Field,2022-10-09T23:07:00Z,135,2022-10-09,3289,9,Final,San Diego Padres,Chris Bassitt,Joe Musgrove,2022-10-09 - San Diego Padres (6) @ New York Mets (0) (Final),F,6,New York Mets,715759,San Diego Padres,0,1,,121,New York Mets,SD wins 2-1,Chris Bassitt,['ESPN']
,Mike Clevinger,N,,Top,Dodger Stadium,2022-10-12T01:37:00Z,135,2022-10-11,22,9,Final,San Diego Padres,Julio Urias,Julio Urias,2022-10-11 - San Diego Padres (3) @ Los Angeles Dodgers (5) (Final),D,3,Los Angeles Dodgers,715748,Los Angeles Dodgers,5,1,Chris Martin,119,San Diego Padres,LAD leads 1-0,Mike Clevinger,['FS1']
,Yu Darvish,N,,Bottom,Dodger Stadium,2022-10-13T00:37:00Z,135,2022-10-12,22,9,Final,San Diego Padres,Clayton Kershaw,Yu Darvish,2022-10-12 - San Diego Padres (5) @ Los Angeles Dodgers (3) (Final),D,5,Los Angeles Dodgers,715747,San Diego Padres,3,1,Josh Hader,119,Los Angeles Dodgers,Series tied 1-1,Brusdar Graterol,['FS1']
,Tony Gonsolin,N,,Top,Petco Park,2022-10-15T00:37:00Z,119,2022-10-14,2680,9,Final,Los Angeles Dodgers,Blake Snell,Blake Snell,2022-10-14 - Los Angeles Dodgers (1) @ San Diego Padres (2) (Final),D,1,San Diego Padres,715746,San Diego Padres,2,1,Josh Hader,135,Los Angeles Dodgers,SD leads 2-1,Tony Gonsolin,['FS1']
,Tyler Anderson,N,,Top,Petco Park,2022-10-16T01:37:00Z,119,2022-10-15,2680,9,Final,Los Angeles Dodgers,Joe Musgrove,Tim Hill,2022-10-15 - Los Angeles Dodgers (3) @ San Diego Padres (5) (Final),D,3,San Diego Padres,715745,San Diego Padres,5,1,Josh Hader,135,Los Angeles Dodgers,SD wins 3-1,Yency Almonte,['FS1']
,Zack Wheeler,N,,Bottom,Petco Park,2022-10-19T00:03:00Z,143,2022-10-18,2680,9,Final,Philadelphia Phillies,Yu Darvish,Zack Wheeler,2022-10-18 - Philadelphia Phillies (2) @ San Diego Padres (0) (Final),L,2,San Diego Padres,715731,Philadelphia Phillies,0,1,Jose Alvarado,135,San Diego Padres,PHI leads 1-0,Yu Darvish,['FS1']
,Aaron Nola,N,,Top,Petco Park,2022-10-19T20:35:00Z,143,2022-10-19,2680,9,Final,Philadelphia Phillies,Blake Snell,Blake Snell,2022-10-19 - Philadelphia Phillies (5) @ San Diego Padres (8) (Final),L,5,San Diego Padres,715730,San Diego Padres,8,1,Josh Hader,135,Philadelphia Phillies,Series tied 1-1,Aaron Nola,['FOX / FS1']
,Joe Musgrove,N,,Top,Citizens Bank Park,2022-10-21T23:37:00Z,135,2022-10-21,2681,9,Final,San Diego Padres,Ranger Suarez,Ranger Suarez,2022-10-21 - San Diego Padres (2) @ Philadelphia Phillies (4) (Final),L,2,Philadelphia Phillies,715729,Philadelphia Phillies,4,1,Seranthony Dominguez,143,San Diego Padres,PHI leads 2-1,Joe Musgrove,['FS1']
,Mike Clevinger,N,,Top,Citizens Bank Park,2022-10-22T23:45:00Z,135,2022-10-22,2681,9,Final,San Diego Padres,Bailey Falter,Brad Hand,2022-10-22 - San Diego Padres (6) @ Philadelphia Phillies (10) (Final),L,6,Philadelphia Phillies,715728,Philadelphia Phillies,10,1,,143,San Diego Padres,PHI leads 3-1,Sean Manaea,['FOX']
,Yu Darvish,N,,Top,Citizens Bank Park,2022-10-23T18:37:00Z,135,2022-10-23,2681,9,Final,San Diego Padres,Zack Wheeler,Jose Alvarado,2022-10-23 - San Diego Padres (3) @ Philadelphia Phillies (4) (Final),L,3,Philadelphia Phillies,715727,Philadelphia Phillies,4,1,Ranger Suarez,143,San Diego Padres,PHI wins 4-1,Robert Suarez,['FS1']
