away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Jordan Lyles,N,,Top,Tropicana Field,2022-08-14T17:40:00Z,110,2022-08-14,12,9,Final,Baltimore Orioles,Drew Rasmussen,Drew Rasmussen,2022-08-14 - Baltimore Orioles (1) @ Tampa Bay Rays (4) (Final),R,1,Tampa Bay Rays,661864,Tampa Bay Rays,4,1,Jason Adam,139,Baltimore Orioles,TB wins 2-1,Jordan Lyles,[]
,Kyle Bradish,N,,Bottom,Rogers Centre,2022-08-15T23:07:00Z,110,2022-08-15,14,9,Final,Baltimore Orioles,Yusei Kikuchi,Bryan Baker,2022-08-15 - Baltimore Orioles (7) @ Toronto Blue Jays (3) (Final),R,7,Toronto Blue Jays,661707,Baltimore Orioles,3,1,,141,Toronto Blue Jays,BAL leads 1-0,Yusei Kikuchi,[]
,Dean Kremer,N,,Bottom,Rogers Centre,2022-08-16T23:07:00Z,110,2022-08-16,14,9,Final,Baltimore Orioles,Alek Manoah,Dean Kremer,2022-08-16 - Baltimore Orioles (4) @ Toronto Blue Jays (2) (Final),R,4,Toronto Blue Jays,661706,Baltimore Orioles,2,1,Felix Bautista,141,Toronto Blue Jays,BAL wins 2-0,Alek Manoah,[]
,Austin Voth,N,,Top,Rogers Centre,2022-08-17T19:07:00Z,110,2022-08-17,14,9,Final,Baltimore Orioles,Ross Stripling,Yimi Garcia,2022-08-17 - Baltimore Orioles (1) @ Toronto Blue Jays (6) (Final),R,1,Toronto Blue Jays,661705,Toronto Blue Jays,6,1,,141,Baltimore Orioles,BAL wins 2-1,Joey Krehbiel,[]
,Adrian Sampson,N,,Bottom,Oriole Park at Camden Yards,2022-08-18T19:05:00Z,112,2022-08-18,2,9,Final,Chicago Cubs,Spenser Watkins,Adrian Sampson,2022-08-18 - Chicago Cubs (3) @ Baltimore Orioles (2) (Final),R,3,Baltimore Orioles,661109,Chicago Cubs,2,1,Brandon Hughes,110,Baltimore Orioles,CHC wins Season,Spenser Watkins,[]
,Kutter Crawford,N,,Top,Oriole Park at Camden Yards,2022-08-19T23:05:00Z,111,2022-08-19,2,9,Final,Boston Red Sox,Jordan Lyles,Nick Vespi,2022-08-19 - Boston Red Sox (10) @ Baltimore Orioles (15) (Final),R,10,Baltimore Orioles,661044,Baltimore Orioles,15,1,,110,Boston Red Sox,BAL leads 1-0,Kutter Crawford,[]
,Michael Wacha,N,,Bottom,Oriole Park at Camden Yards,2022-08-20T20:05:00Z,111,2022-08-20,2,9,Final,Boston Red Sox,Kyle Bradish,Michael Wacha,2022-08-20 - Boston Red Sox (4) @ Baltimore Orioles (3) (Final),R,4,Baltimore Orioles,661043,Boston Red Sox,3,1,Garrett Whitlock,110,Baltimore Orioles,Series tied 1-1,Kyle Bradish,[]
,Nick Pivetta,N,,Top,Muncy Bank Ballpark,2022-08-21T23:10:00Z,111,2022-08-21,2735,9,Final,Boston Red Sox,Dean Kremer,Cionel Perez,2022-08-21 - Boston Red Sox (3) @ Baltimore Orioles (5) (Final),R,3,Baltimore Orioles,661051,Baltimore Orioles,5,1,Felix Bautista,110,Boston Red Sox,BAL wins 2-1,Matt Barnes,['ESPN']
,Dylan Cease,N,,Top,Oriole Park at Camden Yards,2022-08-23T23:05:00Z,145,2022-08-23,2,9,Final,Chicago White Sox,Austin Voth,Austin Voth,2022-08-23 - Chicago White Sox (3) @ Baltimore Orioles (5) (Final),R,3,Baltimore Orioles,663461,Baltimore Orioles,5,1,Felix Bautista,110,Chicago White Sox,BAL leads 1-0,Dylan Cease,[]
,Lucas Giolito,N,,Bottom,Oriole Park at Camden Yards,2022-08-24T23:05:00Z,145,2022-08-24,2,9,Final,Chicago White Sox,Spenser Watkins,Lucas Giolito,2022-08-24 - Chicago White Sox (5) @ Baltimore Orioles (3) (Final),R,5,Baltimore Orioles,663460,Chicago White Sox,3,1,,110,Baltimore Orioles,Series tied 1-1,Spenser Watkins,['FS1']
,Lance Lynn,N,,Bottom,Oriole Park at Camden Yards,2022-08-25T23:05:00Z,145,2022-08-25,2,11,Final,Chicago White Sox,Jordan Lyles,Felix Bautista,2022-08-25 - Chicago White Sox (3) @ Baltimore Orioles (4) (Final),R,3,Baltimore Orioles,663459,Baltimore Orioles,4,1,,110,Chicago White Sox,BAL wins 2-1,Jake Diekman,[]
,Kyle Bradish,N,,Bottom,Minute Maid Park,2022-08-27T00:10:00Z,110,2022-08-26,2392,9,Final,Baltimore Orioles,Lance McCullers Jr.,Kyle Bradish,2022-08-26 - Baltimore Orioles (2) @ Houston Astros (0) (Final),R,2,Houston Astros,662710,Baltimore Orioles,0,1,Dillon Tate,117,Houston Astros,BAL leads 1-0,Cristian Javier,['MLB.tv Free Game']
,Dean Kremer,N,,Bottom,Minute Maid Park,2022-08-27T23:10:00Z,110,2022-08-27,2392,9,Final,Baltimore Orioles,Jose Urquidy,Dean Kremer,2022-08-27 - Baltimore Orioles (3) @ Houston Astros (1) (Final),R,3,Houston Astros,661090,Baltimore Orioles,1,1,Felix Bautista,117,Houston Astros,BAL wins 2-0,Jose Urquidy,[]
,Austin Voth,N,,Top,Minute Maid Park,2022-08-28T18:10:00Z,110,2022-08-28,2392,9,Final,Baltimore Orioles,Justin Verlander,Ryne Stanek,2022-08-28 - Baltimore Orioles (1) @ Houston Astros (3) (Final),R,1,Houston Astros,661089,Houston Astros,3,1,Rafael Montero,117,Baltimore Orioles,BAL wins 2-1,Austin Voth,[]
,Spenser Watkins,N,,Top,Progressive Field,2022-08-30T22:10:00Z,110,2022-08-30,5,9,Final,Baltimore Orioles,Cal Quantrill,Cal Quantrill,2022-08-30 - Baltimore Orioles (1) @ Cleveland Guardians (5) (Final),R,1,Cleveland Guardians,662973,Cleveland Guardians,5,1,,114,Baltimore Orioles,CLE leads 1-0,Spenser Watkins,[]
,Jordan Lyles,N,,Bottom,Progressive Field,2022-08-31T22:10:00Z,110,2022-08-31,5,9,Final,Baltimore Orioles,Triston McKenzie,Jordan Lyles,2022-08-31 - Baltimore Orioles (4) @ Cleveland Guardians (0) (Final),R,4,Cleveland Guardians,662972,Baltimore Orioles,0,1,,114,Cleveland Guardians,Series tied 1-1,Triston McKenzie,[]
,Kyle Bradish,N,,Bottom,Progressive Field,2022-09-01T22:10:00Z,110,2022-09-01,5,9,Final,Baltimore Orioles,Shane Bieber,Kyle Bradish,2022-09-01 - Baltimore Orioles (3) @ Cleveland Guardians (0) (Final),R,3,Cleveland Guardians,662971,Baltimore Orioles,0,1,Felix Bautista,114,Cleveland Guardians,BAL wins 2-1,Shane Bieber,[]
,JP Sears,N,,Top,Oriole Park at Camden Yards,2022-09-02T23:05:00Z,133,2022-09-02,2,9,Final,Oakland Athletics,Dean Kremer,Dillon Tate,2022-09-02 - Oakland Athletics (2) @ Baltimore Orioles (5) (Final),R,2,Baltimore Orioles,663356,Baltimore Orioles,5,1,,110,Oakland Athletics,BAL leads 1-0,Domingo Acevedo,[]
,Adam Oller,N,,Top,Oriole Park at Camden Yards,2022-09-03T23:05:00Z,133,2022-09-03,2,9,Final,Oakland Athletics,Austin Voth,Keegan Akin,2022-09-03 - Oakland Athletics (1) @ Baltimore Orioles (8) (Final),R,1,Baltimore Orioles,663355,Baltimore Orioles,8,1,,110,Oakland Athletics,BAL wins 2-0,Adam Oller,[]
,Adrian Martinez,N,,Bottom,Oriole Park at Camden Yards,2022-09-04T17:35:00Z,133,2022-09-04,2,9,Final,Oakland Athletics,Spenser Watkins,Adrian Martinez,2022-09-04 - Oakland Athletics (5) @ Baltimore Orioles (0) (Final),R,5,Baltimore Orioles,663354,Oakland Athletics,0,1,,110,Baltimore Orioles,BAL wins 2-1,Spenser Watkins,[]
,Kevin Gausman,Y,,Bottom,Oriole Park at Camden Yards,2022-09-05T17:05:00Z,141,2022-09-05,2,9,Final,Toronto Blue Jays,Mike Baumann,Kevin Gausman,2022-09-05 - Toronto Blue Jays (7) @ Baltimore Orioles (3) (Final),R,7,Baltimore Orioles,663353,Toronto Blue Jays,3,1,,110,Baltimore Orioles,TOR leads 1-0,Mike Baumann,['MLBN (out-of-market only)']
,Jose Berrios,Y,,Bottom,Oriole Park at Camden Yards,2022-09-05T17:10:00Z,141,2022-09-05,2,9,Final,Toronto Blue Jays,Keegan Akin,Jose Berrios,2022-09-05 - Toronto Blue Jays (8) @ Baltimore Orioles (4) (Final),R,8,Baltimore Orioles,661045,Toronto Blue Jays,4,2,,110,Baltimore Orioles,TOR leads 2-0,Keegan Akin,[]
,Mitch White,N,,Top,Oriole Park at Camden Yards,2022-09-06T23:05:00Z,141,2022-09-06,2,9,Final,Toronto Blue Jays,Kyle Bradish,Dillon Tate,2022-09-06 - Toronto Blue Jays (6) @ Baltimore Orioles (9) (Final),R,6,Baltimore Orioles,663458,Baltimore Orioles,9,1,Felix Bautista,110,Toronto Blue Jays,TOR leads 2-1,Mitch White,[]
,Alek Manoah,N,,Bottom,Oriole Park at Camden Yards,2022-09-07T23:05:00Z,141,2022-09-07,2,9,Final,Toronto Blue Jays,Tyler Wells,Alek Manoah,2022-09-07 - Toronto Blue Jays (4) @ Baltimore Orioles (1) (Final),R,4,Baltimore Orioles,663457,Toronto Blue Jays,1,1,Jordan Romano,110,Baltimore Orioles,TOR wins 3-1,Dean Kremer,[]
,Brayan Bello,N,,Top,Oriole Park at Camden Yards,2022-09-09T23:05:00Z,111,2022-09-09,2,9,Final,Boston Red Sox,Austin Voth,Jake Reed,2022-09-09 - Boston Red Sox (2) @ Baltimore Orioles (3) (Final),R,2,Baltimore Orioles,663456,Baltimore Orioles,3,1,Dillon Tate,110,Boston Red Sox,BAL leads 1-0,Brayan Bello,[]
,Michael Wacha,N,,Bottom,Oriole Park at Camden Yards,2022-09-10T21:05:00Z,111,2022-09-10,2,9,Final,Boston Red Sox,Jordan Lyles,Michael Wacha,2022-09-10 - Boston Red Sox (17) @ Baltimore Orioles (4) (Final),R,17,Baltimore Orioles,663455,Boston Red Sox,4,1,,110,Baltimore Orioles,Series tied 1-1,Jordan Lyles,[]
,Rich Hill,N,,Bottom,Oriole Park at Camden Yards,2022-09-11T17:05:00Z,111,2022-09-11,2,9,Final,Boston Red Sox,Kyle Bradish,Rich Hill,2022-09-11 - Boston Red Sox (1) @ Baltimore Orioles (0) (Final),R,1,Baltimore Orioles,663264,Boston Red Sox,0,1,Matt Barnes,110,Baltimore Orioles,BOS wins 2-1,Kyle Bradish,[]
,Dean Kremer,N,,Bottom,Nationals Park,2022-09-13T23:05:00Z,110,2022-09-13,3309,9,Final,Baltimore Orioles,Cory Abbott,Dean Kremer,2022-09-13 - Baltimore Orioles (4) @ Washington Nationals (3) (Final),R,4,Washington Nationals,662464,Baltimore Orioles,3,1,Felix Bautista,120,Washington Nationals,BAL leads 1-0,Hunter Harvey,[]
,Tyler Wells,N,,Bottom,Nationals Park,2022-09-14T23:05:00Z,110,2022-09-14,3309,9,Final,Baltimore Orioles,Patrick Corbin,Austin Voth,2022-09-14 - Baltimore Orioles (6) @ Washington Nationals (2) (Final),R,6,Washington Nationals,662463,Baltimore Orioles,2,1,,120,Washington Nationals,BAL wins 2-0,Mason Thompson,[]
,Jordan Lyles,N,,Top,Rogers Centre,2022-09-16T23:07:00Z,110,2022-09-16,14,9,Final,Baltimore Orioles,Trevor Richards,Yusei Kikuchi,2022-09-16 - Baltimore Orioles (3) @ Toronto Blue Jays (6) (Final),R,3,Toronto Blue Jays,661776,Toronto Blue Jays,6,1,,141,Baltimore Orioles,TOR leads 1-0,Jordan Lyles,['Apple TV+']
,Kyle Bradish,N,,Top,Rogers Centre,2022-09-17T19:07:00Z,110,2022-09-17,14,9,Final,Baltimore Orioles,Jose Berrios,Jose Berrios,2022-09-17 - Baltimore Orioles (3) @ Toronto Blue Jays (6) (Final),R,3,Toronto Blue Jays,661769,Toronto Blue Jays,6,1,Jordan Romano,141,Baltimore Orioles,TOR wins 2-0,Kyle Bradish,[]
,Dean Kremer,N,,Bottom,Rogers Centre,2022-09-18T17:37:00Z,110,2022-09-18,14,9,Final,Baltimore Orioles,Alek Manoah,Joey Krehbiel,2022-09-18 - Baltimore Orioles (5) @ Toronto Blue Jays (4) (Final),R,5,Toronto Blue Jays,661780,Baltimore Orioles,4,1,Felix Bautista,141,Toronto Blue Jays,TOR wins 2-1,Jordan Romano,[]
,Tyler Alexander,N,,Bottom,Oriole Park at Camden Yards,2022-09-19T23:05:00Z,116,2022-09-19,2,9,Final,Detroit Tigers,Tyler Wells,Tyler Alexander,2022-09-19 - Detroit Tigers (11) @ Baltimore Orioles (0) (Final),R,11,Baltimore Orioles,663263,Detroit Tigers,0,1,,110,Baltimore Orioles,DET leads 1-0,Tyler Wells,[]
,Joey Wentz,N,,Bottom,Oriole Park at Camden Yards,2022-09-20T23:05:00Z,116,2022-09-20,2,9,Final,Detroit Tigers,Austin Voth,Joey Wentz,2022-09-20 - Detroit Tigers (3) @ Baltimore Orioles (2) (Final),R,3,Baltimore Orioles,663262,Detroit Tigers,2,1,Gregory Soto,110,Baltimore Orioles,DET wins 2-0,Austin Voth,[]
,Matt Manning,N,,Top,Oriole Park at Camden Yards,2022-09-21T23:05:00Z,116,2022-09-21,2,9,Final,Detroit Tigers,Jordan Lyles,Jordan Lyles,2022-09-21 - Detroit Tigers (1) @ Baltimore Orioles (8) (Final),R,1,Baltimore Orioles,663261,Baltimore Orioles,8,1,,110,Detroit Tigers,DET wins 2-1,Matt Manning,[]
,Justin Verlander,N,,Top,Oriole Park at Camden Yards,2022-09-22T23:05:00Z,117,2022-09-22,2,9,Final,Houston Astros,Kyle Bradish,Kyle Bradish,2022-09-22 - Houston Astros (0) @ Baltimore Orioles (2) (Final),R,0,Baltimore Orioles,663260,Baltimore Orioles,2,1,Felix Bautista,110,Houston Astros,BAL leads 1-0,Justin Verlander,[]
,Jose Urquidy,N,,Top,Oriole Park at Camden Yards,2022-09-23T23:05:00Z,117,2022-09-23,2,9,Final,Houston Astros,Dean Kremer,Dean Kremer,2022-09-23 - Houston Astros (0) @ Baltimore Orioles (6) (Final),R,0,Baltimore Orioles,663259,Baltimore Orioles,6,1,,110,Houston Astros,BAL leads 2-0,Jose Urquidy,['MLBN (out-of-market only)']
,Framber Valdez,N,,Bottom,Oriole Park at Camden Yards,2022-09-24T23:05:00Z,117,2022-09-24,2,9,Final,Houston Astros,Mike Baumann,Rafael Montero,2022-09-24 - Houston Astros (11) @ Baltimore Orioles (10) (Final),R,11,Baltimore Orioles,663258,Houston Astros,10,1,Ryan Pressly,110,Baltimore Orioles,BAL leads 2-1,Felix Bautista,['MLB.tv Free Game']
,Cristian Javier,N,,Bottom,Oriole Park at Camden Yards,2022-09-25T17:05:00Z,117,2022-09-25,2,11,Final,Houston Astros,Austin Voth,Hector Neris,2022-09-25 - Houston Astros (6) @ Baltimore Orioles (3) (Final),R,6,Baltimore Orioles,663454,Houston Astros,3,1,,110,Baltimore Orioles,Series tied 2-2,Keegan Akin,[]
,Jordan Lyles,N,,Bottom,Fenway Park,2022-09-26T23:10:00Z,110,2022-09-26,3,9,Final,Baltimore Orioles,Connor Seabold,Spenser Watkins,2022-09-26 - Baltimore Orioles (14) @ Boston Red Sox (8) (Final),R,14,Boston Red Sox,663250,Baltimore Orioles,8,1,,111,Boston Red Sox,BAL leads 1-0,Connor Seabold,[]
,Kyle Bradish,N,,Top,Fenway Park,2022-09-27T23:10:00Z,110,2022-09-27,3,9,Final,Baltimore Orioles,Michael Wacha,Matt Strahm,2022-09-27 - Baltimore Orioles (9) @ Boston Red Sox (13) (Final),R,9,Boston Red Sox,663206,Boston Red Sox,13,1,,111,Baltimore Orioles,Series tied 1-1,Joey Krehbiel,[]
,Dean Kremer,N,,Top,Fenway Park,2022-09-28T23:10:00Z,110,2022-09-28,3,9,Final,Baltimore Orioles,Rich Hill,Rich Hill,2022-09-28 - Baltimore Orioles (1) @ Boston Red Sox (3) (Final),R,1,Boston Red Sox,663181,Boston Red Sox,3,1,Matt Barnes,111,Baltimore Orioles,BOS leads 2-1,Dean Kremer,[]
,Mike Baumann,N,,Top,Fenway Park,2022-09-29T17:35:00Z,110,2022-09-29,3,9,Final,Baltimore Orioles,Nathan Eovaldi,Zack Kelly,2022-09-29 - Baltimore Orioles (3) @ Boston Red Sox (5) (Final),R,3,Boston Red Sox,663180,Boston Red Sox,5,1,Kaleb Ort,111,Baltimore Orioles,BOS wins 3-1,Dillon Tate,['MLB.tv Free Game']
,Jordan Lyles,N,,Bottom,Yankee Stadium,2022-09-30T23:05:00Z,110,2022-09-30,3313,9,Final,Baltimore Orioles,Domingo German,Jordan Lyles,2022-09-30 - Baltimore Orioles (2) @ New York Yankees (1) (Final),R,2,New York Yankees,661218,Baltimore Orioles,1,1,DL Hall,147,New York Yankees,BAL leads 1-0,Domingo German,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Austin Voth,N,,Top,Yankee Stadium,2022-10-01T17:05:00Z,110,2022-10-01,3313,9,Final,Baltimore Orioles,Nestor Cortes,Nestor Cortes,2022-10-01 - Baltimore Orioles (0) @ New York Yankees (8) (Final),R,0,New York Yankees,661217,New York Yankees,8,1,,147,Baltimore Orioles,Series tied 1-1,Austin Voth,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Kyle Bradish,N,,Bottom,Yankee Stadium,2022-10-02T17:35:00Z,110,2022-10-02,3313,9,Final,Baltimore Orioles,Chi Chi Gonzalez,Logan Gillaspie,2022-10-02 - Baltimore Orioles (3) @ New York Yankees (1) (Final),R,3,New York Yankees,661215,Baltimore Orioles,1,1,Dillon Tate,147,New York Yankees,BAL wins 2-1,Aroldis Chapman,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Jose Berrios,N,,Top,Oriole Park at Camden Yards,2022-10-03T23:05:00Z,141,2022-10-03,2,8,Completed Early: Rain,Toronto Blue Jays,Dean Kremer,,2022-10-03 - Toronto Blue Jays @ Baltimore Orioles (Completed Early: Rain),R,5,Baltimore Orioles,663273,,1,1,,110,,TOR leads 1-0,,[]
,Mitch White,N,,,Oriole Park at Camden Yards,2022-10-04T23:05:00Z,141,2022-10-04,2,,Postponed,Toronto Blue Jays,Mike Baumann,,2022-10-04 - Toronto Blue Jays @ Baltimore Orioles (Postponed),R,0,Baltimore Orioles,663272,,0,1,,110,,TOR wins 2-1,,[]
,Trevor Richards,Y,,Top,Oriole Park at Camden Yards,2022-10-05T16:35:00Z,141,2022-10-05,2,9,Final,Toronto Blue Jays,Mike Baumann,DL Hall,2022-10-05 - Toronto Blue Jays (4) @ Baltimore Orioles (5) (Final),R,4,Baltimore Orioles,663451,Baltimore Orioles,5,1,Bryan Baker,110,Toronto Blue Jays,Series tied 1-1,Mitch White,['MLB.tv Free Game']
,David Phelps,Y,,Bottom,Oriole Park at Camden Yards,2022-10-05T16:40:00Z,141,2022-10-05,2,9,Final,Toronto Blue Jays,Spenser Watkins,Yusei Kikuchi,2022-10-05 - Toronto Blue Jays (5) @ Baltimore Orioles (1) (Final),R,5,Baltimore Orioles,663272,Toronto Blue Jays,1,2,,110,Baltimore Orioles,TOR wins 2-1,Yennier Cano,[]
