away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Pablo Lopez,N,,Bottom,Nationals Park,2022-07-03T17:35:00Z,146,2022-07-03,3309,10,Final,Miami Marlins,Erick Fedde,Tanner Scott,2022-07-03 - Miami Marlins (7) @ Washington Nationals (4) (Final),R,7,Washington Nationals,662486,Miami Marlins,4,1,Dylan Floro,120,Washington Nationals,MIA wins 3-0,Carl Edwards Jr.,[]
,Braxton Garrett,N,,Bottom,Nationals Park,2022-07-04T15:05:00Z,146,2022-07-04,3309,10,Final,Miami Marlins,Patrick Corbin,Jimmy Yacabonis,2022-07-04 - Miami Marlins (3) @ Washington Nationals (2) (Final),R,3,Washington Nationals,662541,Miami Marlins,2,1,Dylan Floro,120,Washington Nationals,MIA wins 4-0,Tanner Rainey,['MLBN (out-of-market only)']
,Paolo Espino,N,,Top,Citizens Bank Park,2022-07-05T23:05:00Z,120,2022-07-05,2681,9,Final,Washington Nationals,Cristopher Sanchez,Cristopher Sanchez,2022-07-05 - Washington Nationals (0) @ Philadelphia Phillies (11) (Final),R,0,Philadelphia Phillies,661578,Philadelphia Phillies,11,1,,143,Washington Nationals,PHI leads 1-0,Paolo Espino,[]
,Josiah Gray,N,,Bottom,Citizens Bank Park,2022-07-06T23:05:00Z,120,2022-07-06,2681,9,Final,Washington Nationals,Aaron Nola,Josiah Gray,2022-07-06 - Washington Nationals (3) @ Philadelphia Phillies (2) (Final),R,3,Philadelphia Phillies,661564,Washington Nationals,2,1,Tanner Rainey,143,Philadelphia Phillies,Series tied 1-1,Aaron Nola,[]
,Joan Adon,N,,Top,Citizens Bank Park,2022-07-07T20:05:00Z,120,2022-07-07,2681,9,Final,Washington Nationals,Bailey Falter,Nick Nelson,2022-07-07 - Washington Nationals (3) @ Philadelphia Phillies (5) (Final),R,3,Philadelphia Phillies,661566,Philadelphia Phillies,5,1,Seranthony Dominguez,143,Washington Nationals,PHI wins 2-1,Joan Adon,[]
,Erick Fedde,N,,Top,Truist Park,2022-07-08T23:20:00Z,120,2022-07-08,4705,9,Final,Washington Nationals,Charlie Morton,Charlie Morton,2022-07-08 - Washington Nationals (2) @ Atlanta Braves (12) (Final),R,2,Atlanta Braves,661522,Atlanta Braves,12,1,,144,Washington Nationals,ATL leads 1-0,Erick Fedde,['MLBN (out-of-market only)']
,Patrick Corbin,N,,Top,Truist Park,2022-07-09T20:10:00Z,120,2022-07-09,4705,9,Final,Washington Nationals,Kyle Wright,Kyle Wright,2022-07-09 - Washington Nationals (3) @ Atlanta Braves (4) (Final),R,3,Atlanta Braves,661508,Atlanta Braves,4,1,A.J. Minter,144,Washington Nationals,ATL wins 2-0,Patrick Corbin,[]
,Paolo Espino,N,,Bottom,Truist Park,2022-07-10T17:35:00Z,120,2022-07-10,4705,12,Final,Washington Nationals,Ian Anderson,Collin McHugh,2022-07-10 - Washington Nationals (3) @ Atlanta Braves (4) (Final),R,3,Atlanta Braves,661520,Atlanta Braves,4,1,,144,Washington Nationals,ATL wins 3-0,Jordan Weems,['MLBN (out-of-market only)']
,Chris Flexen,N,,,Nationals Park,2022-07-12T23:05:00Z,136,2022-07-12,3309,,Postponed,Seattle Mariners,Josiah Gray,,2022-07-12 - Seattle Mariners @ Washington Nationals (Postponed),R,0,Washington Nationals,662531,,0,1,,120,,SEA wins 2-0,,[]
,Chris Flexen,S,,Bottom,Nationals Park,2022-07-13T16:05:00Z,136,2022-07-13,3309,9,Final,Seattle Mariners,Josiah Gray,Chris Flexen,2022-07-13 - Seattle Mariners (6) @ Washington Nationals (4) (Final),R,6,Washington Nationals,662517,Seattle Mariners,4,1,Paul Sewald,120,Washington Nationals,SEA leads 1-0,Josiah Gray,['MLBN (out-of-market only)']
,Erik Swanson,S,,Bottom,Nationals Park,2022-07-13T22:05:00Z,136,2022-07-13,3309,9,Final,Seattle Mariners,Erick Fedde,Tommy Milone,2022-07-13 - Seattle Mariners (2) @ Washington Nationals (1) (Final),R,2,Washington Nationals,662531,Seattle Mariners,1,2,Paul Sewald,120,Washington Nationals,SEA wins 2-0,Erick Fedde,[]
,Kyle Wright,N,,Bottom,Nationals Park,2022-07-14T23:05:00Z,144,2022-07-14,3309,9,Final,Atlanta Braves,Anibal Sanchez,Kyle Wright,2022-07-14 - Atlanta Braves (5) @ Washington Nationals (4) (Final),R,5,Washington Nationals,662518,Atlanta Braves,4,1,Kenley Jansen,120,Washington Nationals,ATL leads 1-0,Anibal Sanchez,[]
,Ian Anderson,N,,Bottom,Nationals Park,2022-07-15T23:05:00Z,144,2022-07-15,3309,9,Final,Atlanta Braves,Patrick Corbin,Ian Anderson,2022-07-15 - Atlanta Braves (8) @ Washington Nationals (4) (Final),R,8,Washington Nationals,662516,Atlanta Braves,4,1,A.J. Minter,120,Washington Nationals,ATL leads 2-0,Patrick Corbin,[]
,Max Fried,N,,Bottom,Nationals Park,2022-07-16T20:05:00Z,144,2022-07-16,3309,9,Final,Atlanta Braves,Paolo Espino,Max Fried,2022-07-16 - Atlanta Braves (6) @ Washington Nationals (3) (Final),R,6,Washington Nationals,662483,Atlanta Braves,3,1,Kenley Jansen,120,Washington Nationals,ATL wins 3-0,Paolo Espino,[]
,Spencer Strider,N,,Top,Nationals Park,2022-07-17T17:35:00Z,144,2022-07-17,3309,9,Final,Atlanta Braves,Erasmo Ramirez,Steve Cishek,2022-07-17 - Atlanta Braves (3) @ Washington Nationals (7) (Final),R,3,Washington Nationals,662530,Washington Nationals,7,1,,120,Atlanta Braves,ATL wins 3-1,Spencer Strider,[]
,Patrick Corbin,N,,Top,Chase Field,2022-07-23T01:40:00Z,120,2022-07-22,15,9,Final,Washington Nationals,Zac Gallen,Zac Gallen,2022-07-22 - Washington Nationals (1) @ Arizona Diamondbacks (10) (Final),R,1,Arizona Diamondbacks,663306,Arizona Diamondbacks,10,1,,109,Washington Nationals,AZ leads 1-0,Patrick Corbin,['MLB.tv Free Game']
,Anibal Sanchez,N,,Top,Chase Field,2022-07-24T00:10:00Z,120,2022-07-23,15,9,Final,Washington Nationals,Madison Bumgarner,Madison Bumgarner,2022-07-23 - Washington Nationals (2) @ Arizona Diamondbacks (7) (Final),R,2,Arizona Diamondbacks,663305,Arizona Diamondbacks,7,1,,109,Washington Nationals,AZ wins 2-0,Anibal Sanchez,['MLB.tv Free Game']
,Erick Fedde,N,,Bottom,Chase Field,2022-07-24T20:10:00Z,120,2022-07-24,15,9,Final,Washington Nationals,Corbin Martin,Carl Edwards Jr.,2022-07-24 - Washington Nationals (4) @ Arizona Diamondbacks (3) (Final),R,4,Arizona Diamondbacks,663316,Washington Nationals,3,1,Kyle Finnegan,109,Arizona Diamondbacks,AZ wins 2-1,Joe Mantiply,['MLB.tv Free Game']
,Paolo Espino,N,,Bottom,Dodger Stadium,2022-07-26T02:10:00Z,120,2022-07-25,22,9,Final,Washington Nationals,Tony Gonsolin,Andres Machado,2022-07-25 - Washington Nationals (4) @ Los Angeles Dodgers (1) (Final),R,4,Los Angeles Dodgers,662576,Washington Nationals,1,1,Kyle Finnegan,119,Los Angeles Dodgers,WSH leads 1-0,Tony Gonsolin,['MLBN (out-of-market only)']
,Josiah Gray,N,,Bottom,Dodger Stadium,2022-07-27T02:10:00Z,120,2022-07-26,22,9,Final,Washington Nationals,Mitch White,Erasmo Ramirez,2022-07-26 - Washington Nationals (8) @ Los Angeles Dodgers (3) (Final),R,8,Los Angeles Dodgers,662573,Washington Nationals,3,1,,119,Los Angeles Dodgers,WSH wins 2-0,Garrett Cleavinger,['MLBN (out-of-market only)']
,Patrick Corbin,N,,Top,Dodger Stadium,2022-07-27T19:10:00Z,120,2022-07-27,22,9,Final,Washington Nationals,Andrew Heaney,Alex Vesia,2022-07-27 - Washington Nationals (1) @ Los Angeles Dodgers (7) (Final),R,1,Los Angeles Dodgers,662565,Los Angeles Dodgers,7,1,,119,Washington Nationals,WSH wins 2-1,Patrick Corbin,['MLB.tv Free Game']
,Miles Mikolas,N,,Bottom,Nationals Park,2022-07-29T23:05:00Z,138,2022-07-29,3309,9,Final,St. Louis Cardinals,Anibal Sanchez,Miles Mikolas,2022-07-29 - St. Louis Cardinals (6) @ Washington Nationals (2) (Final),R,6,Washington Nationals,662477,St. Louis Cardinals,2,1,,120,Washington Nationals,STL leads 1-0,Anibal Sanchez,[]
,Dakota Hudson,N,,Top,Nationals Park,2022-07-30T23:15:00Z,138,2022-07-30,3309,9,Final,St. Louis Cardinals,Paolo Espino,Erasmo Ramirez,2022-07-30 - St. Louis Cardinals (6) @ Washington Nationals (7) (Final),R,6,Washington Nationals,662476,Washington Nationals,7,1,Kyle Finnegan,120,St. Louis Cardinals,Series tied 1-1,Genesis Cabrera,['FOX']
,Andre Pallante,N,,Bottom,Nationals Park,2022-07-31T17:35:00Z,138,2022-07-31,3309,9,Final,St. Louis Cardinals,Josiah Gray,Andre Pallante,2022-07-31 - St. Louis Cardinals (5) @ Washington Nationals (0) (Final),R,5,Washington Nationals,662475,St. Louis Cardinals,0,1,,120,Washington Nationals,STL wins 2-1,Josiah Gray,[]
,Max Scherzer,N,,Bottom,Nationals Park,2022-08-01T23:05:00Z,121,2022-08-01,3309,9,Final,New York Mets,Patrick Corbin,Max Scherzer,2022-08-01 - New York Mets (7) @ Washington Nationals (3) (Final),R,7,Washington Nationals,662474,New York Mets,3,1,,120,Washington Nationals,NYM leads 1-0,Patrick Corbin,[]
,Jacob deGrom,N,,Top,Nationals Park,2022-08-02T23:05:00Z,121,2022-08-02,3309,9,Final,New York Mets,Cory Abbott,Victor Arano,2022-08-02 - New York Mets (1) @ Washington Nationals (5) (Final),R,1,Washington Nationals,662529,Washington Nationals,5,1,,120,New York Mets,Series tied 1-1,Stephen Nogosek,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Chris Bassitt,N,,Bottom,Nationals Park,2022-08-03T20:05:00Z,121,2022-08-03,3309,9,Final,New York Mets,Anibal Sanchez,Chris Bassitt,2022-08-03 - New York Mets (9) @ Washington Nationals (5) (Final),R,9,Washington Nationals,662552,New York Mets,5,1,,120,Washington Nationals,NYM wins 2-1,Anibal Sanchez,['MLBN (out-of-market only)']
,Paolo Espino,N,,Bottom,Citizens Bank Park,2022-08-04T23:05:00Z,120,2022-08-04,2681,5,Final,Washington Nationals,Noah Syndergaard,Noah Syndergaard,2022-08-04 - Washington Nationals (4) @ Philadelphia Phillies (5) (Final),R,4,Philadelphia Phillies,661565,Philadelphia Phillies,5,1,,143,Washington Nationals,PHI leads 1-0,Paolo Espino,[]
,Josiah Gray,N,,Top,Citizens Bank Park,2022-08-05T23:05:00Z,120,2022-08-05,2681,9,Final,Washington Nationals,Kyle Gibson,Kyle Gibson,2022-08-05 - Washington Nationals (2) @ Philadelphia Phillies (7) (Final),R,2,Philadelphia Phillies,661562,Philadelphia Phillies,7,1,,143,Washington Nationals,PHI leads 2-0,Josiah Gray,['Apple TV+']
,Patrick Corbin,N,,Top,Citizens Bank Park,2022-08-06T22:05:00Z,120,2022-08-06,2681,9,Final,Washington Nationals,Ranger Suarez,Ranger Suarez,2022-08-06 - Washington Nationals (5) @ Philadelphia Phillies (11) (Final),R,5,Philadelphia Phillies,661561,Philadelphia Phillies,11,1,,143,Washington Nationals,PHI wins 3-0,Patrick Corbin,[]
,Cory Abbott,N,,Top,Citizens Bank Park,2022-08-07T17:35:00Z,120,2022-08-07,2681,9,Final,Washington Nationals,Aaron Nola,Aaron Nola,2022-08-07 - Washington Nationals (1) @ Philadelphia Phillies (13) (Final),R,1,Philadelphia Phillies,661558,Philadelphia Phillies,13,1,,143,Washington Nationals,PHI wins 4-0,Cory Abbott,['MLBN (out-of-market only)']
,Anibal Sanchez,N,,Top,Wrigley Field,2022-08-09T00:05:00Z,120,2022-08-08,17,9,Final,Washington Nationals,Keegan Thompson,Keegan Thompson,2022-08-08 - Washington Nationals (3) @ Chicago Cubs (6) (Final),R,3,Chicago Cubs,661060,Chicago Cubs,6,1,Rowan Wick,112,Washington Nationals,CHC leads 1-0,Anibal Sanchez,[]
,Paolo Espino,N,,Bottom,Wrigley Field,2022-08-10T00:05:00Z,120,2022-08-09,17,9,Final,Washington Nationals,Marcus Stroman,Kyle Finnegan,2022-08-09 - Washington Nationals (6) @ Chicago Cubs (5) (Final),R,6,Chicago Cubs,661059,Washington Nationals,5,1,Carl Edwards Jr.,112,Chicago Cubs,Series tied 1-1,Mark Leiter Jr.,[]
,Josiah Gray,N,,Top,Wrigley Field,2022-08-10T18:20:00Z,120,2022-08-10,17,9,Final,Washington Nationals,Justin Steele,Michael Rucker,2022-08-10 - Washington Nationals (2) @ Chicago Cubs (4) (Final),R,2,Chicago Cubs,663229,Chicago Cubs,4,1,Rowan Wick,112,Washington Nationals,CHC wins 2-1,Steve Cishek,[]
,Mike Clevinger,N,,Bottom,Nationals Park,2022-08-12T23:05:00Z,135,2022-08-12,3309,9,Final,San Diego Padres,Cory Abbott,Mike Clevinger,2022-08-12 - San Diego Padres (10) @ Washington Nationals (5) (Final),R,10,Washington Nationals,662551,San Diego Padres,5,1,,120,Washington Nationals,SD leads 1-0,Cory Abbott,['Apple TV+']
,Yu Darvish,N,,Top,Nationals Park,2022-08-13T23:05:00Z,135,2022-08-13,3309,9,Final,San Diego Padres,Anibal Sanchez,Kyle Finnegan,2022-08-13 - San Diego Padres (3) @ Washington Nationals (4) (Final),R,3,Washington Nationals,662473,Washington Nationals,4,1,Carl Edwards Jr.,120,San Diego Padres,Series tied 1-1,Yu Darvish,[]
,Blake Snell,N,,Bottom,Nationals Park,2022-08-14T16:05:00Z,135,2022-08-14,3309,9,Final,San Diego Padres,Paolo Espino,Blake Snell,2022-08-14 - San Diego Padres (6) @ Washington Nationals (0) (Final),R,6,Washington Nationals,662472,San Diego Padres,0,1,,120,Washington Nationals,SD wins 2-1,Paolo Espino,['Peacock']
,Marcus Stroman,N,,Top,Nationals Park,2022-08-15T23:05:00Z,112,2022-08-15,3309,9,Final,Chicago Cubs,Josiah Gray,Carl Edwards Jr.,2022-08-15 - Chicago Cubs (4) @ Washington Nationals (5) (Final),R,4,Washington Nationals,662471,Washington Nationals,5,1,Kyle Finnegan,120,Chicago Cubs,WSH leads 1-0,Brandon Hughes,[]
,Justin Steele,N,,Bottom,Nationals Park,2022-08-16T23:05:00Z,112,2022-08-16,3309,11,Final,Chicago Cubs,Patrick Corbin,Brandon Hughes,2022-08-16 - Chicago Cubs (7) @ Washington Nationals (5) (Final),R,7,Washington Nationals,662550,Chicago Cubs,5,1,Mark Leiter Jr.,120,Washington Nationals,Series tied 1-1,Victor Arano,[]
,Drew Smyly,N,,Bottom,Nationals Park,2022-08-17T17:05:00Z,112,2022-08-17,3309,9,Final,Chicago Cubs,Cory Abbott,Erich Uelmen,2022-08-17 - Chicago Cubs (3) @ Washington Nationals (2) (Final),R,3,Washington Nationals,662470,Chicago Cubs,2,1,Rowan Wick,120,Washington Nationals,CHC wins 2-1,Jake McGee,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Anibal Sanchez,N,,Bottom,Petco Park,2022-08-19T01:40:00Z,120,2022-08-18,2680,9,Final,Washington Nationals,Yu Darvish,Carl Edwards Jr.,2022-08-18 - Washington Nationals (3) @ San Diego Padres (1) (Final),R,3,San Diego Padres,662182,Washington Nationals,1,1,Kyle Finnegan,135,San Diego Padres,WSH leads 1-0,Yu Darvish,[]
,Paolo Espino,N,,Bottom,Petco Park,2022-08-20T01:40:00Z,120,2022-08-19,2680,9,Final,Washington Nationals,Blake Snell,Erasmo Ramirez,2022-08-19 - Washington Nationals (6) @ San Diego Padres (3) (Final),R,6,San Diego Padres,662181,Washington Nationals,3,1,Kyle Finnegan,135,San Diego Padres,WSH leads 2-0,Josh Hader,['MLBN (out-of-market only)']
,Josiah Gray,N,,Top,Petco Park,2022-08-21T00:40:00Z,120,2022-08-20,2680,9,Final,Washington Nationals,Joe Musgrove,Adrian Morejon,2022-08-20 - Washington Nationals (1) @ San Diego Padres (2) (Final),R,1,San Diego Padres,662180,San Diego Padres,2,1,Luis Garcia,135,Washington Nationals,WSH leads 2-1,Steve Cishek,[]
,Patrick Corbin,N,,Top,Petco Park,2022-08-21T20:10:00Z,120,2022-08-21,2680,9,Final,Washington Nationals,Sean Manaea,Sean Manaea,2022-08-21 - Washington Nationals (1) @ San Diego Padres (2) (Final),R,1,San Diego Padres,662179,San Diego Padres,2,1,Nick Martinez,135,Washington Nationals,Series tied 2-2,Patrick Corbin,[]
,Erick Fedde,N,,Top,T-Mobile Park,2022-08-24T02:10:00Z,120,2022-08-23,680,9,Final,Washington Nationals,Robbie Ray,Robbie Ray,2022-08-23 - Washington Nationals (2) @ Seattle Mariners (4) (Final),R,2,Seattle Mariners,662142,Seattle Mariners,4,1,Paul Sewald,136,Washington Nationals,SEA leads 1-0,Erick Fedde,[]
,Anibal Sanchez,N,,Bottom,T-Mobile Park,2022-08-24T20:10:00Z,120,2022-08-24,680,9,Final,Washington Nationals,George Kirby,Kyle Finnegan,2022-08-24 - Washington Nationals (3) @ Seattle Mariners (1) (Final),R,3,Seattle Mariners,662144,Washington Nationals,1,1,,136,Seattle Mariners,Series tied 1-1,Paul Sewald,[]
,Mike Minor,N,,Bottom,Nationals Park,2022-08-26T23:05:00Z,113,2022-08-26,3309,9,Final,Cincinnati Reds,Cade Cavalli,Mike Minor,2022-08-26 - Cincinnati Reds (7) @ Washington Nationals (3) (Final),R,7,Washington Nationals,662469,Cincinnati Reds,3,1,,120,Washington Nationals,CIN leads 1-0,Cade Cavalli,['MLB.tv Free Game']
,Luis Cessa,N,,Bottom,Nationals Park,2022-08-27T23:05:00Z,113,2022-08-27,3309,9,Final,Cincinnati Reds,Paolo Espino,Ian Gibaut,2022-08-27 - Cincinnati Reds (6) @ Washington Nationals (2) (Final),R,6,Washington Nationals,662468,Cincinnati Reds,2,1,Alexis Diaz,120,Washington Nationals,CIN wins 2-0,Paolo Espino,[]
,Nick Lodolo,N,,Top,Nationals Park,2022-08-28T17:35:00Z,113,2022-08-28,3309,9,Final,Cincinnati Reds,Patrick Corbin,Patrick Corbin,2022-08-28 - Cincinnati Reds (2) @ Washington Nationals (3) (Final),R,2,Washington Nationals,662467,Washington Nationals,3,1,Kyle Finnegan,120,Cincinnati Reds,CIN wins 2-1,Nick Lodolo,[]
,Cole Irvin,N,,Bottom,Nationals Park,2022-08-30T23:05:00Z,133,2022-08-30,3309,9,Final,Oakland Athletics,Erick Fedde,Cole Irvin,2022-08-30 - Oakland Athletics (10) @ Washington Nationals (6) (Final),R,10,Washington Nationals,662466,Oakland Athletics,6,1,,120,Washington Nationals,OAK leads 1-0,Erick Fedde,[]
,James Kaprielian,N,,Top,Nationals Park,2022-08-31T23:05:00Z,133,2022-08-31,3309,9,Final,Oakland Athletics,Anibal Sanchez,Anibal Sanchez,2022-08-31 - Oakland Athletics (1) @ Washington Nationals (5) (Final),R,1,Washington Nationals,662465,Washington Nationals,5,1,,120,Oakland Athletics,Series tied 1-1,James Kaprielian,[]
,Ken Waldichuk,N,,Bottom,Nationals Park,2022-09-01T20:05:00Z,133,2022-09-01,3309,10,Final,Oakland Athletics,Paolo Espino,Hunter Harvey,2022-09-01 - Oakland Athletics (5) @ Washington Nationals (7) (Final),R,5,Washington Nationals,662491,Washington Nationals,7,1,,120,Oakland Athletics,WSH wins 2-1,Norge Ruiz,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Josiah Gray,N,,Top,Citi Field,2022-09-02T23:10:00Z,120,2022-09-02,3289,9,Final,Washington Nationals,David Peterson,Mychal Givens,2022-09-02 - Washington Nationals (3) @ New York Mets (7) (Final),R,3,New York Mets,662409,New York Mets,7,1,,121,Washington Nationals,NYM leads 1-0,Josiah Gray,[]
,Patrick Corbin,N,,Bottom,Citi Field,2022-09-03T23:10:00Z,120,2022-09-03,3289,9,Final,Washington Nationals,Max Scherzer,Patrick Corbin,2022-09-03 - Washington Nationals (7) @ New York Mets (1) (Final),R,7,New York Mets,662425,Washington Nationals,1,1,,121,New York Mets,Series tied 1-1,Adam Ottavino,[]
,Erick Fedde,N,,Bottom,Citi Field,2022-09-04T17:40:00Z,120,2022-09-04,3289,9,Final,Washington Nationals,Carlos Carrasco,Erick Fedde,2022-09-04 - Washington Nationals (7) @ New York Mets (1) (Final),R,7,New York Mets,662424,Washington Nationals,1,1,,121,New York Mets,WSH wins 2-1,Carlos Carrasco,[]
,Anibal Sanchez,N,,Bottom,Busch Stadium,2022-09-05T20:15:00Z,120,2022-09-05,2889,9,Final,Washington Nationals,Jack Flaherty,Anibal Sanchez,2022-09-05 - Washington Nationals (6) @ St. Louis Cardinals (0) (Final),R,6,St. Louis Cardinals,661926,Washington Nationals,0,1,Mason Thompson,138,St. Louis Cardinals,WSH leads 1-0,Jack Flaherty,['MLBN (out-of-market only)']
,Paolo Espino,N,,Top,Busch Stadium,2022-09-06T23:45:00Z,120,2022-09-06,2889,9,Final,Washington Nationals,Jose Quintana,Jose Quintana,2022-09-06 - Washington Nationals (1) @ St. Louis Cardinals (4) (Final),R,1,St. Louis Cardinals,661925,St. Louis Cardinals,4,1,Ryan Helsley,138,Washington Nationals,Series tied 1-1,Paolo Espino,[]
