away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Nick Lodolo,N,,Top,Goodyear Ballpark,2022-03-18T20:05:00Z,113,2022-03-18,3834,9,Final,Cincinnati Reds,Tanner Tully,Brett Daniels,2022-03-18 - Cincinnati Reds (2) @ Cleveland Guardians (3) (Final),S,2,Cleveland Guardians,706984,Cleveland Guardians,3,1,Aaron Pinto,114,Cincinnati Reds,CLE wins Spring,Phillip Diehl,['MLB.tv Free Game']
,Adam Scott,N,,Bottom,Camelback Ranch,2022-03-19T20:05:00Z,114,2022-03-19,3809,9,Final,Cleveland Guardians,Brandon Finnegan,Adam Scott,2022-03-19 - Cleveland Guardians (11) @ Chicago White Sox (2) (Final),S,11,Chicago White Sox,707003,Cleveland Guardians,2,1,,145,Chicago White Sox,CLE wins Spring,McKinley Moore,[]
,Kirk McCarty,N,,Bottom,Hohokam Stadium,2022-03-20T20:05:00Z,114,2022-03-20,2507,9,Final: Tied,Cleveland Guardians,Cole Irvin,,2022-03-20 - Cleveland Guardians @ Oakland Athletics (Final: Tied),S,9,Oakland Athletics,706877,,9,1,,133,,,,['MLB.tv Free Game']
,Taylor Hearn,N,,Bottom,Goodyear Ballpark,2022-03-21T20:05:00Z,140,2022-03-21,3834,9,Final,Texas Rangers,Logan Allen,Taylor Hearn,2022-03-21 - Texas Rangers (25) @ Cleveland Guardians (12) (Final),S,25,Cleveland Guardians,706988,Texas Rangers,12,1,,114,Cleveland Guardians,TEX wins Spring,Logan Allen,['MLB.tv Free Game']
,Joe Musgrove,N,,Top,Goodyear Ballpark,2022-03-22T20:05:00Z,135,2022-03-22,3834,9,Final,San Diego Padres,Zach Plesac,Zach Plesac,2022-03-22 - San Diego Padres (1) @ Cleveland Guardians (6) (Final),S,1,Cleveland Guardians,706985,Cleveland Guardians,6,1,,114,San Diego Padres,CLE wins Spring,Joe Musgrove,['MLB.tv Free Game']
,Shane Bieber,N,,Top,Camelback Ranch,2022-03-23T20:05:00Z,114,2022-03-23,3809,9,Final,Cleveland Guardians,Clayton Kershaw,Clayton Kershaw,2022-03-23 - Cleveland Guardians (2) @ Los Angeles Dodgers (6) (Final),S,2,Los Angeles Dodgers,706933,Los Angeles Dodgers,6,1,,119,Cleveland Guardians,LAD wins Spring,Shane Bieber,['MLB.tv Free Game']
,Logan Gilbert,N,,Bottom,Goodyear Ballpark,2022-03-24T20:05:00Z,136,2022-03-24,3834,9,Final,Seattle Mariners,Cal Quantrill,Anthony Misiewicz,2022-03-24 - Seattle Mariners (3) @ Cleveland Guardians (2) (Final),S,3,Cleveland Guardians,706979,Seattle Mariners,2,1,Penn Murfee,114,Cleveland Guardians,SEA wins Spring,Tobias Myers,['MLB.tv Free Game']
,Aaron Civale,N,,Bottom,Scottsdale Stadium,2022-03-25T20:05:00Z,114,2022-03-25,2532,9,Final,Cleveland Guardians,Anthony DeSclafani,Aaron Civale,2022-03-25 - Cleveland Guardians (10) @ San Francisco Giants (2) (Final),S,10,San Francisco Giants,706839,Cleveland Guardians,2,1,,137,San Francisco Giants,CLE wins Spring,Jarlin Garcia,[]
,Daulton Jefferies,N,,Top,Goodyear Ballpark,2022-03-26T20:05:00Z,133,2022-03-26,3834,9,Final,Oakland Athletics,Logan Allen,Logan Allen,2022-03-26 - Oakland Athletics (2) @ Cleveland Guardians (9) (Final),S,2,Cleveland Guardians,706980,Cleveland Guardians,9,1,,114,Oakland Athletics,CLE wins Spring,Daulton Jefferies,[]
,Zach Plesac,N,,Top,Peoria Stadium,2022-03-27T20:10:00Z,114,2022-03-27,2530,9,Final,Cleveland Guardians,Yu Darvish,Yu Darvish,2022-03-27 - Cleveland Guardians (1) @ San Diego Padres (5) (Final),S,1,San Diego Padres,706851,San Diego Padres,5,1,,135,Cleveland Guardians,SD wins Spring,Zach Plesac,[]
,Adam Scott,N,,Top,Surprise Stadium,2022-03-28T20:05:00Z,114,2022-03-28,2603,9,Final,Cleveland Guardians,Zack Greinke,Zack Greinke,2022-03-28 - Cleveland Guardians (9) @ Kansas City Royals (19) (Final),S,9,Kansas City Royals,706945,Kansas City Royals,19,1,,118,Cleveland Guardians,KC wins Spring,Adam Scott,[]
,Brandon Woodruff,N,,Top,Goodyear Ballpark,2022-03-29T20:05:00Z,158,2022-03-29,3834,9,Final,Milwaukee Brewers,Cal Quantrill,Bryan Shaw,2022-03-29 - Milwaukee Brewers (3) @ Cleveland Guardians (10) (Final),S,3,Cleveland Guardians,706983,Cleveland Guardians,10,1,,114,Milwaukee Brewers,CLE wins Spring,Brandon Woodruff,[]
,Julio Urias,N,,Bottom,Goodyear Ballpark,2022-03-31T01:05:00Z,119,2022-03-30,3834,9,Final,Los Angeles Dodgers,Konnor Pilkington,Julio Urias,2022-03-30 - Los Angeles Dodgers (12) @ Cleveland Guardians (1) (Final),S,12,Cleveland Guardians,706981,Los Angeles Dodgers,1,1,,114,Cleveland Guardians,LAD wins Spring,Konnor Pilkington,[]
,Aaron Civale,N,,Top,Peoria Stadium,2022-04-01T01:40:00Z,114,2022-03-31,2530,9,Final,Cleveland Guardians,Chris Flexen,Wyatt Mills,2022-03-31 - Cleveland Guardians (2) @ Seattle Mariners (3) (Final),S,2,Seattle Mariners,706831,Seattle Mariners,3,1,Devin Sweet,136,Cleveland Guardians,SEA wins Spring,Emmanuel Clase,[]
,Tyler Gilbert,N,,Top,Goodyear Ballpark,2022-04-02T01:05:00Z,109,2022-04-01,3834,9,Final,Arizona Diamondbacks,Zach Plesac,Zach Plesac,2022-04-01 - Arizona Diamondbacks (1) @ Cleveland Guardians (5) (Final),S,1,Cleveland Guardians,706982,Cleveland Guardians,5,1,,114,Arizona Diamondbacks,CLE wins Spring,Tyler Gilbert,[]
,Shane Bieber,N,,Top,Surprise Stadium,2022-04-03T01:05:00Z,114,2022-04-02,2603,9,Final,Cleveland Guardians,Matt Bush,Zak Kent,2022-04-02 - Cleveland Guardians (1) @ Texas Rangers (3) (Final),S,1,Texas Rangers,706804,Texas Rangers,3,1,John King,140,Cleveland Guardians,TEX wins Spring,Shane Bieber,[]
,Jesse Chavez,N,,Bottom,Goodyear Ballpark,2022-04-04T01:05:00Z,112,2022-04-03,3834,9,Final,Chicago Cubs,Cal Quantrill,Jesse Chavez,2022-04-03 - Chicago Cubs (7) @ Cleveland Guardians (3) (Final),S,7,Cleveland Guardians,706977,Chicago Cubs,3,1,,114,Cleveland Guardians,CHC wins Spring,Cal Quantrill,[]
,Konnor Pilkington,N,,Top,Chase Field,2022-04-05T01:40:00Z,114,2022-04-04,15,9,Final,Cleveland Guardians,Zach Davies,Zach Davies,2022-04-04 - Cleveland Guardians (1) @ Arizona Diamondbacks (3) (Final),S,1,Arizona Diamondbacks,707043,Arizona Diamondbacks,3,1,Sean Poppen,109,Cleveland Guardians,AZ leads 1-0,Konnor Pilkington,[]
,Aaron Civale,N,,Top,Chase Field,2022-04-05T19:40:00Z,114,2022-04-05,15,9,Final,Cleveland Guardians,Zac Gallen,Cam Booser,2022-04-05 - Cleveland Guardians (1) @ Arizona Diamondbacks (3) (Final),S,1,Arizona Diamondbacks,707044,Arizona Diamondbacks,3,1,Jesus Liranzo,109,Cleveland Guardians,AZ wins 2-0,Juan Zapata,[]
,Logan Allen,N,,Top,Salt River Fields at Talking Stick,2022-04-05T20:10:00Z,114,2022-04-05,4249,9,Final,Cleveland Guardians,Austin Gomber,Austin Gomber,2022-04-05 - Cleveland Guardians (3) @ Colorado Rockies (10) (Final),S,3,Colorado Rockies,706966,Colorado Rockies,10,1,,115,Cleveland Guardians,COL wins Spring,Logan Allen,[]
,Shane Bieber,N,,Top,Kauffman Stadium,2022-04-07T20:10:00Z,114,2022-04-07,7,9,Final,Cleveland Guardians,Zack Greinke,Scott Barlow,2022-04-07 - Cleveland Guardians (1) @ Kansas City Royals (3) (Final),R,1,Kansas City Royals,662766,Kansas City Royals,3,1,,118,Cleveland Guardians,KC leads 1-0,Triston McKenzie,['MLB.tv Free Game']
,Zach Plesac,N,,Bottom,Kauffman Stadium,2022-04-09T20:10:00Z,114,2022-04-09,7,10,Final,Cleveland Guardians,Brad Keller,Collin Snider,2022-04-09 - Cleveland Guardians (0) @ Kansas City Royals (1) (Final),R,0,Kansas City Royals,662765,Kansas City Royals,1,1,,118,Cleveland Guardians,KC leads 2-0,Emmanuel Clase,[]
,Cal Quantrill,N,,Bottom,Kauffman Stadium,2022-04-10T18:10:00Z,114,2022-04-10,7,9,Final,Cleveland Guardians,Kris Bubic,Cal Quantrill,2022-04-10 - Cleveland Guardians (17) @ Kansas City Royals (3) (Final),R,17,Kansas City Royals,662755,Cleveland Guardians,3,1,,118,Kansas City Royals,KC leads 2-1,Kris Bubic,[]
,Aaron Civale,N,,Bottom,Kauffman Stadium,2022-04-11T18:10:00Z,114,2022-04-11,7,9,Final,Cleveland Guardians,Carlos Hernandez,Logan Allen,2022-04-11 - Cleveland Guardians (10) @ Kansas City Royals (7) (Final),R,10,Kansas City Royals,662754,Cleveland Guardians,7,1,,118,Kansas City Royals,Series tied 2-2,Jake Brentz,[]
,Shane Bieber,N,,Bottom,Great American Ball Park,2022-04-12T20:10:00Z,114,2022-04-12,2602,9,Final,Cleveland Guardians,Tyler Mahle,Trevor Stephan,2022-04-12 - Cleveland Guardians (10) @ Cincinnati Reds (5) (Final),R,10,Cincinnati Reds,663088,Cleveland Guardians,5,1,,113,Cincinnati Reds,CLE leads 1-0,Hunter Strickland,[]
,Triston McKenzie,N,,Bottom,Great American Ball Park,2022-04-13T16:35:00Z,114,2022-04-13,2602,9,Final,Cleveland Guardians,Nick Lodolo,Eli Morgan,2022-04-13 - Cleveland Guardians (7) @ Cincinnati Reds (3) (Final),R,7,Cincinnati Reds,663117,Cleveland Guardians,3,1,,113,Cincinnati Reds,CLE wins 2-0,Nick Lodolo,['MLBN (out-of-market only)']
,Carlos Rodon,N,,Bottom,Progressive Field,2022-04-15T23:10:00Z,137,2022-04-15,5,9,Final,San Francisco Giants,Zach Plesac,Carlos Rodon,2022-04-15 - San Francisco Giants (4) @ Cleveland Guardians (1) (Final),R,4,Cleveland Guardians,663136,San Francisco Giants,1,1,Camilo Doval,114,Cleveland Guardians,SF leads 1-0,Zach Plesac,[]
