away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Chad Kuhl,N,,Top,American Family Field,2022-07-24T18:10:00Z,115,2022-07-24,32,9,Final,Colorado Rockies,Eric Lauer,Brent Suter,2022-07-24 - Colorado Rockies (9) @ Milwaukee Brewers (10) (Final),R,9,Milwaukee Brewers,661184,Milwaukee Brewers,10,1,Josh Hader,158,Colorado Rockies,MIL wins 3-0,Alex Colome,['MLB.tv Free Game']
,Kyle Freeland,N,,Bottom,American Family Field,2022-07-26T00:10:00Z,115,2022-07-25,32,9,Final,Colorado Rockies,Aaron Ashby,Kyle Freeland,2022-07-25 - Colorado Rockies (2) @ Milwaukee Brewers (0) (Final),R,2,Milwaukee Brewers,661231,Colorado Rockies,0,1,Daniel Bard,158,Milwaukee Brewers,MIL wins 3-1,Aaron Ashby,[]
,Michael Kopech,N,,Bottom,Coors Field,2022-07-27T00:40:00Z,145,2022-07-26,19,9,Final,Chicago White Sox,German Marquez,Michael Kopech,2022-07-26 - Chicago White Sox (2) @ Colorado Rockies (1) (Final),R,2,Colorado Rockies,661079,Chicago White Sox,1,1,Liam Hendriks,115,Colorado Rockies,CWS leads 1-0,German Marquez,[]
,Lucas Giolito,N,,Bottom,Coors Field,2022-07-27T19:10:00Z,145,2022-07-27,19,9,Final,Chicago White Sox,Antonio Senzatela,Robert Stephenson,2022-07-27 - Chicago White Sox (5) @ Colorado Rockies (6) (Final),R,5,Colorado Rockies,661078,Colorado Rockies,6,1,,115,Chicago White Sox,Series tied 1-1,Kendall Graveman,[]
,Tyler Anderson,N,,Bottom,Coors Field,2022-07-29T00:40:00Z,119,2022-07-28,19,9,Final,Los Angeles Dodgers,Jose Urena,Tyler Anderson,2022-07-28 - Los Angeles Dodgers (13) @ Colorado Rockies (0) (Final),R,13,Colorado Rockies,661077,Los Angeles Dodgers,0,1,,115,Colorado Rockies,LAD leads 1-0,Jose Urena,[]
,Julio Urias,N,,Bottom,Coors Field,2022-07-30T00:40:00Z,119,2022-07-29,19,9,Final,Los Angeles Dodgers,Chad Kuhl,Julio Urias,2022-07-29 - Los Angeles Dodgers (5) @ Colorado Rockies (4) (Final),R,5,Colorado Rockies,661076,Los Angeles Dodgers,4,1,Craig Kimbrel,115,Colorado Rockies,LAD leads 2-0,Chad Kuhl,[]
,Clayton Kershaw,N,,Top,Coors Field,2022-07-31T00:10:00Z,119,2022-07-30,19,9,Final,Los Angeles Dodgers,Kyle Freeland,Kyle Freeland,2022-07-30 - Los Angeles Dodgers (3) @ Colorado Rockies (5) (Final),R,3,Colorado Rockies,662989,Colorado Rockies,5,1,Daniel Bard,115,Los Angeles Dodgers,LAD leads 2-1,Clayton Kershaw,[]
,Tony Gonsolin,N,,Bottom,Coors Field,2022-07-31T19:10:00Z,119,2022-07-31,19,9,Final,Los Angeles Dodgers,German Marquez,Tony Gonsolin,2022-07-31 - Los Angeles Dodgers (7) @ Colorado Rockies (3) (Final),R,7,Colorado Rockies,662988,Los Angeles Dodgers,3,1,,115,Colorado Rockies,LAD wins 3-1,German Marquez,['MLB.tv Free Game']
,Antonio Senzatela,N,,Top,Petco Park,2022-08-02T01:40:00Z,115,2022-08-01,2680,9,Final,Colorado Rockies,Mike Clevinger,Mike Clevinger,2022-08-01 - Colorado Rockies (1) @ San Diego Padres (4) (Final),R,1,San Diego Padres,662224,San Diego Padres,4,1,Luis Garcia,135,Colorado Rockies,SD leads 1-0,Antonio Senzatela,[]
,Ryan Feltner,S,,Top,Petco Park,2022-08-02T20:10:00Z,115,2022-08-02,2680,9,Final,Colorado Rockies,Yu Darvish,Yu Darvish,2022-08-02 - Colorado Rockies (5) @ San Diego Padres (13) (Final),R,5,San Diego Padres,662250,San Diego Padres,13,1,,135,Colorado Rockies,SD leads 2-0,Jake Bird,[]
,Jose Urena,S,,Bottom,Petco Park,2022-08-03T02:10:00Z,115,2022-08-02,2680,9,Final,Colorado Rockies,Reiss Knehr,Josh Hader,2022-08-02 - Colorado Rockies (2) @ San Diego Padres (3) (Final),R,2,San Diego Padres,662220,San Diego Padres,3,2,,135,Colorado Rockies,SD wins 3-0,Alex Colome,[]
,Chad Kuhl,N,,Top,Petco Park,2022-08-04T01:40:00Z,115,2022-08-03,2680,9,Final,Colorado Rockies,Blake Snell,Blake Snell,2022-08-03 - Colorado Rockies (1) @ San Diego Padres (9) (Final),R,1,San Diego Padres,662244,San Diego Padres,9,1,,135,Colorado Rockies,SD wins 4-0,Chad Kuhl,['MLBN (out-of-market only)']
,Kyle Freeland,N,,Bottom,Petco Park,2022-08-04T20:10:00Z,115,2022-08-04,2680,9,Final,Colorado Rockies,Joe Musgrove,Kyle Freeland,2022-08-04 - Colorado Rockies (7) @ San Diego Padres (3) (Final),R,7,San Diego Padres,662219,Colorado Rockies,3,1,,135,San Diego Padres,SD wins 4-1,Joe Musgrove,['MLBN (out-of-market only)']
,German Marquez,N,,Top,Chase Field,2022-08-06T01:40:00Z,115,2022-08-05,15,9,Final,Colorado Rockies,Madison Bumgarner,Chris Devenski,2022-08-05 - Colorado Rockies (5) @ Arizona Diamondbacks (6) (Final),R,5,Arizona Diamondbacks,663313,Arizona Diamondbacks,6,1,Ian Kennedy,109,Colorado Rockies,AZ leads 1-0,Alex Colome,['MLBN (out-of-market only)']
,Antonio Senzatela,N,,Bottom,Chase Field,2022-08-07T00:10:00Z,115,2022-08-06,15,9,Final,Colorado Rockies,Merrill Kelly,Carlos Estevez,2022-08-06 - Colorado Rockies (3) @ Arizona Diamondbacks (2) (Final),R,3,Arizona Diamondbacks,663288,Colorado Rockies,2,1,Daniel Bard,109,Arizona Diamondbacks,Series tied 1-1,Ian Kennedy,[]
,Jose Urena,N,,Top,Chase Field,2022-08-07T20:10:00Z,115,2022-08-07,15,9,Final,Colorado Rockies,Zach Davies,Chris Devenski,2022-08-07 - Colorado Rockies (4) @ Arizona Diamondbacks (6) (Final),R,4,Arizona Diamondbacks,663300,Arizona Diamondbacks,6,1,Mark Melancon,109,Colorado Rockies,AZ wins 2-1,Alex Colome,[]
,Miles Mikolas,N,,Top,Coors Field,2022-08-10T00:40:00Z,138,2022-08-09,19,9,Final,St. Louis Cardinals,Ryan Feltner,Ryan Feltner,2022-08-09 - St. Louis Cardinals (5) @ Colorado Rockies (16) (Final),R,5,Colorado Rockies,662979,Colorado Rockies,16,1,,115,St. Louis Cardinals,COL leads 1-0,Miles Mikolas,[]
,Jose Quintana,N,,Bottom,Coors Field,2022-08-11T00:40:00Z,138,2022-08-10,19,9,Final,St. Louis Cardinals,Kyle Freeland,Jose Quintana,2022-08-10 - St. Louis Cardinals (9) @ Colorado Rockies (5) (Final),R,9,Colorado Rockies,662892,St. Louis Cardinals,5,1,,115,Colorado Rockies,Series tied 1-1,Kyle Freeland,[]
,Dakota Hudson,N,,Top,Coors Field,2022-08-11T19:10:00Z,138,2022-08-11,19,9,Final,St. Louis Cardinals,German Marquez,Lucas Gilbreath,2022-08-11 - St. Louis Cardinals (6) @ Colorado Rockies (8) (Final),R,6,Colorado Rockies,662891,Colorado Rockies,8,1,Daniel Bard,115,St. Louis Cardinals,COL wins 2-1,Jordan Hicks,['MLB.tv Free Game']
,Zach Davies,N,,Top,Coors Field,2022-08-13T00:40:00Z,109,2022-08-12,19,9,Final,Arizona Diamondbacks,Antonio Senzatela,Dinelson Lamet,2022-08-12 - Arizona Diamondbacks (3) @ Colorado Rockies (5) (Final),R,3,Colorado Rockies,662978,Colorado Rockies,5,1,Carlos Estevez,115,Arizona Diamondbacks,COL leads 1-0,Chris Devenski,[]
,Zac Gallen,N,,Bottom,Coors Field,2022-08-14T00:10:00Z,109,2022-08-13,19,9,Final,Arizona Diamondbacks,Jose Urena,Zac Gallen,2022-08-13 - Arizona Diamondbacks (6) @ Colorado Rockies (0) (Final),R,6,Colorado Rockies,662882,Arizona Diamondbacks,0,1,,115,Colorado Rockies,Series tied 1-1,Jose Urena,[]
,Tommy Henry,N,,Bottom,Coors Field,2022-08-14T19:10:00Z,109,2022-08-14,19,9,Final,Arizona Diamondbacks,Ryan Feltner,Tommy Henry,2022-08-14 - Arizona Diamondbacks (7) @ Colorado Rockies (4) (Final),R,7,Colorado Rockies,662881,Arizona Diamondbacks,4,1,Ian Kennedy,115,Colorado Rockies,AZ wins 2-1,Ryan Feltner,[]
,Kyle Freeland,N,,Bottom,Busch Stadium,2022-08-16T23:45:00Z,115,2022-08-16,2889,9,Final,Colorado Rockies,Jose Quintana,Ryan Helsley,2022-08-16 - Colorado Rockies (4) @ St. Louis Cardinals (5) (Final),R,4,St. Louis Cardinals,661955,St. Louis Cardinals,5,1,,138,Colorado Rockies,STL leads 1-0,Dinelson Lamet,[]
,German Marquez,N,,Top,Busch Stadium,2022-08-17T23:45:00Z,115,2022-08-17,2889,9,Final,Colorado Rockies,Jordan Montgomery,Jordan Montgomery,2022-08-17 - Colorado Rockies (1) @ St. Louis Cardinals (5) (Final),R,1,St. Louis Cardinals,661938,St. Louis Cardinals,5,1,,138,Colorado Rockies,STL wins 2-0,German Marquez,[]
,Antonio Senzatela,N,,Top,Busch Stadium,2022-08-18T17:15:00Z,115,2022-08-18,2889,9,Final,Colorado Rockies,Adam Wainwright,Adam Wainwright,2022-08-18 - Colorado Rockies (0) @ St. Louis Cardinals (13) (Final),R,0,St. Louis Cardinals,661937,St. Louis Cardinals,13,1,,138,Colorado Rockies,STL wins 3-0,Antonio Senzatela,[]
,Alex Wood,N,,Top,Coors Field,2022-08-20T00:40:00Z,137,2022-08-19,19,9,Final,San Francisco Giants,Jose Urena,Jose Urena,2022-08-19 - San Francisco Giants (4) @ Colorado Rockies (7) (Final),R,4,Colorado Rockies,662880,Colorado Rockies,7,1,Daniel Bard,115,San Francisco Giants,COL leads 1-0,Alex Wood,[]
,Alex Cobb,N,,Bottom,Coors Field,2022-08-21T00:10:00Z,137,2022-08-20,19,10,Final,San Francisco Giants,Ryan Feltner,Lucas Gilbreath,2022-08-20 - San Francisco Giants (3) @ Colorado Rockies (4) (Final),R,3,Colorado Rockies,662879,Colorado Rockies,4,1,,115,San Francisco Giants,COL wins 2-0,Camilo Doval,[]
,Jakob Junis,N,,Bottom,Coors Field,2022-08-21T19:10:00Z,137,2022-08-21,19,11,Final,San Francisco Giants,Kyle Freeland,Dominic Leone,2022-08-21 - San Francisco Giants (9) @ Colorado Rockies (8) (Final),R,9,Colorado Rockies,662878,San Francisco Giants,8,1,Zack Littell,115,Colorado Rockies,COL wins 2-1,Jake Bird,[]
,Dane Dunning,N,,Top,Coors Field,2022-08-24T00:40:00Z,140,2022-08-23,19,9,Final,Texas Rangers,German Marquez,Justin Lawrence,2022-08-23 - Texas Rangers (6) @ Colorado Rockies (7) (Final),R,6,Colorado Rockies,662876,Colorado Rockies,7,1,Daniel Bard,115,Texas Rangers,COL leads 1-0,Brock Burke,[]
,Martin Perez,N,,Bottom,Coors Field,2022-08-24T19:10:00Z,140,2022-08-24,19,9,Final,Texas Rangers,Jose Urena,Martin Perez,2022-08-24 - Texas Rangers (16) @ Colorado Rockies (4) (Final),R,16,Colorado Rockies,662877,Texas Rangers,4,1,,115,Colorado Rockies,Series tied 1-1,Jose Urena,[]
,Ryan Feltner,N,,Top,Citi Field,2022-08-25T23:10:00Z,115,2022-08-25,3289,9,Final,Colorado Rockies,Jacob deGrom,Jacob deGrom,2022-08-25 - Colorado Rockies (1) @ New York Mets (3) (Final),R,1,New York Mets,662433,New York Mets,3,1,Adam Ottavino,121,Colorado Rockies,NYM leads 1-0,Ryan Feltner,[]
,Chad Kuhl,N,,Bottom,Citi Field,2022-08-26T23:10:00Z,115,2022-08-26,3289,9,Final,Colorado Rockies,Chris Bassitt,Edwin Diaz,2022-08-26 - Colorado Rockies (6) @ New York Mets (7) (Final),R,6,New York Mets,662432,New York Mets,7,1,,121,Colorado Rockies,NYM leads 2-0,Daniel Bard,['MLB.tv Free Game']
,Kyle Freeland,N,,Top,Citi Field,2022-08-27T23:10:00Z,115,2022-08-27,3289,9,Final,Colorado Rockies,David Peterson,David Peterson,2022-08-27 - Colorado Rockies (0) @ New York Mets (3) (Final),R,0,New York Mets,662442,New York Mets,3,1,Adam Ottavino,121,Colorado Rockies,NYM wins 3-0,Kyle Freeland,[]
,German Marquez,N,,Bottom,Citi Field,2022-08-28T17:40:00Z,115,2022-08-28,3289,9,Final,Colorado Rockies,Max Scherzer,German Marquez,2022-08-28 - Colorado Rockies (1) @ New York Mets (0) (Final),R,1,New York Mets,662446,Colorado Rockies,0,1,Daniel Bard,121,New York Mets,NYM wins 3-1,Max Scherzer,['MLBN (out-of-market only)']
,Jose Urena,N,,Bottom,Truist Park,2022-08-30T23:20:00Z,115,2022-08-30,4705,9,Final,Colorado Rockies,Max Fried,Jose Urena,2022-08-30 - Colorado Rockies (3) @ Atlanta Braves (2) (Final),R,3,Atlanta Braves,661479,Colorado Rockies,2,1,Daniel Bard,144,Atlanta Braves,COL leads 1-0,Max Fried,[]
,Ryan Feltner,N,,Top,Truist Park,2022-08-31T23:20:00Z,115,2022-08-31,4705,9,Final,Colorado Rockies,Kyle Wright,Kyle Wright,2022-08-31 - Colorado Rockies (2) @ Atlanta Braves (3) (Final),R,2,Atlanta Braves,661478,Atlanta Braves,3,1,Kenley Jansen,144,Colorado Rockies,Series tied 1-1,Ryan Feltner,[]
,Chad Kuhl,N,,Top,Truist Park,2022-09-01T23:20:00Z,115,2022-09-01,4705,9,Final,Colorado Rockies,Spencer Strider,Spencer Strider,2022-09-01 - Colorado Rockies (0) @ Atlanta Braves (3) (Final),R,0,Atlanta Braves,661477,Atlanta Braves,3,1,Kenley Jansen,144,Colorado Rockies,ATL wins 2-1,Chad Kuhl,['MLBN (out-of-market only)']
,Kyle Freeland,N,,Bottom,Great American Ball Park,2022-09-02T22:40:00Z,115,2022-09-02,2602,9,Final,Colorado Rockies,Luis Cessa,Alexis Diaz,2022-09-02 - Colorado Rockies (2) @ Cincinnati Reds (3) (Final),R,2,Cincinnati Reds,663133,Cincinnati Reds,3,1,,113,Colorado Rockies,CIN leads 1-0,Alex Colome,[]
,German Marquez,N,,,Great American Ball Park,2022-09-03T22:40:00Z,115,2022-09-03,2602,,Postponed,Colorado Rockies,Nick Lodolo,,2022-09-03 - Colorado Rockies @ Cincinnati Reds (Postponed),R,0,Cincinnati Reds,663108,,0,1,,113,,CIN wins 2-1,,[]
,German Marquez,Y,,Bottom,Great American Ball Park,2022-09-04T16:10:00Z,115,2022-09-04,2602,9,Final,Colorado Rockies,Nick Lodolo,German Marquez,2022-09-04 - Colorado Rockies (8) @ Cincinnati Reds (4) (Final),R,8,Cincinnati Reds,663107,Colorado Rockies,4,1,,113,Cincinnati Reds,Series tied 1-1,Joel Kuhnel,[]
,Jose Urena,Y,,Top,Great American Ball Park,2022-09-04T16:15:00Z,115,2022-09-04,2602,9,Final,Colorado Rockies,Chase Anderson,Derek Law,2022-09-04 - Colorado Rockies (0) @ Cincinnati Reds (10) (Final),R,0,Cincinnati Reds,663108,Cincinnati Reds,10,2,,113,Colorado Rockies,CIN wins 2-1,Jose Urena,[]
,Adrian Houser,N,,Bottom,Coors Field,2022-09-05T20:10:00Z,158,2022-09-05,19,9,Final,Milwaukee Brewers,Ryan Feltner,Adrian Houser,2022-09-05 - Milwaukee Brewers (6) @ Colorado Rockies (4) (Final),R,6,Colorado Rockies,662860,Milwaukee Brewers,4,1,Devin Williams,115,Colorado Rockies,MIL leads 1-0,Ryan Feltner,[]
,Brandon Woodruff,N,,Bottom,Coors Field,2022-09-07T00:40:00Z,158,2022-09-06,19,10,Final,Milwaukee Brewers,Chad Kuhl,Daniel Bard,2022-09-06 - Milwaukee Brewers (7) @ Colorado Rockies (10) (Final),R,7,Colorado Rockies,662859,Colorado Rockies,10,1,,115,Milwaukee Brewers,Series tied 1-1,Taylor Rogers,[]
,Eric Lauer,N,,Top,Coors Field,2022-09-07T19:10:00Z,158,2022-09-07,19,9,Final,Milwaukee Brewers,Kyle Freeland,Kyle Freeland,2022-09-07 - Milwaukee Brewers (4) @ Colorado Rockies (8) (Final),R,4,Colorado Rockies,662871,Colorado Rockies,8,1,,115,Milwaukee Brewers,COL wins 2-1,Eric Lauer,['MLB.tv Free Game']
,Zach Davies,N,,Bottom,Coors Field,2022-09-10T00:40:00Z,109,2022-09-09,19,9,Final,Arizona Diamondbacks,German Marquez,Daniel Bard,2022-09-09 - Arizona Diamondbacks (10) @ Colorado Rockies (13) (Final),R,10,Colorado Rockies,662870,Colorado Rockies,13,1,,115,Arizona Diamondbacks,COL leads 1-0,Caleb Smith,[]
,Madison Bumgarner,N,,Top,Coors Field,2022-09-11T00:10:00Z,109,2022-09-10,19,9,Final,Arizona Diamondbacks,Jose Urena,Justin Lawrence,2022-09-10 - Arizona Diamondbacks (1) @ Colorado Rockies (4) (Final),R,1,Colorado Rockies,662869,Colorado Rockies,4,1,Daniel Bard,115,Arizona Diamondbacks,COL wins 2-0,Madison Bumgarner,[]
,Zac Gallen,N,,Bottom,Coors Field,2022-09-11T19:10:00Z,109,2022-09-11,19,9,Final,Arizona Diamondbacks,Ryan Feltner,Zac Gallen,2022-09-11 - Arizona Diamondbacks (12) @ Colorado Rockies (6) (Final),R,12,Colorado Rockies,662868,Arizona Diamondbacks,6,1,,115,Colorado Rockies,COL wins 2-1,Ryan Feltner,[]
,Chad Kuhl,N,,Top,Guaranteed Rate Field,2022-09-14T00:10:00Z,115,2022-09-13,4,9,Final,Colorado Rockies,Michael Kopech,Michael Kopech,2022-09-13 - Colorado Rockies (2) @ Chicago White Sox (4) (Final),R,2,Chicago White Sox,661436,Chicago White Sox,4,1,Liam Hendriks,145,Colorado Rockies,CWS leads 1-0,Chad Kuhl,[]
,Kyle Freeland,N,,Bottom,Guaranteed Rate Field,2022-09-14T18:10:00Z,115,2022-09-14,4,9,Final,Colorado Rockies,Dylan Cease,Kyle Freeland,2022-09-14 - Colorado Rockies (3) @ Chicago White Sox (0) (Final),R,3,Chicago White Sox,661435,Colorado Rockies,0,1,Daniel Bard,145,Chicago White Sox,Series tied 1-1,Dylan Cease,[]
,German Marquez,N,,Top,Wrigley Field,2022-09-16T18:20:00Z,115,2022-09-16,17,9,Final,Colorado Rockies,Marcus Stroman,Marcus Stroman,2022-09-16 - Colorado Rockies (1) @ Chicago Cubs (2) (Final),R,1,Chicago Cubs,663126,Chicago Cubs,2,1,Manuel Rodriguez,112,Colorado Rockies,CHC leads 1-0,German Marquez,['MLBN (out-of-market only)']
,Jose Urena,N,,Bottom,Wrigley Field,2022-09-17T18:20:00Z,115,2022-09-17,17,9,Final,Colorado Rockies,Hayden Wesneski,Carlos Estevez,2022-09-17 - Colorado Rockies (3) @ Chicago Cubs (1) (Final),R,3,Chicago Cubs,663129,Colorado Rockies,1,1,Daniel Bard,112,Chicago Cubs,Series tied 1-1,Adbert Alzolay,['MLBN (out-of-market only)']
,Ryan Feltner,N,,Bottom,Wrigley Field,2022-09-18T18:20:00Z,115,2022-09-18,17,9,Final,Colorado Rockies,Javier Assad,Ryan Feltner,2022-09-18 - Colorado Rockies (4) @ Chicago Cubs (3) (Final),R,4,Chicago Cubs,663112,Colorado Rockies,3,1,Daniel Bard,112,Chicago Cubs,COL wins 2-1,Javier Assad,[]
,Jakob Junis,N,,Bottom,Coors Field,2022-09-20T00:40:00Z,137,2022-09-19,19,10,Final,San Francisco Giants,Chad Kuhl,Camilo Doval,2022-09-19 - San Francisco Giants (10) @ Colorado Rockies (7) (Final),R,10,Colorado Rockies,662886,San Francisco Giants,7,1,Scott Alexander,115,Colorado Rockies,SF leads 1-0,Gavin Hollowell,[]
,John Brebbia,N,,Bottom,Coors Field,2022-09-21T00:40:00Z,137,2022-09-20,19,9,Final,San Francisco Giants,Kyle Freeland,Tyler Rogers,2022-09-20 - San Francisco Giants (6) @ Colorado Rockies (3) (Final),R,6,Colorado Rockies,662867,San Francisco Giants,3,1,Jarlin Garcia,115,Colorado Rockies,SF leads 2-0,Kyle Freeland,[]
,Logan Webb,N,,Bottom,Coors Field,2022-09-22T00:40:00Z,137,2022-09-21,19,9,Final,San Francisco Giants,German Marquez,Logan Webb,2022-09-21 - San Francisco Giants (6) @ Colorado Rockies (1) (Final),R,6,Colorado Rockies,662899,San Francisco Giants,1,1,,115,Colorado Rockies,SF wins 3-0,German Marquez,[]
,John Brebbia,N,,Bottom,Coors Field,2022-09-22T19:10:00Z,137,2022-09-22,19,9,Final,San Francisco Giants,Jose Urena,Jharel Cotton,2022-09-22 - San Francisco Giants (3) @ Colorado Rockies (0) (Final),R,3,Colorado Rockies,662898,San Francisco Giants,0,1,Camilo Doval,115,Colorado Rockies,SF wins 4-0,Jose Urena,['MLB.tv Free Game']
,Sean Manaea,N,,Bottom,Coors Field,2022-09-24T00:10:00Z,135,2022-09-23,19,10,Final,San Diego Padres,Ryan Feltner,Daniel Bard,2022-09-23 - San Diego Padres (3) @ Colorado Rockies (4) (Final),R,3,Colorado Rockies,662897,Colorado Rockies,4,1,,115,San Diego Padres,COL leads 1-0,Adrian Morejon,[]
,Yu Darvish,N,,Bottom,Coors Field,2022-09-25T00:10:00Z,135,2022-09-24,19,9,Final,San Diego Padres,Chad Kuhl,Yu Darvish,2022-09-24 - San Diego Padres (9) @ Colorado Rockies (3) (Final),R,9,Colorado Rockies,662866,San Diego Padres,3,1,,115,Colorado Rockies,Series tied 1-1,Chad Kuhl,[]
