away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Shane McClanahan,S,,Bottom,Rogers Centre,2022-07-02T16:07:00Z,139,2022-07-02,14,9,Final,Tampa Bay Rays,Kevin Gausman,Shane McClanahan,2022-07-02 - Tampa Bay Rays (6) @ Toronto Blue Jays (2) (Final),R,6,Toronto Blue Jays,661724,Tampa Bay Rays,2,1,,141,Toronto Blue Jays,TOR leads 2-1,Casey Lawrence,['MLBN (out-of-market only)']
,Drew Rasmussen,S,,Bottom,Rogers Centre,2022-07-02T22:07:00Z,139,2022-07-02,14,9,Final,Tampa Bay Rays,Thomas Hatch,Ralph Garza Jr.,2022-07-02 - Tampa Bay Rays (11) @ Toronto Blue Jays (5) (Final),R,11,Toronto Blue Jays,661836,Tampa Bay Rays,5,2,,141,Toronto Blue Jays,Series tied 2-2,Thomas Hatch,[]
,Shane Baz,N,,Bottom,Rogers Centre,2022-07-03T17:37:00Z,139,2022-07-03,14,9,Final,Tampa Bay Rays,Ross Stripling,Shane Baz,2022-07-03 - Tampa Bay Rays (7) @ Toronto Blue Jays (3) (Final),R,7,Toronto Blue Jays,661723,Tampa Bay Rays,3,1,Jason Adam,141,Toronto Blue Jays,TB wins 3-2,Ross Stripling,['MLBN (out-of-market only)']
,Jalen Beeks,N,,Top,Fenway Park,2022-07-04T17:35:00Z,139,2022-07-04,3,9,Final,Tampa Bay Rays,Austin Davis,Kutter Crawford,2022-07-04 - Tampa Bay Rays (0) @ Boston Red Sox (4) (Final),R,0,Boston Red Sox,663251,Boston Red Sox,4,1,John Schreiber,111,Tampa Bay Rays,BOS leads 1-0,Josh Fleming,[]
,Jeffrey Springs,N,,Bottom,Fenway Park,2022-07-05T23:10:00Z,139,2022-07-05,3,9,Final,Tampa Bay Rays,Nick Pivetta,Ryan Thompson,2022-07-05 - Tampa Bay Rays (8) @ Boston Red Sox (4) (Final),R,8,Boston Red Sox,663245,Tampa Bay Rays,4,1,,111,Boston Red Sox,Series tied 1-1,Nick Pivetta,['TBS']
,Corey Kluber,N,,Bottom,Fenway Park,2022-07-06T23:10:00Z,139,2022-07-06,3,9,Final,Tampa Bay Rays,Brayan Bello,Corey Kluber,2022-07-06 - Tampa Bay Rays (7) @ Boston Red Sox (1) (Final),R,7,Boston Red Sox,663244,Tampa Bay Rays,1,1,,111,Boston Red Sox,TB wins 2-1,Brayan Bello,[]
,Shane McClanahan,N,,Bottom,Great American Ball Park,2022-07-08T22:40:00Z,139,2022-07-08,2602,10,Final,Tampa Bay Rays,Luis Castillo,Joel Kuhnel,2022-07-08 - Tampa Bay Rays (1) @ Cincinnati Reds (2) (Final),R,1,Cincinnati Reds,663053,Cincinnati Reds,2,1,,113,Tampa Bay Rays,CIN leads 1-0,Matt Wisler,[]
,Drew Rasmussen,N,,Bottom,Great American Ball Park,2022-07-09T20:10:00Z,139,2022-07-09,2602,10,Final,Tampa Bay Rays,Hunter Greene,Jeff Hoffman,2022-07-09 - Tampa Bay Rays (4) @ Cincinnati Reds (5) (Final),R,4,Cincinnati Reds,663092,Cincinnati Reds,5,1,,113,Tampa Bay Rays,CIN wins 2-0,Calvin Faucher,['FS1']
,Shane Baz,N,,Top,Great American Ball Park,2022-07-10T17:40:00Z,139,2022-07-10,2602,9,Final,Tampa Bay Rays,Nick Lodolo,Nick Lodolo,2022-07-10 - Tampa Bay Rays (5) @ Cincinnati Reds (10) (Final),R,5,Cincinnati Reds,663048,Cincinnati Reds,10,1,,113,Tampa Bay Rays,CIN wins 3-0,Shane Baz,[]
,Brayan Bello,N,,Top,Tropicana Field,2022-07-11T23:10:00Z,111,2022-07-11,12,9,Final,Boston Red Sox,Matt Wisler,Luke Bard,2022-07-11 - Boston Red Sox (5) @ Tampa Bay Rays (10) (Final),R,5,Tampa Bay Rays,661878,Tampa Bay Rays,10,1,,139,Boston Red Sox,TB leads 1-0,Jake Diekman,[]
,Chris Sale,N,,Top,Tropicana Field,2022-07-12T23:10:00Z,111,2022-07-12,12,9,Final,Boston Red Sox,Corey Kluber,Corey Kluber,2022-07-12 - Boston Red Sox (2) @ Tampa Bay Rays (3) (Final),R,2,Tampa Bay Rays,661877,Tampa Bay Rays,3,1,Brooks Raley,139,Boston Red Sox,TB leads 2-0,Matt Strahm,[]
,Josh Winckowski,N,,Top,Tropicana Field,2022-07-13T23:10:00Z,111,2022-07-13,12,9,Final,Boston Red Sox,Shane McClanahan,Shane McClanahan,2022-07-13 - Boston Red Sox (1) @ Tampa Bay Rays (4) (Final),R,1,Tampa Bay Rays,661876,Tampa Bay Rays,4,1,Colin Poche,139,Boston Red Sox,TB wins 3-0,Josh Winckowski,['MLB.tv Free Game']
,Kutter Crawford,N,,Top,Tropicana Field,2022-07-14T23:10:00Z,111,2022-07-14,12,9,Final,Boston Red Sox,Drew Rasmussen,Tommy Romero,2022-07-14 - Boston Red Sox (4) @ Tampa Bay Rays (5) (Final),R,4,Tampa Bay Rays,661875,Tampa Bay Rays,5,1,Jalen Beeks,139,Boston Red Sox,TB wins 4-0,John Schreiber,['MLBN (out-of-market only)']
,Tyler Wells,N,,Top,Tropicana Field,2022-07-15T23:10:00Z,110,2022-07-15,12,9,Final,Baltimore Orioles,Luis Patino,Matt Wisler,2022-07-15 - Baltimore Orioles (4) @ Tampa Bay Rays (5) (Final),R,4,Tampa Bay Rays,661874,Tampa Bay Rays,5,1,Brooks Raley,139,Baltimore Orioles,TB leads 1-0,Tyler Wells,[]
,Dean Kremer,N,,Bottom,Tropicana Field,2022-07-16T20:10:00Z,110,2022-07-16,12,11,Final,Baltimore Orioles,Ryan Yarbrough,Jorge Lopez,2022-07-16 - Baltimore Orioles (6) @ Tampa Bay Rays (4) (Final),R,6,Tampa Bay Rays,661873,Baltimore Orioles,4,1,Joey Krehbiel,139,Tampa Bay Rays,Series tied 1-1,Luke Bard,[]
,Jordan Lyles,N,,Top,Tropicana Field,2022-07-17T17:40:00Z,110,2022-07-17,12,9,Final,Baltimore Orioles,Corey Kluber,Corey Kluber,2022-07-17 - Baltimore Orioles (5) @ Tampa Bay Rays (7) (Final),R,5,Tampa Bay Rays,661872,Tampa Bay Rays,7,1,Jason Adam,139,Baltimore Orioles,TB wins 2-1,Jordan Lyles,[]
,Drew Rasmussen,N,,Bottom,Kauffman Stadium,2022-07-23T00:10:00Z,139,2022-07-22,7,9,Final,Tampa Bay Rays,Brad Keller,Drew Rasmussen,2022-07-22 - Tampa Bay Rays (7) @ Kansas City Royals (3) (Final),R,7,Kansas City Royals,662658,Tampa Bay Rays,3,1,,118,Kansas City Royals,TB leads 1-0,Brad Keller,['MLB.tv Free Game']
,Luis Patino,N,,Top,Kauffman Stadium,2022-07-23T23:10:00Z,139,2022-07-23,7,9,Final,Tampa Bay Rays,Brady Singer,Scott Barlow,2022-07-23 - Tampa Bay Rays (3) @ Kansas City Royals (6) (Final),R,3,Kansas City Royals,662657,Kansas City Royals,6,1,,118,Tampa Bay Rays,Series tied 1-1,Ryan Yarbrough,['MLB.tv Free Game']
,Jeffrey Springs,N,,Top,Kauffman Stadium,2022-07-24T18:10:00Z,139,2022-07-24,7,9,Final,Tampa Bay Rays,Kris Bubic,Kris Bubic,2022-07-24 - Tampa Bay Rays (2) @ Kansas City Royals (4) (Final),R,2,Kansas City Royals,662656,Kansas City Royals,4,1,Taylor Clarke,118,Tampa Bay Rays,KC wins 2-1,Brooks Raley,['MLB.tv Free Game']
,Corey Kluber,N,,Top,Oriole Park at Camden Yards,2022-07-25T23:05:00Z,139,2022-07-25,2,9,Final,Tampa Bay Rays,Austin Voth,Nick Vespi,2022-07-25 - Tampa Bay Rays (1) @ Baltimore Orioles (5) (Final),R,1,Baltimore Orioles,661055,Baltimore Orioles,5,1,,110,Tampa Bay Rays,BAL leads 1-0,Corey Kluber,[]
,Shane McClanahan,N,,Top,Oriole Park at Camden Yards,2022-07-26T23:05:00Z,139,2022-07-26,2,9,Final,Tampa Bay Rays,Spenser Watkins,Keegan Akin,2022-07-26 - Tampa Bay Rays (3) @ Baltimore Orioles (5) (Final),R,3,Baltimore Orioles,661054,Baltimore Orioles,5,1,Jorge Lopez,110,Tampa Bay Rays,BAL leads 2-0,Colin Poche,[]
,Drew Rasmussen,N,,Bottom,Oriole Park at Camden Yards,2022-07-27T23:05:00Z,139,2022-07-27,2,10,Final,Tampa Bay Rays,Tyler Wells,Colin Poche,2022-07-27 - Tampa Bay Rays (6) @ Baltimore Orioles (4) (Final),R,6,Baltimore Orioles,661053,Tampa Bay Rays,4,1,Pete Fairbanks,110,Baltimore Orioles,BAL leads 2-1,Jorge Lopez,[]
,Ryan Yarbrough,N,,Top,Oriole Park at Camden Yards,2022-07-28T16:35:00Z,139,2022-07-28,2,9,Final,Tampa Bay Rays,Jordan Lyles,Jordan Lyles,2022-07-28 - Tampa Bay Rays (0) @ Baltimore Orioles (3) (Final),R,0,Baltimore Orioles,661052,Baltimore Orioles,3,1,Felix Bautista,110,Tampa Bay Rays,BAL wins 3-1,Ryan Yarbrough,[]
,Shane Bieber,N,,Bottom,Tropicana Field,2022-07-29T23:10:00Z,114,2022-07-29,12,9,Final,Cleveland Guardians,Jeffrey Springs,Shane Bieber,2022-07-29 - Cleveland Guardians (4) @ Tampa Bay Rays (1) (Final),R,4,Tampa Bay Rays,661871,Cleveland Guardians,1,1,Emmanuel Clase,139,Tampa Bay Rays,CLE leads 1-0,Jeffrey Springs,[]
,Zach Plesac,N,,Top,Tropicana Field,2022-07-30T17:10:00Z,114,2022-07-30,12,9,Final,Cleveland Guardians,Corey Kluber,Corey Kluber,2022-07-30 - Cleveland Guardians (4) @ Tampa Bay Rays (6) (Final),R,4,Tampa Bay Rays,661870,Tampa Bay Rays,6,1,Pete Fairbanks,139,Cleveland Guardians,Series tied 1-1,Zach Plesac,['MLBN (out-of-market only)']
,Bryan Shaw,N,,Bottom,Tropicana Field,2022-07-31T17:40:00Z,114,2022-07-31,12,9,Final,Cleveland Guardians,Shane McClanahan,Kirk McCarty,2022-07-31 - Cleveland Guardians (5) @ Tampa Bay Rays (3) (Final),R,5,Tampa Bay Rays,661869,Cleveland Guardians,3,1,Emmanuel Clase,139,Tampa Bay Rays,CLE wins 2-1,Shane McClanahan,[]
,Kevin Gausman,N,,Bottom,Tropicana Field,2022-08-02T23:10:00Z,141,2022-08-02,12,9,Final,Toronto Blue Jays,Drew Rasmussen,Kevin Gausman,2022-08-02 - Toronto Blue Jays (3) @ Tampa Bay Rays (1) (Final),R,3,Tampa Bay Rays,661868,Toronto Blue Jays,1,1,Jordan Romano,139,Tampa Bay Rays,TOR leads 1-0,Drew Rasmussen,['MLBN (out-of-market only)']
,Yusei Kikuchi,N,,Top,Tropicana Field,2022-08-03T16:10:00Z,141,2022-08-03,12,9,Final,Toronto Blue Jays,Jalen Beeks,Ryan Thompson,2022-08-03 - Toronto Blue Jays (2) @ Tampa Bay Rays (3) (Final),R,2,Tampa Bay Rays,661867,Tampa Bay Rays,3,1,Jason Adam,139,Toronto Blue Jays,Series tied 1-1,Adam Cimber,[]
,Jeffrey Springs,N,,Bottom,Comerica Park,2022-08-04T23:10:00Z,139,2022-08-04,2394,9,Final,Tampa Bay Rays,Drew Hutchison,Jeffrey Springs,2022-08-04 - Tampa Bay Rays (6) @ Detroit Tigers (2) (Final),R,6,Detroit Tigers,662812,Tampa Bay Rays,2,1,,116,Detroit Tigers,TB leads 1-0,Drew Hutchison,['FS1']
,Corey Kluber,N,,Bottom,Comerica Park,2022-08-05T23:10:00Z,139,2022-08-05,2394,9,Final,Tampa Bay Rays,Bryan Garcia,Jalen Beeks,2022-08-05 - Tampa Bay Rays (5) @ Detroit Tigers (3) (Final),R,5,Detroit Tigers,662811,Tampa Bay Rays,3,1,Colin Poche,116,Detroit Tigers,TB leads 2-0,Joe Jimenez,[]
,Shane McClanahan,N,,Top,Comerica Park,2022-08-06T22:10:00Z,139,2022-08-06,2394,9,Final,Tampa Bay Rays,Garrett Hill,Garrett Hill,2022-08-06 - Tampa Bay Rays (1) @ Detroit Tigers (9) (Final),R,1,Detroit Tigers,662856,Detroit Tigers,9,1,,116,Tampa Bay Rays,TB leads 2-1,Shane McClanahan,[]
,Drew Rasmussen,N,,Bottom,Comerica Park,2022-08-07T17:40:00Z,139,2022-08-07,2394,9,Final,Tampa Bay Rays,Matt Manning,Colin Poche,2022-08-07 - Tampa Bay Rays (7) @ Detroit Tigers (0) (Final),R,7,Detroit Tigers,662810,Tampa Bay Rays,0,1,,116,Detroit Tigers,TB wins 3-1,Gregory Soto,['MLBN (out-of-market only)']
,Jimmy Yacabonis,N,,Top,American Family Field,2022-08-10T00:10:00Z,139,2022-08-09,32,9,Final,Tampa Bay Rays,Freddy Peralta,Freddy Peralta,2022-08-09 - Tampa Bay Rays (3) @ Milwaukee Brewers (5) (Final),R,3,Milwaukee Brewers,661182,Milwaukee Brewers,5,1,Matt Bush,158,Tampa Bay Rays,MIL leads 1-0,Ryan Yarbrough,[]
,Jeffrey Springs,N,,Bottom,American Family Field,2022-08-10T18:10:00Z,139,2022-08-10,32,10,Final,Tampa Bay Rays,Brandon Woodruff,Devin Williams,2022-08-10 - Tampa Bay Rays (3) @ Milwaukee Brewers (4) (Final),R,3,Milwaukee Brewers,661207,Milwaukee Brewers,4,1,,158,Tampa Bay Rays,MIL wins 2-0,Ryan Thompson,[]
,Austin Voth,N,,Bottom,Tropicana Field,2022-08-12T23:10:00Z,110,2022-08-12,12,9,Final,Baltimore Orioles,Corey Kluber,Austin Voth,2022-08-12 - Baltimore Orioles (10) @ Tampa Bay Rays (3) (Final),R,10,Tampa Bay Rays,661866,Baltimore Orioles,3,1,,139,Tampa Bay Rays,BAL leads 1-0,Corey Kluber,[]
,DL Hall,N,,Top,Tropicana Field,2022-08-13T20:10:00Z,110,2022-08-13,12,9,Final,Baltimore Orioles,Shane McClanahan,Shane McClanahan,2022-08-13 - Baltimore Orioles (2) @ Tampa Bay Rays (8) (Final),R,2,Tampa Bay Rays,661865,Tampa Bay Rays,8,1,,139,Baltimore Orioles,Series tied 1-1,DL Hall,['MLBN (out-of-market only)']
,Jordan Lyles,N,,Top,Tropicana Field,2022-08-14T17:40:00Z,110,2022-08-14,12,9,Final,Baltimore Orioles,Drew Rasmussen,Drew Rasmussen,2022-08-14 - Baltimore Orioles (1) @ Tampa Bay Rays (4) (Final),R,1,Tampa Bay Rays,661864,Tampa Bay Rays,4,1,Jason Adam,139,Baltimore Orioles,TB wins 2-1,Jordan Lyles,[]
,Jalen Beeks,N,,Bottom,Yankee Stadium,2022-08-15T23:05:00Z,139,2022-08-15,3313,9,Final,Tampa Bay Rays,Gerrit Cole,Ryan Yarbrough,2022-08-15 - Tampa Bay Rays (4) @ New York Yankees (0) (Final),R,4,New York Yankees,661283,Tampa Bay Rays,0,1,,147,New York Yankees,TB leads 1-0,Gerrit Cole,[]
,Jeffrey Springs,N,,Bottom,Yankee Stadium,2022-08-16T23:05:00Z,139,2022-08-16,3313,9,Final,Tampa Bay Rays,Nestor Cortes,Jeffrey Springs,2022-08-16 - Tampa Bay Rays (3) @ New York Yankees (1) (Final),R,3,New York Yankees,661250,Tampa Bay Rays,1,1,Jason Adam,147,New York Yankees,TB wins 2-0,Nestor Cortes,['TBS']
,Corey Kluber,N,,Bottom,Yankee Stadium,2022-08-17T23:05:00Z,139,2022-08-17,3313,10,Final,Tampa Bay Rays,Domingo German,Aroldis Chapman,2022-08-17 - Tampa Bay Rays (7) @ New York Yankees (8) (Final),R,7,New York Yankees,661266,New York Yankees,8,1,,147,Tampa Bay Rays,TB wins 2-1,Jalen Beeks,[]
,Max Castillo,N,,Top,Tropicana Field,2022-08-18T23:10:00Z,118,2022-08-18,12,9,Final,Kansas City Royals,Luis Patino,Luis Patino,2022-08-18 - Kansas City Royals (1) @ Tampa Bay Rays (7) (Final),R,1,Tampa Bay Rays,661863,Tampa Bay Rays,7,1,,139,Kansas City Royals,TB leads 1-0,Max Castillo,[]
,Brady Singer,N,,Bottom,Tropicana Field,2022-08-19T23:10:00Z,118,2022-08-19,12,10,Final,Kansas City Royals,Shane McClanahan,Scott Barlow,2022-08-19 - Kansas City Royals (3) @ Tampa Bay Rays (2) (Final),R,3,Tampa Bay Rays,661862,Kansas City Royals,2,1,,139,Tampa Bay Rays,Series tied 1-1,Jalen Beeks,[]
,Kris Bubic,N,,Top,Tropicana Field,2022-08-20T20:10:00Z,118,2022-08-20,12,9,Final,Kansas City Royals,Drew Rasmussen,Drew Rasmussen,2022-08-20 - Kansas City Royals (2) @ Tampa Bay Rays (5) (Final),R,2,Tampa Bay Rays,661861,Tampa Bay Rays,5,1,Pete Fairbanks,139,Kansas City Royals,TB leads 2-1,Kris Bubic,[]
,Zack Greinke,N,,Top,Tropicana Field,2022-08-21T17:40:00Z,118,2022-08-21,12,9,Final,Kansas City Royals,Ryan Yarbrough,Shawn Armstrong,2022-08-21 - Kansas City Royals (2) @ Tampa Bay Rays (3) (Final),R,2,Tampa Bay Rays,661860,Tampa Bay Rays,3,1,Pete Fairbanks,139,Kansas City Royals,TB wins 3-1,Jose Cuas,[]
,Tucker Davidson,N,,Top,Tropicana Field,2022-08-22T23:10:00Z,108,2022-08-22,12,9,Final,Los Angeles Angels,Jeffrey Springs,Jeffrey Springs,2022-08-22 - Los Angeles Angels (1) @ Tampa Bay Rays (2) (Final),R,1,Tampa Bay Rays,661859,Tampa Bay Rays,2,1,Shawn Armstrong,139,Los Angeles Angels,TB leads 1-0,Tucker Davidson,['MLBN (out-of-market only)']
,Jose Suarez,N,,Top,Tropicana Field,2022-08-23T23:10:00Z,108,2022-08-23,12,9,Final,Los Angeles Angels,Corey Kluber,Corey Kluber,2022-08-23 - Los Angeles Angels (1) @ Tampa Bay Rays (11) (Final),R,1,Tampa Bay Rays,661858,Tampa Bay Rays,11,1,,139,Los Angeles Angels,TB leads 2-0,Jose Suarez,[]
,Mike Mayers,N,,Bottom,Tropicana Field,2022-08-24T23:10:00Z,108,2022-08-24,12,11,Final,Los Angeles Angels,Shane McClanahan,JT Chargois,2022-08-24 - Los Angeles Angels (3) @ Tampa Bay Rays (4) (Final),R,3,Tampa Bay Rays,661857,Tampa Bay Rays,4,1,,139,Los Angeles Angels,TB wins 3-0,Jaime Barria,[]
,Patrick Sandoval,N,,Top,Tropicana Field,2022-08-25T17:10:00Z,108,2022-08-25,12,9,Final,Los Angeles Angels,Drew Rasmussen,Drew Rasmussen,2022-08-25 - Los Angeles Angels (3) @ Tampa Bay Rays (8) (Final),R,3,Tampa Bay Rays,661856,Tampa Bay Rays,8,1,,139,Los Angeles Angels,TB wins 4-0,Patrick Sandoval,['MLBN (out-of-market only)']
,JT Chargois,N,,Top,Fenway Park,2022-08-26T23:10:00Z,139,2022-08-26,3,9,Final,Tampa Bay Rays,Michael Wacha,Michael Wacha,2022-08-26 - Tampa Bay Rays (8) @ Boston Red Sox (9) (Final),R,8,Boston Red Sox,663171,Boston Red Sox,9,1,Garrett Whitlock,111,Tampa Bay Rays,BOS leads 1-0,Ryan Yarbrough,['Apple TV+']
,Jeffrey Springs,N,,Top,Fenway Park,2022-08-27T20:10:00Z,139,2022-08-27,3,9,Final,Tampa Bay Rays,Rich Hill,Rich Hill,2022-08-27 - Tampa Bay Rays (1) @ Boston Red Sox (5) (Final),R,1,Boston Red Sox,663170,Boston Red Sox,5,1,John Schreiber,111,Tampa Bay Rays,BOS wins 2-0,Jeffrey Springs,['MLBN (out-of-market only)']
,Corey Kluber,N,,Bottom,Fenway Park,2022-08-28T17:35:00Z,139,2022-08-28,3,9,Final,Tampa Bay Rays,Nick Pivetta,Corey Kluber,2022-08-28 - Tampa Bay Rays (12) @ Boston Red Sox (4) (Final),R,12,Boston Red Sox,663211,Tampa Bay Rays,4,1,,111,Boston Red Sox,BOS wins 2-1,Nick Pivetta,[]
,Shane McClanahan,N,,Bottom,loanDepot park,2022-08-30T22:40:00Z,139,2022-08-30,4169,9,Final,Tampa Bay Rays,Jesus Luzardo,JT Chargois,2022-08-30 - Tampa Bay Rays (7) @ Miami Marlins (2) (Final),R,7,Miami Marlins,661351,Tampa Bay Rays,2,1,,146,Miami Marlins,TB leads 1-0,Jesus Luzardo,[]
,Drew Rasmussen,N,,Bottom,loanDepot park,2022-08-31T22:40:00Z,139,2022-08-31,4169,10,Final,Tampa Bay Rays,Trevor Rogers,Jason Adam,2022-08-31 - Tampa Bay Rays (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661350,Tampa Bay Rays,1,1,Jalen Beeks,146,Miami Marlins,TB wins 2-0,Tommy Nance,[]
,Domingo German,N,,Top,Tropicana Field,2022-09-02T23:10:00Z,147,2022-09-02,12,9,Final,New York Yankees,Jeffrey Springs,Jeffrey Springs,2022-09-02 - New York Yankees (0) @ Tampa Bay Rays (9) (Final),R,0,Tampa Bay Rays,661855,Tampa Bay Rays,9,1,,139,New York Yankees,TB leads 1-0,Domingo German,['MLBN (out-of-market only)']
