away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Max Fried,N,,Bottom,American Family Field,2022-05-18T17:10:00Z,144,2022-05-18,32,11,Final,Atlanta Braves,Corbin Burnes,Trevor Kelley,2022-05-18 - Atlanta Braves (6) @ Milwaukee Brewers (7) (Final),R,6,Milwaukee Brewers,661202,Milwaukee Brewers,7,1,,158,Atlanta Braves,MIL wins 2-1,Jesse Chavez,['MLBN (out-of-market only)']
,Charlie Morton,N,,Bottom,loanDepot park,2022-05-20T22:40:00Z,144,2022-05-20,4169,9,Final,Atlanta Braves,Trevor Rogers,Charlie Morton,2022-05-20 - Atlanta Braves (5) @ Miami Marlins (3) (Final),R,5,Miami Marlins,661339,Atlanta Braves,3,1,Will Smith,146,Miami Marlins,ATL leads 1-0,Trevor Rogers,[]
,Kyle Wright,N,,Bottom,loanDepot park,2022-05-21T22:10:00Z,144,2022-05-21,4169,9,Final,Atlanta Braves,Elieser Hernandez,Kyle Wright,2022-05-21 - Atlanta Braves (4) @ Miami Marlins (3) (Final),R,4,Miami Marlins,661399,Atlanta Braves,3,1,Kenley Jansen,146,Miami Marlins,ATL wins 2-0,Elieser Hernandez,[]
,Ian Anderson,N,,Top,loanDepot park,2022-05-22T17:40:00Z,144,2022-05-22,4169,9,Final,Atlanta Braves,Sandy Alcantara,Sandy Alcantara,2022-05-22 - Atlanta Braves (3) @ Miami Marlins (4) (Final),R,3,Miami Marlins,661398,Miami Marlins,4,1,,146,Atlanta Braves,ATL wins 2-1,Ian Anderson,[]
,Zack Wheeler,N,,Bottom,Truist Park,2022-05-23T23:20:00Z,143,2022-05-23,4705,9,Final,Philadelphia Phillies,Tucker Davidson,Zack Wheeler,2022-05-23 - Philadelphia Phillies (7) @ Atlanta Braves (3) (Final),R,7,Atlanta Braves,661544,Philadelphia Phillies,3,1,,144,Atlanta Braves,PHI leads 1-0,Tucker Davidson,[]
,Kyle Gibson,N,,Bottom,Truist Park,2022-05-24T23:20:00Z,143,2022-05-24,4705,9,Final,Philadelphia Phillies,Max Fried,Kenley Jansen,2022-05-24 - Philadelphia Phillies (5) @ Atlanta Braves (6) (Final),R,5,Atlanta Braves,661543,Atlanta Braves,6,1,,144,Philadelphia Phillies,Series tied 1-1,Nick Nelson,['MLB.tv Free Game']
,Ranger Suarez,N,,Top,Truist Park,2022-05-25T23:20:00Z,143,2022-05-25,4705,9,Final,Philadelphia Phillies,Charlie Morton,Spencer Strider,2022-05-25 - Philadelphia Phillies (4) @ Atlanta Braves (8) (Final),R,4,Atlanta Braves,661542,Atlanta Braves,8,1,,144,Philadelphia Phillies,ATL leads 2-1,Ranger Suarez,['MLBN (out-of-market only)']
,Aaron Nola,N,,Bottom,Truist Park,2022-05-26T23:20:00Z,143,2022-05-26,4705,9,Final,Philadelphia Phillies,Kyle Wright,Aaron Nola,2022-05-26 - Philadelphia Phillies (4) @ Atlanta Braves (1) (Final),R,4,Atlanta Braves,661574,Philadelphia Phillies,1,1,,144,Atlanta Braves,Series tied 2-2,Kyle Wright,[]
,Trevor Rogers,N,,Top,Truist Park,2022-05-27T23:20:00Z,146,2022-05-27,4705,9,Final,Miami Marlins,Ian Anderson,Jackson Stephens,2022-05-27 - Miami Marlins (4) @ Atlanta Braves (6) (Final),R,4,Atlanta Braves,661539,Atlanta Braves,6,1,Kenley Jansen,144,Miami Marlins,ATL leads 1-0,Anthony Bass,[]
,Sandy Alcantara,N,,Bottom,Truist Park,2022-05-28T20:10:00Z,146,2022-05-28,4705,9,Final,Miami Marlins,Tucker Davidson,Sandy Alcantara,2022-05-28 - Miami Marlins (4) @ Atlanta Braves (1) (Final),R,4,Atlanta Braves,661537,Miami Marlins,1,1,Cole Sulser,144,Atlanta Braves,Series tied 1-1,Tucker Davidson,[]
,Elieser Hernandez,N,,Top,Truist Park,2022-05-29T17:35:00Z,146,2022-05-29,4705,9,Final,Miami Marlins,Max Fried,Max Fried,2022-05-29 - Miami Marlins (3) @ Atlanta Braves (6) (Final),R,3,Atlanta Braves,661517,Atlanta Braves,6,1,Kenley Jansen,144,Miami Marlins,ATL wins 2-1,Elieser Hernandez,[]
,Spencer Strider,N,,Top,Chase Field,2022-05-31T00:10:00Z,144,2022-05-30,15,9,Final,Atlanta Braves,Zac Gallen,Zac Gallen,2022-05-30 - Atlanta Braves (2) @ Arizona Diamondbacks (6) (Final),R,2,Arizona Diamondbacks,663327,Arizona Diamondbacks,6,1,,109,Atlanta Braves,AZ leads 1-0,Spencer Strider,[]
,Charlie Morton,N,,Bottom,Chase Field,2022-06-01T01:40:00Z,144,2022-05-31,15,10,Final,Atlanta Braves,Humberto Castellanos,Mark Melancon,2022-05-31 - Atlanta Braves (7) @ Arizona Diamondbacks (8) (Final),R,7,Arizona Diamondbacks,663329,Arizona Diamondbacks,8,1,,109,Atlanta Braves,AZ wins 2-0,Jackson Stephens,[]
,Kyle Wright,N,,Bottom,Chase Field,2022-06-01T19:40:00Z,144,2022-06-01,15,9,Final,Atlanta Braves,Madison Bumgarner,Kyle Wright,2022-06-01 - Atlanta Braves (6) @ Arizona Diamondbacks (0) (Final),R,6,Arizona Diamondbacks,663326,Atlanta Braves,0,1,,109,Arizona Diamondbacks,AZ wins 2-1,Madison Bumgarner,[]
,Ian Anderson,N,,Bottom,Coors Field,2022-06-03T00:40:00Z,144,2022-06-02,19,9,Final,Atlanta Braves,Austin Gomber,Ian Anderson,2022-06-02 - Atlanta Braves (13) @ Colorado Rockies (6) (Final),R,13,Colorado Rockies,663000,Atlanta Braves,6,1,,115,Colorado Rockies,ATL leads 1-0,Austin Gomber,[]
,Max Fried,N,,Bottom,Coors Field,2022-06-04T00:40:00Z,144,2022-06-03,19,10,Final,Atlanta Braves,Chad Kuhl,A.J. Minter,2022-06-03 - Atlanta Braves (3) @ Colorado Rockies (1) (Final),R,3,Colorado Rockies,662980,Atlanta Braves,1,1,Kenley Jansen,115,Colorado Rockies,ATL leads 2-0,Carlos Estevez,['Apple TV+']
,Spencer Strider,N,,Bottom,Coors Field,2022-06-05T01:10:00Z,144,2022-06-04,19,11,Final,Atlanta Braves,Kyle Freeland,A.J. Minter,2022-06-04 - Atlanta Braves (6) @ Colorado Rockies (2) (Final),R,6,Colorado Rockies,662987,Atlanta Braves,2,1,,115,Colorado Rockies,ATL wins 3-0,Jhoulys Chacin,[]
,Charlie Morton,N,,Bottom,Coors Field,2022-06-05T19:10:00Z,144,2022-06-05,19,9,Final,Atlanta Braves,Ryan Feltner,Charlie Morton,2022-06-05 - Atlanta Braves (8) @ Colorado Rockies (7) (Final),R,8,Colorado Rockies,662990,Atlanta Braves,7,1,Kenley Jansen,115,Colorado Rockies,ATL wins 4-0,Ryan Feltner,['MLB.tv Free Game']
,Cole Irvin,N,,Top,Truist Park,2022-06-07T23:20:00Z,133,2022-06-07,4705,9,Final,Oakland Athletics,Kyle Wright,Kyle Wright,2022-06-07 - Oakland Athletics (2) @ Atlanta Braves (3) (Final),R,2,Atlanta Braves,661516,Atlanta Braves,3,1,Kenley Jansen,144,Oakland Athletics,ATL leads 1-0,Lou Trivino,[]
,Jared Koenig,N,,Top,Truist Park,2022-06-08T23:20:00Z,133,2022-06-08,4705,9,Final,Oakland Athletics,Ian Anderson,Ian Anderson,2022-06-08 - Oakland Athletics (2) @ Atlanta Braves (13) (Final),R,2,Atlanta Braves,661515,Atlanta Braves,13,1,,144,Oakland Athletics,ATL wins 2-0,Jared Koenig,[]
,JT Brubaker,N,,Top,Truist Park,2022-06-09T23:20:00Z,134,2022-06-09,4705,9,Final,Pittsburgh Pirates,Max Fried,Max Fried,2022-06-09 - Pittsburgh Pirates (1) @ Atlanta Braves (3) (Final),R,1,Atlanta Braves,661514,Atlanta Braves,3,1,Kenley Jansen,144,Pittsburgh Pirates,ATL leads 1-0,JT Brubaker,[]
,Roansy Contreras,N,,Top,Truist Park,2022-06-10T23:20:00Z,134,2022-06-10,4705,9,Final,Pittsburgh Pirates,Spencer Strider,Spencer Strider,2022-06-10 - Pittsburgh Pirates (2) @ Atlanta Braves (4) (Final),R,2,Atlanta Braves,661513,Atlanta Braves,4,1,Kenley Jansen,144,Pittsburgh Pirates,ATL leads 2-0,Roansy Contreras,[]
,Zach Thompson,N,,Top,Truist Park,2022-06-11T20:10:00Z,134,2022-06-11,4705,9,Final,Pittsburgh Pirates,Charlie Morton,Jesse Chavez,2022-06-11 - Pittsburgh Pirates (4) @ Atlanta Braves (10) (Final),R,4,Atlanta Braves,661160,Atlanta Braves,10,1,,144,Pittsburgh Pirates,ATL wins 3-0,Duane Underwood Jr.,[]
,Jose Quintana,N,,Top,Truist Park,2022-06-12T17:35:00Z,134,2022-06-12,4705,9,Final,Pittsburgh Pirates,Kyle Wright,Kyle Wright,2022-06-12 - Pittsburgh Pirates (3) @ Atlanta Braves (5) (Final),R,3,Atlanta Braves,661144,Atlanta Braves,5,1,Kenley Jansen,144,Pittsburgh Pirates,ATL wins 4-0,Jose Quintana,[]
,Ian Anderson,N,,Bottom,Nationals Park,2022-06-13T23:05:00Z,144,2022-06-13,3309,9,Final,Atlanta Braves,Erasmo Ramirez,Dylan Lee,2022-06-13 - Atlanta Braves (9) @ Washington Nationals (5) (Final),R,9,Washington Nationals,662505,Atlanta Braves,5,1,,120,Washington Nationals,ATL leads 1-0,Erasmo Ramirez,[]
,Max Fried,N,,Bottom,Nationals Park,2022-06-14T23:05:00Z,144,2022-06-14,3309,9,Final,Atlanta Braves,Jackson Tetreault,Max Fried,2022-06-14 - Atlanta Braves (10) @ Washington Nationals (4) (Final),R,10,Washington Nationals,662503,Atlanta Braves,4,1,Jackson Stephens,120,Washington Nationals,ATL wins 2-0,Jackson Tetreault,['MLBN (out-of-market only)']
,Spencer Strider,N,,Bottom,Nationals Park,2022-06-15T23:05:00Z,144,2022-06-15,3309,9,Final,Atlanta Braves,Erick Fedde,Spencer Strider,2022-06-15 - Atlanta Braves (8) @ Washington Nationals (2) (Final),R,8,Washington Nationals,662504,Atlanta Braves,2,1,,120,Washington Nationals,ATL wins 3-0,Erick Fedde,[]
,Charlie Morton,N,,Top,Wrigley Field,2022-06-17T18:20:00Z,144,2022-06-17,17,9,Final,Atlanta Braves,Keegan Thompson,Chris Martin,2022-06-17 - Atlanta Braves (0) @ Chicago Cubs (1) (Final),R,0,Chicago Cubs,663124,Chicago Cubs,1,1,David Robertson,112,Atlanta Braves,CHC leads 1-0,A.J. Minter,[]
,Kyle Wright,N,,Top,Wrigley Field,2022-06-18T18:20:00Z,144,2022-06-18,17,9,Final,Atlanta Braves,Justin Steele,Justin Steele,2022-06-18 - Atlanta Braves (3) @ Chicago Cubs (6) (Final),R,3,Chicago Cubs,663239,Chicago Cubs,6,1,,112,Atlanta Braves,CHC wins 2-0,Kyle Wright,[]
,Ian Anderson,N,,Bottom,Wrigley Field,2022-06-19T18:20:00Z,144,2022-06-19,17,9,Final,Atlanta Braves,Kyle Hendricks,Ian Anderson,2022-06-19 - Atlanta Braves (6) @ Chicago Cubs (0) (Final),R,6,Chicago Cubs,663218,Atlanta Braves,0,1,,112,Chicago Cubs,CHC wins 2-1,Kyle Hendricks,[]
,Logan Webb,N,,Bottom,Truist Park,2022-06-20T23:20:00Z,137,2022-06-20,4705,9,Final,San Francisco Giants,Max Fried,Kenley Jansen,2022-06-20 - San Francisco Giants (1) @ Atlanta Braves (2) (Final),R,1,Atlanta Braves,661143,Atlanta Braves,2,1,,144,San Francisco Giants,ATL leads 1-0,Camilo Doval,[]
,Anthony DeSclafani,N,,Bottom,Truist Park,2022-06-21T23:20:00Z,137,2022-06-21,4705,9,Final,San Francisco Giants,Spencer Strider,Tyler Rogers,2022-06-21 - San Francisco Giants (12) @ Atlanta Braves (10) (Final),R,12,Atlanta Braves,661142,San Francisco Giants,10,1,,144,Atlanta Braves,Series tied 1-1,Darren O'Day,"['TBS', 'TBS (out-of-market only)']"
,Carlos Rodon,N,,Bottom,Truist Park,2022-06-22T23:20:00Z,137,2022-06-22,4705,9,Final,San Francisco Giants,Charlie Morton,A.J. Minter,2022-06-22 - San Francisco Giants (3) @ Atlanta Braves (4) (Final),R,3,Atlanta Braves,661141,Atlanta Braves,4,1,,144,San Francisco Giants,ATL leads 2-1,Jake McGee,['MLB.tv Free Game']
,Alex Wood,N,,Top,Truist Park,2022-06-23T16:20:00Z,137,2022-06-23,4705,9,Final,San Francisco Giants,Kyle Wright,Kyle Wright,2022-06-23 - San Francisco Giants (6) @ Atlanta Braves (7) (Final),R,6,Atlanta Braves,661140,Atlanta Braves,7,1,Kenley Jansen,144,San Francisco Giants,ATL wins 3-1,Alex Wood,['MLBN (out-of-market only)']
,Julio Urias,N,,Bottom,Truist Park,2022-06-24T23:20:00Z,119,2022-06-24,4705,9,Final,Los Angeles Dodgers,Ian Anderson,Julio Urias,2022-06-24 - Los Angeles Dodgers (4) @ Atlanta Braves (1) (Final),R,4,Atlanta Braves,661139,Los Angeles Dodgers,1,1,Craig Kimbrel,144,Atlanta Braves,LAD leads 1-0,Ian Anderson,[]
,Mitch White,N,,Top,Truist Park,2022-06-25T23:15:00Z,119,2022-06-25,4705,9,Final,Los Angeles Dodgers,Max Fried,A.J. Minter,2022-06-25 - Los Angeles Dodgers (3) @ Atlanta Braves (5) (Final),R,3,Atlanta Braves,661138,Atlanta Braves,5,1,Kenley Jansen,144,Los Angeles Dodgers,Series tied 1-1,Brusdar Graterol,['FOX']
,Tony Gonsolin,N,,Bottom,Truist Park,2022-06-26T23:08:00Z,119,2022-06-26,4705,11,Final,Los Angeles Dodgers,Spencer Strider,Craig Kimbrel,2022-06-26 - Los Angeles Dodgers (5) @ Atlanta Braves (3) (Final),R,5,Atlanta Braves,661512,Los Angeles Dodgers,3,1,Brusdar Graterol,144,Atlanta Braves,LAD wins 2-1,Darren O'Day,"['ESPN', 'MLBN (out-of-market only)']"
,Charlie Morton,N,,Bottom,Citizens Bank Park,2022-06-28T23:05:00Z,144,2022-06-28,2681,9,Final,Atlanta Braves,Zack Wheeler,Collin McHugh,2022-06-28 - Atlanta Braves (5) @ Philadelphia Phillies (3) (Final),R,5,Philadelphia Phillies,661580,Atlanta Braves,3,1,A.J. Minter,143,Philadelphia Phillies,ATL leads 1-0,Andrew Bellatti,[]
,Kyle Wright,N,,Bottom,Citizens Bank Park,2022-06-29T23:05:00Z,144,2022-06-29,2681,9,Final,Atlanta Braves,Ranger Suarez,Kyle Wright,2022-06-29 - Atlanta Braves (4) @ Philadelphia Phillies (1) (Final),R,4,Philadelphia Phillies,661584,Atlanta Braves,1,1,Will Smith,143,Philadelphia Phillies,ATL wins 2-0,Ranger Suarez,['MLBN (out-of-market only)']
,Ian Anderson,N,,Top,Citizens Bank Park,2022-06-30T22:05:00Z,144,2022-06-30,2681,9,Final,Atlanta Braves,Aaron Nola,Aaron Nola,2022-06-30 - Atlanta Braves (4) @ Philadelphia Phillies (14) (Final),R,4,Philadelphia Phillies,661579,Philadelphia Phillies,14,1,,143,Atlanta Braves,ATL wins 2-1,Ian Anderson,['MLBN (out-of-market only)']
,Max Fried,N,,Bottom,Great American Ball Park,2022-07-01T22:40:00Z,144,2022-07-01,2602,9,Final,Atlanta Braves,Mike Minor,Max Fried,2022-07-01 - Atlanta Braves (9) @ Cincinnati Reds (1) (Final),R,9,Cincinnati Reds,663038,Atlanta Braves,1,1,,113,Cincinnati Reds,ATL leads 1-0,Mike Minor,['MLBN (out-of-market only)']
,Spencer Strider,N,,Bottom,Great American Ball Park,2022-07-02T20:10:00Z,144,2022-07-02,2602,9,Final,Atlanta Braves,Tyler Mahle,Spencer Strider,2022-07-02 - Atlanta Braves (4) @ Cincinnati Reds (1) (Final),R,4,Cincinnati Reds,663037,Atlanta Braves,1,1,Will Smith,113,Cincinnati Reds,ATL wins 2-0,Tyler Mahle,[]
,Charlie Morton,N,,Bottom,Great American Ball Park,2022-07-03T17:40:00Z,144,2022-07-03,2602,9,Final,Atlanta Braves,Luis Castillo,Hunter Strickland,2022-07-03 - Atlanta Braves (3) @ Cincinnati Reds (4) (Final),R,3,Cincinnati Reds,663052,Cincinnati Reds,4,1,,113,Atlanta Braves,ATL wins 2-1,A.J. Minter,['MLB.tv Free Game']
,Dakota Hudson,N,,Top,Truist Park,2022-07-04T23:20:00Z,138,2022-07-04,4705,9,Final,St. Louis Cardinals,Kyle Wright,Darren O'Day,2022-07-04 - St. Louis Cardinals (3) @ Atlanta Braves (6) (Final),R,3,Atlanta Braves,661511,Atlanta Braves,6,1,Will Smith,144,St. Louis Cardinals,ATL leads 1-0,Dakota Hudson,['MLBN (out-of-market only)']
,Andre Pallante,N,,Top,Truist Park,2022-07-05T23:20:00Z,138,2022-07-05,4705,9,Final,St. Louis Cardinals,Ian Anderson,Ian Anderson,2022-07-05 - St. Louis Cardinals (1) @ Atlanta Braves (7) (Final),R,1,Atlanta Braves,661510,Atlanta Braves,7,1,,144,St. Louis Cardinals,ATL leads 2-0,Andre Pallante,[]
,Miles Mikolas,N,,Top,Truist Park,2022-07-06T23:20:00Z,138,2022-07-06,4705,9,Final,St. Louis Cardinals,Max Fried,Max Fried,2022-07-06 - St. Louis Cardinals (0) @ Atlanta Braves (3) (Final),R,0,Atlanta Braves,661509,Atlanta Braves,3,1,A.J. Minter,144,St. Louis Cardinals,ATL wins 3-0,Miles Mikolas,['ESPN']
,Matthew Liberatore,N,,Bottom,Truist Park,2022-07-07T23:20:00Z,138,2022-07-07,4705,11,Final,St. Louis Cardinals,Spencer Strider,Ryan Helsley,2022-07-07 - St. Louis Cardinals (3) @ Atlanta Braves (2) (Final),R,3,Atlanta Braves,661521,St. Louis Cardinals,2,1,Packy Naughton,144,Atlanta Braves,ATL wins 3-1,Tyler Matzek,['MLBN (out-of-market only)']
,Erick Fedde,N,,Top,Truist Park,2022-07-08T23:20:00Z,120,2022-07-08,4705,9,Final,Washington Nationals,Charlie Morton,Charlie Morton,2022-07-08 - Washington Nationals (2) @ Atlanta Braves (12) (Final),R,2,Atlanta Braves,661522,Atlanta Braves,12,1,,144,Washington Nationals,ATL leads 1-0,Erick Fedde,['MLBN (out-of-market only)']
,Patrick Corbin,N,,Top,Truist Park,2022-07-09T20:10:00Z,120,2022-07-09,4705,9,Final,Washington Nationals,Kyle Wright,Kyle Wright,2022-07-09 - Washington Nationals (3) @ Atlanta Braves (4) (Final),R,3,Atlanta Braves,661508,Atlanta Braves,4,1,A.J. Minter,144,Washington Nationals,ATL wins 2-0,Patrick Corbin,[]
,Paolo Espino,N,,Bottom,Truist Park,2022-07-10T17:35:00Z,120,2022-07-10,4705,12,Final,Washington Nationals,Ian Anderson,Collin McHugh,2022-07-10 - Washington Nationals (3) @ Atlanta Braves (4) (Final),R,3,Atlanta Braves,661520,Atlanta Braves,4,1,,144,Washington Nationals,ATL wins 3-0,Jordan Weems,['MLBN (out-of-market only)']
,Max Scherzer,N,,Bottom,Truist Park,2022-07-11T23:20:00Z,121,2022-07-11,4705,9,Final,New York Mets,Max Fried,Max Scherzer,2022-07-11 - New York Mets (4) @ Atlanta Braves (1) (Final),R,4,Atlanta Braves,661507,New York Mets,1,1,Edwin Diaz,144,Atlanta Braves,NYM leads 1-0,Max Fried,[]
,David Peterson,N,,Top,Truist Park,2022-07-12T23:20:00Z,121,2022-07-12,4705,9,Final,New York Mets,Spencer Strider,Tyler Matzek,2022-07-12 - New York Mets (1) @ Atlanta Braves (4) (Final),R,1,Atlanta Braves,661506,Atlanta Braves,4,1,A.J. Minter,144,New York Mets,Series tied 1-1,David Peterson,[]
,Chris Bassitt,N,,Bottom,Truist Park,2022-07-13T16:20:00Z,121,2022-07-13,4705,9,Final,New York Mets,Charlie Morton,Chris Bassitt,2022-07-13 - New York Mets (7) @ Atlanta Braves (3) (Final),R,7,Atlanta Braves,661505,New York Mets,3,1,,144,Atlanta Braves,NYM wins 2-1,Charlie Morton,['MLBN (out-of-market only)']
,Kyle Wright,N,,Bottom,Nationals Park,2022-07-14T23:05:00Z,144,2022-07-14,3309,9,Final,Atlanta Braves,Anibal Sanchez,Kyle Wright,2022-07-14 - Atlanta Braves (5) @ Washington Nationals (4) (Final),R,5,Washington Nationals,662518,Atlanta Braves,4,1,Kenley Jansen,120,Washington Nationals,ATL leads 1-0,Anibal Sanchez,[]
,Ian Anderson,N,,Bottom,Nationals Park,2022-07-15T23:05:00Z,144,2022-07-15,3309,9,Final,Atlanta Braves,Patrick Corbin,Ian Anderson,2022-07-15 - Atlanta Braves (8) @ Washington Nationals (4) (Final),R,8,Washington Nationals,662516,Atlanta Braves,4,1,A.J. Minter,120,Washington Nationals,ATL leads 2-0,Patrick Corbin,[]
,Max Fried,N,,Bottom,Nationals Park,2022-07-16T20:05:00Z,144,2022-07-16,3309,9,Final,Atlanta Braves,Paolo Espino,Max Fried,2022-07-16 - Atlanta Braves (6) @ Washington Nationals (3) (Final),R,6,Washington Nationals,662483,Atlanta Braves,3,1,Kenley Jansen,120,Washington Nationals,ATL wins 3-0,Paolo Espino,[]
,Spencer Strider,N,,Top,Nationals Park,2022-07-17T17:35:00Z,144,2022-07-17,3309,9,Final,Atlanta Braves,Erasmo Ramirez,Steve Cishek,2022-07-17 - Atlanta Braves (3) @ Washington Nationals (7) (Final),R,3,Washington Nationals,662530,Washington Nationals,7,1,,120,Atlanta Braves,ATL wins 3-1,Spencer Strider,[]
,Shohei Ohtani,N,,Top,Truist Park,2022-07-22T23:20:00Z,108,2022-07-22,4705,9,Final,Los Angeles Angels,Charlie Morton,Dylan Lee,2022-07-22 - Los Angeles Angels (1) @ Atlanta Braves (8) (Final),R,1,Atlanta Braves,661504,Atlanta Braves,8,1,,144,Los Angeles Angels,ATL leads 1-0,Shohei Ohtani,['MLB.tv Free Game']
,Patrick Sandoval,N,,Top,Truist Park,2022-07-23T23:20:00Z,108,2022-07-23,4705,9,Final,Los Angeles Angels,Kyle Wright,Kyle Wright,2022-07-23 - Los Angeles Angels (2) @ Atlanta Braves (7) (Final),R,2,Atlanta Braves,661503,Atlanta Braves,7,1,,144,Los Angeles Angels,ATL wins 2-0,Patrick Sandoval,['MLB.tv Free Game']
,Reid Detmers,N,,Bottom,Truist Park,2022-07-24T17:35:00Z,108,2022-07-24,4705,9,Final,Los Angeles Angels,Ian Anderson,Reid Detmers,2022-07-24 - Los Angeles Angels (9) @ Atlanta Braves (1) (Final),R,9,Atlanta Braves,661502,Los Angeles Angels,1,1,,144,Atlanta Braves,ATL wins 2-1,Ian Anderson,['MLB.tv Free Game']
,Max Fried,N,,Top,Citizens Bank Park,2022-07-25T23:05:00Z,144,2022-07-25,2681,9,Final,Atlanta Braves,Ranger Suarez,Andrew Bellatti,2022-07-25 - Atlanta Braves (4) @ Philadelphia Phillies (6) (Final),R,4,Philadelphia Phillies,661555,Philadelphia Phillies,6,1,Seranthony Dominguez,143,Atlanta Braves,PHI leads 1-0,A.J. Minter,['MLBN (out-of-market only)']
,Spencer Strider,N,,Bottom,Citizens Bank Park,2022-07-26T23:05:00Z,144,2022-07-26,2681,9,Final,Atlanta Braves,Aaron Nola,Spencer Strider,2022-07-26 - Atlanta Braves (6) @ Philadelphia Phillies (3) (Final),R,6,Philadelphia Phillies,661563,Atlanta Braves,3,1,Kenley Jansen,143,Philadelphia Phillies,Series tied 1-1,Aaron Nola,[]
,Charlie Morton,N,,Top,Citizens Bank Park,2022-07-27T16:35:00Z,144,2022-07-27,2681,9,Final,Atlanta Braves,Kyle Gibson,Kyle Gibson,2022-07-27 - Atlanta Braves (2) @ Philadelphia Phillies (7) (Final),R,2,Philadelphia Phillies,661554,Philadelphia Phillies,7,1,,143,Atlanta Braves,PHI wins 2-1,Charlie Morton,['MLBN (out-of-market only)']
,Madison Bumgarner,N,,Top,Truist Park,2022-07-29T23:20:00Z,109,2022-07-29,4705,9,Final,Arizona Diamondbacks,Kyle Wright,Kyle Wright,2022-07-29 - Arizona Diamondbacks (2) @ Atlanta Braves (5) (Final),R,2,Atlanta Braves,661501,Atlanta Braves,5,1,Kenley Jansen,144,Arizona Diamondbacks,ATL leads 1-0,Madison Bumgarner,[]
,Corbin Martin,N,,Top,Truist Park,2022-07-30T23:20:00Z,109,2022-07-30,4705,9,Final,Arizona Diamondbacks,Ian Anderson,Ian Anderson,2022-07-30 - Arizona Diamondbacks (2) @ Atlanta Braves (6) (Final),R,2,Atlanta Braves,661499,Atlanta Braves,6,1,,144,Arizona Diamondbacks,ATL wins 2-0,Corbin Martin,[]
,Merrill Kelly,N,,Bottom,Truist Park,2022-07-31T17:35:00Z,109,2022-07-31,4705,9,Final,Arizona Diamondbacks,Max Fried,Kenley Jansen,2022-07-31 - Arizona Diamondbacks (0) @ Atlanta Braves (1) (Final),R,0,Atlanta Braves,661498,Atlanta Braves,1,1,,144,Arizona Diamondbacks,ATL wins 3-0,Mark Melancon,[]
,Nick Nelson,N,,Top,Truist Park,2022-08-02T23:20:00Z,143,2022-08-02,4705,9,Final,Philadelphia Phillies,Spencer Strider,Spencer Strider,2022-08-02 - Philadelphia Phillies (1) @ Atlanta Braves (13) (Final),R,1,Atlanta Braves,661496,Atlanta Braves,13,1,,144,Philadelphia Phillies,ATL leads 1-0,Nick Nelson,[]
,Zack Wheeler,N,,Bottom,Truist Park,2022-08-03T16:20:00Z,143,2022-08-03,4705,9,Final,Philadelphia Phillies,Charlie Morton,Zack Wheeler,2022-08-03 - Philadelphia Phillies (3) @ Atlanta Braves (1) (Final),R,3,Atlanta Braves,661500,Philadelphia Phillies,1,1,David Robertson,144,Atlanta Braves,Series tied 1-1,Collin McHugh,[]
,Kyle Wright,N,,Top,Citi Field,2022-08-04T23:10:00Z,144,2022-08-04,3289,9,Final,Atlanta Braves,Carlos Carrasco,Carlos Carrasco,2022-08-04 - Atlanta Braves (4) @ New York Mets (6) (Final),R,4,New York Mets,662419,New York Mets,6,1,Edwin Diaz,121,Atlanta Braves,NYM leads 1-0,Kyle Wright,[]
,Ian Anderson,N,,Bottom,Citi Field,2022-08-05T23:10:00Z,144,2022-08-05,3289,9,Final,Atlanta Braves,Taijuan Walker,A.J. Minter,2022-08-05 - Atlanta Braves (9) @ New York Mets (6) (Final),R,9,New York Mets,662418,Atlanta Braves,6,1,,121,New York Mets,Series tied 1-1,Taijuan Walker,[]
,Jake Odorizzi,S,,Top,Citi Field,2022-08-06T17:10:00Z,144,2022-08-06,3289,9,Final,Atlanta Braves,David Peterson,David Peterson,2022-08-06 - Atlanta Braves (5) @ New York Mets (8) (Final),R,5,New York Mets,662499,New York Mets,8,1,Edwin Diaz,121,Atlanta Braves,NYM leads 2-1,Jake Odorizzi,[]
,Max Fried,S,,Top,Citi Field,2022-08-06T23:10:00Z,144,2022-08-06,3289,9,Final,Atlanta Braves,Max Scherzer,Max Scherzer,2022-08-06 - Atlanta Braves (2) @ New York Mets (6) (Final),R,2,New York Mets,662417,New York Mets,6,2,,121,Atlanta Braves,NYM wins 3-1,Max Fried,[]
,Spencer Strider,N,,Top,Citi Field,2022-08-07T20:10:00Z,144,2022-08-07,3289,9,Final,Atlanta Braves,Jacob deGrom,Jacob deGrom,2022-08-07 - Atlanta Braves (2) @ New York Mets (5) (Final),R,2,New York Mets,662416,New York Mets,5,1,Edwin Diaz,121,Atlanta Braves,NYM wins 4-1,Spencer Strider,[]
