away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Justin Verlander,N,,Top,Angel Stadium,2022-04-10T01:07:00Z,117,2022-04-09,1,9,Final,Houston Astros,Noah Syndergaard,Noah Syndergaard,2022-04-09 - Houston Astros (0) @ Los Angeles Angels (2) (Final),R,0,Los Angeles Angels,661040,Los Angeles Angels,2,1,Raisel Iglesias,108,Houston Astros,HOU leads 2-1,Justin Verlander,['MLB.tv Free Game']
,Jose Urquidy,N,,Bottom,Angel Stadium,2022-04-10T20:07:00Z,117,2022-04-10,1,9,Final,Houston Astros,Jose Suarez,Jose Urquidy,2022-04-10 - Houston Astros (4) @ Los Angeles Angels (1) (Final),R,4,Los Angeles Angels,661039,Houston Astros,1,1,Ryan Pressly,108,Los Angeles Angels,HOU wins 3-1,Jose Suarez,[]
,Luis Garcia,N,,Bottom,Chase Field,2022-04-13T01:40:00Z,117,2022-04-12,15,9,Final,Houston Astros,Madison Bumgarner,Hector Neris,2022-04-12 - Houston Astros (2) @ Arizona Diamondbacks (1) (Final),R,2,Arizona Diamondbacks,663411,Houston Astros,1,1,Ryan Pressly,109,Arizona Diamondbacks,HOU leads 1-0,Mark Melancon,[]
,Framber Valdez,N,,Bottom,Chase Field,2022-04-13T19:40:00Z,117,2022-04-13,15,10,Final,Houston Astros,Merrill Kelly,Oliver Perez,2022-04-13 - Houston Astros (2) @ Arizona Diamondbacks (3) (Final),R,2,Arizona Diamondbacks,663341,Arizona Diamondbacks,3,1,,109,Houston Astros,Series tied 1-1,Ryan Pressly,['MLBN (out-of-market only)']
,Jake Odorizzi,N,,Top,T-Mobile Park,2022-04-16T01:42:00Z,117,2022-04-15,680,9,Final,Houston Astros,Marco Gonzales,Marco Gonzales,2022-04-15 - Houston Astros (1) @ Seattle Mariners (11) (Final),R,1,Seattle Mariners,662192,Seattle Mariners,11,1,,136,Houston Astros,SEA leads 1-0,Jake Odorizzi,[]
,Justin Verlander,N,,Bottom,T-Mobile Park,2022-04-17T01:10:00Z,117,2022-04-16,680,9,Final,Houston Astros,Chris Flexen,Justin Verlander,2022-04-16 - Houston Astros (4) @ Seattle Mariners (0) (Final),R,4,Seattle Mariners,662206,Houston Astros,0,1,,136,Seattle Mariners,Series tied 1-1,Chris Flexen,[]
,Jose Urquidy,N,,Top,T-Mobile Park,2022-04-17T20:10:00Z,117,2022-04-17,680,9,Final,Houston Astros,Matt Brash,Matt Brash,2022-04-17 - Houston Astros (2) @ Seattle Mariners (7) (Final),R,2,Seattle Mariners,662174,Seattle Mariners,7,1,,136,Houston Astros,SEA wins 2-1,Jose Urquidy,['MLBN (out-of-market only)']
,Michael Lorenzen,N,,Top,Minute Maid Park,2022-04-19T00:10:00Z,108,2022-04-18,2392,9,Final,Los Angeles Angels,Luis Garcia,Luis Garcia,2022-04-18 - Los Angeles Angels (3) @ Houston Astros (8) (Final),R,3,Houston Astros,662928,Houston Astros,8,1,,117,Los Angeles Angels,HOU leads 1-0,Michael Lorenzen,[]
,Patrick Sandoval,N,,Bottom,Minute Maid Park,2022-04-20T00:10:00Z,108,2022-04-19,2392,9,Final,Los Angeles Angels,Framber Valdez,Oliver Ortega,2022-04-19 - Los Angeles Angels (7) @ Houston Astros (2) (Final),R,7,Houston Astros,662927,Los Angeles Angels,2,1,,117,Houston Astros,Series tied 1-1,Framber Valdez,[]
,Shohei Ohtani,N,,Bottom,Minute Maid Park,2022-04-20T22:40:00Z,108,2022-04-20,2392,9,Final,Los Angeles Angels,Jake Odorizzi,Shohei Ohtani,2022-04-20 - Los Angeles Angels (6) @ Houston Astros (0) (Final),R,6,Houston Astros,662926,Los Angeles Angels,0,1,,117,Houston Astros,LAA wins 2-1,Jake Odorizzi,[]
,Ross Stripling,N,,Bottom,Minute Maid Park,2022-04-23T00:10:00Z,141,2022-04-22,2392,9,Final,Toronto Blue Jays,Justin Verlander,Tim Mayza,2022-04-22 - Toronto Blue Jays (4) @ Houston Astros (3) (Final),R,4,Houston Astros,662922,Toronto Blue Jays,3,1,Jordan Romano,117,Houston Astros,TOR leads 1-0,Hector Neris,[]
,Alek Manoah,N,,Bottom,Minute Maid Park,2022-04-23T20:10:00Z,141,2022-04-23,2392,9,Final,Toronto Blue Jays,Jose Urquidy,Alek Manoah,2022-04-23 - Toronto Blue Jays (3) @ Houston Astros (2) (Final),R,3,Houston Astros,662875,Toronto Blue Jays,2,1,Adam Cimber,117,Houston Astros,TOR wins 2-0,Blake Taylor,[]
,Yusei Kikuchi,N,,Bottom,Minute Maid Park,2022-04-24T18:10:00Z,141,2022-04-24,2392,10,Final,Toronto Blue Jays,Luis Garcia,Blake Taylor,2022-04-24 - Toronto Blue Jays (7) @ Houston Astros (8) (Final),R,7,Houston Astros,662921,Houston Astros,8,1,,117,Toronto Blue Jays,TOR wins 2-1,Jordan Romano,[]
,Framber Valdez,N,,Top,Globe Life Field,2022-04-26T00:05:00Z,117,2022-04-25,5325,9,Final,Houston Astros,Dane Dunning,Matt Moore,2022-04-25 - Houston Astros (2) @ Texas Rangers (6) (Final),R,2,Texas Rangers,661979,Texas Rangers,6,1,,140,Houston Astros,TEX leads 1-0,Phil Maton,[]
,Jake Odorizzi,N,,Bottom,Globe Life Field,2022-04-27T00:05:00Z,117,2022-04-26,5325,9,Final,Houston Astros,Taylor Hearn,Jake Odorizzi,2022-04-26 - Houston Astros (5) @ Texas Rangers (1) (Final),R,5,Texas Rangers,661980,Houston Astros,1,1,,140,Texas Rangers,Series tied 1-1,Taylor Hearn,[]
,Cristian Javier,N,,Bottom,Globe Life Field,2022-04-28T00:05:00Z,117,2022-04-27,5325,9,Final,Houston Astros,Glenn Otto,Cristian Javier,2022-04-27 - Houston Astros (4) @ Texas Rangers (3) (Final),R,4,Texas Rangers,661964,Houston Astros,3,1,Ryne Stanek,140,Texas Rangers,HOU leads 2-1,Brett Martin,[]
,Justin Verlander,N,,Bottom,Globe Life Field,2022-04-28T18:05:00Z,117,2022-04-28,5325,9,Final,Houston Astros,Martin Perez,Justin Verlander,2022-04-28 - Houston Astros (3) @ Texas Rangers (2) (Final),R,3,Texas Rangers,661912,Houston Astros,2,1,Rafael Montero,140,Texas Rangers,HOU wins 3-1,Matt Bush,[]
,Jose Urquidy,N,,Bottom,Rogers Centre,2022-04-29T23:07:00Z,117,2022-04-29,14,9,Final,Houston Astros,Yusei Kikuchi,Jose Urquidy,2022-04-29 - Houston Astros (11) @ Toronto Blue Jays (7) (Final),R,11,Toronto Blue Jays,661826,Houston Astros,7,1,,141,Toronto Blue Jays,HOU leads 1-0,Trent Thornton,[]
,Luis Garcia,N,,Top,Rogers Centre,2022-04-30T19:07:00Z,117,2022-04-30,14,9,Final,Houston Astros,Jose Berrios,Jose Berrios,2022-04-30 - Houston Astros (1) @ Toronto Blue Jays (2) (Final),R,1,Toronto Blue Jays,661825,Toronto Blue Jays,2,1,Jordan Romano,141,Houston Astros,Series tied 1-1,Luis Garcia,[]
,Framber Valdez,N,,Top,Rogers Centre,2022-05-01T17:37:00Z,117,2022-05-01,14,9,Final,Houston Astros,Kevin Gausman,Kevin Gausman,2022-05-01 - Houston Astros (2) @ Toronto Blue Jays (3) (Final),R,2,Toronto Blue Jays,661824,Toronto Blue Jays,3,1,Jordan Romano,141,Houston Astros,TOR wins 2-1,Framber Valdez,['MLBN (out-of-market only)']
,Marco Gonzales,N,,Top,Minute Maid Park,2022-05-03T00:10:00Z,136,2022-05-02,2392,9,Final,Seattle Mariners,Jake Odorizzi,Jake Odorizzi,2022-05-02 - Seattle Mariners (0) @ Houston Astros (3) (Final),R,0,Houston Astros,662920,Houston Astros,3,1,Rafael Montero,117,Seattle Mariners,HOU leads 1-0,Marco Gonzales,[]
,Chris Flexen,N,,Top,Minute Maid Park,2022-05-04T00:10:00Z,136,2022-05-03,2392,9,Final,Seattle Mariners,Cristian Javier,Cristian Javier,2022-05-03 - Seattle Mariners (0) @ Houston Astros (4) (Final),R,0,Houston Astros,662919,Houston Astros,4,1,,117,Seattle Mariners,HOU wins 2-0,Chris Flexen,[]
,Matt Brash,N,,Top,Minute Maid Park,2022-05-04T18:10:00Z,136,2022-05-04,2392,9,Final,Seattle Mariners,Justin Verlander,Justin Verlander,2022-05-04 - Seattle Mariners (2) @ Houston Astros (7) (Final),R,2,Houston Astros,662835,Houston Astros,7,1,,117,Seattle Mariners,HOU wins 3-0,Matt Brash,[]
,Tarik Skubal,N,,Bottom,Minute Maid Park,2022-05-06T00:10:00Z,116,2022-05-05,2392,9,Final,Detroit Tigers,Jose Urquidy,Ryan Pressly,2022-05-05 - Detroit Tigers (2) @ Houston Astros (3) (Final),R,2,Houston Astros,662816,Houston Astros,3,1,,117,Detroit Tigers,HOU leads 1-0,Gregory Soto,[]
,Beau Brieske,N,,Top,Minute Maid Park,2022-05-07T00:10:00Z,116,2022-05-06,2392,9,Final,Detroit Tigers,Luis Garcia,Luis Garcia,2022-05-06 - Detroit Tigers (2) @ Houston Astros (3) (Final),R,2,Houston Astros,662815,Houston Astros,3,1,Rafael Montero,117,Detroit Tigers,HOU leads 2-0,Beau Brieske,['MLB.tv Free Game']
,Eduardo Rodriguez,N,,Top,Minute Maid Park,2022-05-07T20:05:00Z,116,2022-05-07,2392,9,Final,Detroit Tigers,Framber Valdez,Bryan Abreu,2022-05-07 - Detroit Tigers (2) @ Houston Astros (3) (Final),R,2,Houston Astros,662796,Houston Astros,3,1,Ryan Pressly,117,Detroit Tigers,HOU wins 3-0,Michael Fulmer,"['FS1', 'MLB.tv Free Game']"
,Wily Peralta,N,,Top,Minute Maid Park,2022-05-08T18:10:00Z,116,2022-05-08,2392,9,Final,Detroit Tigers,Jake Odorizzi,Jake Odorizzi,2022-05-08 - Detroit Tigers (0) @ Houston Astros (5) (Final),R,0,Houston Astros,662795,Houston Astros,5,1,,117,Detroit Tigers,HOU wins 4-0,Drew Hutchison,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Justin Verlander,N,,Bottom,Target Field,2022-05-10T23:40:00Z,117,2022-05-10,3312,9,Final,Houston Astros,Joe Ryan,Justin Verlander,2022-05-10 - Houston Astros (5) @ Minnesota Twins (0) (Final),R,5,Minnesota Twins,661696,Houston Astros,0,1,,142,Minnesota Twins,HOU leads 1-0,Joe Ryan,[]
,Jose Urquidy,N,,Bottom,Target Field,2022-05-11T23:40:00Z,117,2022-05-11,3312,9,Final,Houston Astros,Chris Archer,Bryan Abreu,2022-05-11 - Houston Astros (11) @ Minnesota Twins (3) (Final),R,11,Minnesota Twins,661702,Houston Astros,3,1,,142,Minnesota Twins,HOU wins 2-0,Chris Archer,[]
,Jose Urquidy,N,,Bottom,Target Field,2022-05-12T17:10:00Z,117,2022-05-12,3312,9,Final,Houston Astros,Chris Archer,Bryan Abreu,2022-05-12 - Houston Astros (11) @ Minnesota Twins (3) (Final),R,11,Minnesota Twins,661702,Houston Astros,3,1,,142,Minnesota Twins,HOU wins 2-0,Chris Archer,[]
,Luis Garcia,N,,Bottom,Target Field,2022-05-12T20:05:00Z,117,2022-05-12,3312,9,Final,Houston Astros,Josh Winder,Luis Garcia,2022-05-12 - Houston Astros (5) @ Minnesota Twins (0) (Final),R,5,Minnesota Twins,661694,Houston Astros,0,1,,142,Minnesota Twins,HOU wins 3-0,Josh Winder,['MLBN (out-of-market only)']
,Framber Valdez,N,,Bottom,Nationals Park,2022-05-13T23:05:00Z,117,2022-05-13,3309,9,Final,Houston Astros,Josiah Gray,Framber Valdez,2022-05-13 - Houston Astros (6) @ Washington Nationals (1) (Final),R,6,Washington Nationals,662525,Houston Astros,1,1,,120,Washington Nationals,HOU leads 1-0,Josiah Gray,[]
,Cristian Javier,N,,Top,Nationals Park,2022-05-14T23:05:00Z,117,2022-05-14,3309,9,Final,Houston Astros,Erick Fedde,Josh Rogers,2022-05-14 - Houston Astros (6) @ Washington Nationals (13) (Final),R,6,Washington Nationals,662547,Washington Nationals,13,1,,120,Houston Astros,Series tied 1-1,Cristian Javier,[]
,Justin Verlander,N,,Bottom,Nationals Park,2022-05-15T17:35:00Z,117,2022-05-15,3309,9,Final,Houston Astros,Patrick Corbin,Justin Verlander,2022-05-15 - Houston Astros (8) @ Washington Nationals (0) (Final),R,8,Washington Nationals,662528,Houston Astros,0,1,,120,Washington Nationals,HOU wins 2-1,Patrick Corbin,[]
,Jake Odorizzi,N,,Top,Fenway Park,2022-05-16T23:10:00Z,117,2022-05-16,3,9,Final,Houston Astros,Garrett Whitlock,Matt Strahm,2022-05-16 - Houston Astros (3) @ Boston Red Sox (6) (Final),R,3,Boston Red Sox,663275,Boston Red Sox,6,1,Hansel Robles,111,Houston Astros,BOS leads 1-0,Hector Neris,['MLBN (out-of-market only)']
,Jose Urquidy,N,,Bottom,Fenway Park,2022-05-17T23:10:00Z,117,2022-05-17,3,9,Final,Houston Astros,Nathan Eovaldi,Jose Urquidy,2022-05-17 - Houston Astros (13) @ Boston Red Sox (4) (Final),R,13,Boston Red Sox,663271,Houston Astros,4,1,,111,Boston Red Sox,Series tied 1-1,Nathan Eovaldi,['TBS (out-of-market only)']
,Luis Garcia,N,,Top,Fenway Park,2022-05-18T22:10:00Z,117,2022-05-18,3,9,Final,Houston Astros,Nick Pivetta,Nick Pivetta,2022-05-18 - Houston Astros (1) @ Boston Red Sox (5) (Final),R,1,Boston Red Sox,663270,Boston Red Sox,5,1,,111,Houston Astros,BOS wins 2-1,Luis Garcia,[]
,Glenn Otto,N,,Top,Minute Maid Park,2022-05-20T00:10:00Z,140,2022-05-19,2392,9,Final,Texas Rangers,Framber Valdez,Framber Valdez,2022-05-19 - Texas Rangers (1) @ Houston Astros (5) (Final),R,1,Houston Astros,662778,Houston Astros,5,1,,117,Texas Rangers,HOU leads 1-0,Glenn Otto,[]
,Martin Perez,N,,Bottom,Minute Maid Park,2022-05-21T00:10:00Z,140,2022-05-20,2392,9,Final,Texas Rangers,Cristian Javier,Martin Perez,2022-05-20 - Texas Rangers (3) @ Houston Astros (0) (Final),R,3,Houston Astros,662764,Texas Rangers,0,1,,117,Houston Astros,Series tied 1-1,Cristian Javier,['Apple TV+']
,Jon Gray,N,,Top,Minute Maid Park,2022-05-21T23:10:00Z,140,2022-05-21,2392,9,Final,Texas Rangers,Justin Verlander,Justin Verlander,2022-05-21 - Texas Rangers (1) @ Houston Astros (2) (Final),R,1,Houston Astros,662763,Houston Astros,2,1,Ryan Pressly,117,Texas Rangers,HOU leads 2-1,Jon Gray,[]
,Taylor Hearn,N,,Top,Minute Maid Park,2022-05-22T18:10:00Z,140,2022-05-22,2392,9,Final,Texas Rangers,Jose Urquidy,Jose Urquidy,2022-05-22 - Texas Rangers (2) @ Houston Astros (5) (Final),R,2,Houston Astros,662857,Houston Astros,5,1,Ryan Pressly,117,Texas Rangers,HOU wins 3-1,Taylor Hearn,[]
,Triston McKenzie,N,,Bottom,Minute Maid Park,2022-05-24T00:10:00Z,114,2022-05-23,2392,9,Final,Cleveland Guardians,Luis Garcia,Triston McKenzie,2022-05-23 - Cleveland Guardians (6) @ Houston Astros (1) (Final),R,6,Houston Astros,662858,Cleveland Guardians,1,1,,117,Houston Astros,CLE leads 1-0,Luis Garcia,[]
,Zach Plesac,N,,Top,Minute Maid Park,2022-05-25T00:10:00Z,114,2022-05-24,2392,9,Final,Cleveland Guardians,Framber Valdez,Framber Valdez,2022-05-24 - Cleveland Guardians (3) @ Houston Astros (7) (Final),R,3,Houston Astros,662846,Houston Astros,7,1,,117,Cleveland Guardians,Series tied 1-1,Zach Plesac,[]
,Cal Quantrill,N,,Top,Minute Maid Park,2022-05-26T00:10:00Z,114,2022-05-25,2392,9,Final,Cleveland Guardians,Cristian Javier,Cristian Javier,2022-05-25 - Cleveland Guardians (1) @ Houston Astros (2) (Final),R,1,Houston Astros,662845,Houston Astros,2,1,Ryan Pressly,117,Cleveland Guardians,HOU wins 2-1,Cal Quantrill,[]
,Justin Verlander,N,,Top,T-Mobile Park,2022-05-28T01:40:00Z,117,2022-05-27,680,9,Final,Houston Astros,Chris Flexen,Chris Flexen,2022-05-27 - Houston Astros (1) @ Seattle Mariners (6) (Final),R,1,Seattle Mariners,662132,Seattle Mariners,6,1,,136,Houston Astros,SEA leads 1-0,Justin Verlander,[]
,Jose Urquidy,N,,Top,T-Mobile Park,2022-05-29T02:10:00Z,117,2022-05-28,680,9,Final,Houston Astros,Logan Gilbert,Logan Gilbert,2022-05-28 - Houston Astros (0) @ Seattle Mariners (6) (Final),R,0,Seattle Mariners,662131,Seattle Mariners,6,1,,136,Houston Astros,SEA wins 2-0,Jose Urquidy,[]
,Luis Garcia,N,,Bottom,T-Mobile Park,2022-05-29T20:10:00Z,117,2022-05-29,680,9,Final,Houston Astros,Marco Gonzales,Rafael Montero,2022-05-29 - Houston Astros (2) @ Seattle Mariners (1) (Final),R,2,Seattle Mariners,662130,Houston Astros,1,1,Ryan Pressly,136,Seattle Mariners,SEA wins 2-1,Marco Gonzales,[]
,Framber Valdez,N,,Bottom,Oakland Coliseum,2022-05-30T20:07:00Z,117,2022-05-30,10,9,Final,Houston Astros,Paul Blackburn,Framber Valdez,2022-05-30 - Houston Astros (5) @ Oakland Athletics (1) (Final),R,5,Oakland Athletics,662373,Houston Astros,1,1,,133,Oakland Athletics,HOU leads 1-0,Paul Blackburn,[]
,Cristian Javier,N,,Bottom,Oakland Coliseum,2022-06-01T01:40:00Z,117,2022-05-31,10,9,Final,Houston Astros,Frankie Montas,Rafael Montero,2022-05-31 - Houston Astros (3) @ Oakland Athletics (1) (Final),R,3,Oakland Athletics,662367,Houston Astros,1,1,Ryan Pressly,133,Oakland Athletics,HOU wins 2-0,Frankie Montas,['MLB.tv Free Game']
,Justin Verlander,N,,Bottom,Oakland Coliseum,2022-06-01T19:37:00Z,117,2022-06-01,10,9,Final,Houston Astros,Cole Irvin,Bryan Abreu,2022-06-01 - Houston Astros (5) @ Oakland Athletics (4) (Final),R,5,Oakland Athletics,662366,Houston Astros,4,1,Ryan Pressly,133,Oakland Athletics,HOU wins 3-0,Dany Jimenez,[]
,Jose Urquidy,N,,Bottom,Kauffman Stadium,2022-06-04T00:10:00Z,117,2022-06-03,7,9,Final,Houston Astros,Brady Singer,Jose Urquidy,2022-06-03 - Houston Astros (10) @ Kansas City Royals (3) (Final),R,10,Kansas City Royals,662692,Houston Astros,3,1,,118,Kansas City Royals,HOU leads 1-0,Brady Singer,[]
,Luis Garcia,N,,Top,Kauffman Stadium,2022-06-04T20:10:00Z,117,2022-06-04,7,9,Final,Houston Astros,Kris Bubic,Collin Snider,2022-06-04 - Houston Astros (0) @ Kansas City Royals (6) (Final),R,0,Kansas City Royals,662689,Kansas City Royals,6,1,,118,Houston Astros,Series tied 1-1,Luis Garcia,[]
,Framber Valdez,N,,Bottom,Kauffman Stadium,2022-06-05T18:10:00Z,117,2022-06-05,7,9,Final,Houston Astros,Jonathan Heasley,Framber Valdez,2022-06-05 - Houston Astros (7) @ Kansas City Royals (4) (Final),R,7,Kansas City Royals,662688,Houston Astros,4,1,Rafael Montero,118,Kansas City Royals,HOU wins 2-1,Jonathan Heasley,[]
,Robbie Ray,N,,Bottom,Minute Maid Park,2022-06-07T00:10:00Z,136,2022-06-06,2392,9,Final,Seattle Mariners,Cristian Javier,Robbie Ray,2022-06-06 - Seattle Mariners (7) @ Houston Astros (4) (Final),R,7,Houston Astros,662762,Seattle Mariners,4,1,Diego Castillo,117,Houston Astros,SEA leads 1-0,Cristian Javier,['MLB.tv Free Game']
,Chris Flexen,N,,Top,Minute Maid Park,2022-06-08T00:10:00Z,136,2022-06-07,2392,9,Final,Seattle Mariners,Justin Verlander,Justin Verlander,2022-06-07 - Seattle Mariners (1) @ Houston Astros (4) (Final),R,1,Houston Astros,662761,Houston Astros,4,1,Ryan Pressly,117,Seattle Mariners,Series tied 1-1,Chris Flexen,[]
,Logan Gilbert,N,,Bottom,Minute Maid Park,2022-06-08T22:40:00Z,136,2022-06-08,2392,9,Final,Seattle Mariners,Jose Urquidy,Logan Gilbert,2022-06-08 - Seattle Mariners (6) @ Houston Astros (3) (Final),R,6,Houston Astros,662760,Seattle Mariners,3,1,Diego Castillo,117,Houston Astros,SEA wins 2-1,Jose Urquidy,[]
,Pablo Lopez,N,,Bottom,Minute Maid Park,2022-06-11T00:10:00Z,146,2022-06-10,2392,9,Final,Miami Marlins,Luis Garcia,Cole Sulser,2022-06-10 - Miami Marlins (7) @ Houston Astros (4) (Final),R,7,Houston Astros,662759,Miami Marlins,4,1,Tanner Scott,117,Houston Astros,MIA leads 1-0,Luis Garcia,[]
,Braxton Garrett,N,,Bottom,Minute Maid Park,2022-06-11T20:10:00Z,146,2022-06-11,2392,9,Final,Miami Marlins,Framber Valdez,Braxton Garrett,2022-06-11 - Miami Marlins (5) @ Houston Astros (1) (Final),R,5,Houston Astros,662756,Miami Marlins,1,1,,117,Houston Astros,MIA wins 2-0,Framber Valdez,[]
,Edward Cabrera,N,,Top,Minute Maid Park,2022-06-12T18:10:00Z,146,2022-06-12,2392,9,Final,Miami Marlins,Justin Verlander,Justin Verlander,2022-06-12 - Miami Marlins (4) @ Houston Astros (9) (Final),R,4,Houston Astros,662758,Houston Astros,9,1,,117,Miami Marlins,MIA wins 2-1,Edward Cabrera,[]
