away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Lucas Giolito,N,,Bottom,Tropicana Field,2022-06-05T17:40:00Z,145,2022-06-05,12,9,Final,Chicago White Sox,Ryan Yarbrough,Lucas Giolito,2022-06-05 - Chicago White Sox (6) @ Tampa Bay Rays (5) (Final),R,6,Tampa Bay Rays,661895,Chicago White Sox,5,1,Liam Hendriks,139,Tampa Bay Rays,CWS wins 2-1,Ryan Yarbrough,['MLBN (out-of-market only)']
,Mitch White,N,,Top,Guaranteed Rate Field,2022-06-08T00:10:00Z,119,2022-06-07,4,9,Final,Los Angeles Dodgers,Michael Kopech,Michael Kopech,2022-06-07 - Los Angeles Dodgers (0) @ Chicago White Sox (4) (Final),R,0,Chicago White Sox,661460,Chicago White Sox,4,1,,145,Los Angeles Dodgers,CWS leads 1-0,Phil Bickford,"['TBS', 'TBS (out-of-market only)']"
,Tony Gonsolin,N,,Bottom,Guaranteed Rate Field,2022-06-09T00:10:00Z,119,2022-06-08,4,9,Final,Los Angeles Dodgers,Johnny Cueto,Tony Gonsolin,2022-06-08 - Los Angeles Dodgers (4) @ Chicago White Sox (1) (Final),R,4,Chicago White Sox,661459,Los Angeles Dodgers,1,1,Daniel Hudson,145,Chicago White Sox,Series tied 1-1,Johnny Cueto,['MLB.tv Free Game']
,Tyler Anderson,N,,Bottom,Guaranteed Rate Field,2022-06-09T18:10:00Z,119,2022-06-09,4,9,Final,Los Angeles Dodgers,Dylan Cease,Brusdar Graterol,2022-06-09 - Los Angeles Dodgers (11) @ Chicago White Sox (9) (Final),R,11,Chicago White Sox,661458,Los Angeles Dodgers,9,1,,145,Chicago White Sox,LAD wins 2-1,Dylan Cease,['MLBN (out-of-market only)']
,Matt Bush,N,,Top,Guaranteed Rate Field,2022-06-11T00:10:00Z,140,2022-06-10,4,9,Final,Texas Rangers,Reynaldo Lopez,Kendall Graveman,2022-06-10 - Texas Rangers (3) @ Chicago White Sox (8) (Final),R,3,Chicago White Sox,661485,Chicago White Sox,8,1,,145,Texas Rangers,CWS leads 1-0,John King,[]
,Martin Perez,N,,Bottom,Guaranteed Rate Field,2022-06-11T18:10:00Z,140,2022-06-11,4,10,Final,Texas Rangers,Lucas Giolito,Matt Moore,2022-06-11 - Texas Rangers (11) @ Chicago White Sox (9) (Final),R,11,Chicago White Sox,661484,Texas Rangers,9,1,,145,Chicago White Sox,Series tied 1-1,Matt Foster,[]
,Jon Gray,N,,Bottom,Guaranteed Rate Field,2022-06-12T18:10:00Z,140,2022-06-12,4,12,Final,Texas Rangers,Michael Kopech,Joe Barlow,2022-06-12 - Texas Rangers (8) @ Chicago White Sox (6) (Final),R,8,Chicago White Sox,661483,Texas Rangers,6,1,Kolby Allard,145,Chicago White Sox,TEX wins 2-1,Matt Foster,[]
,Lance Lynn,N,,Bottom,Comerica Park,2022-06-13T23:10:00Z,145,2022-06-13,2394,9,Final,Chicago White Sox,Rony Garcia,Bennett Sousa,2022-06-13 - Chicago White Sox (9) @ Detroit Tigers (5) (Final),R,9,Detroit Tigers,662828,Chicago White Sox,5,1,,116,Detroit Tigers,CWS leads 1-0,Rony Garcia,['MLB.tv Free Game']
,Dylan Cease,N,,Bottom,Comerica Park,2022-06-14T23:10:00Z,145,2022-06-14,2394,9,Final,Chicago White Sox,Drew Hutchison,Dylan Cease,2022-06-14 - Chicago White Sox (5) @ Detroit Tigers (1) (Final),R,5,Detroit Tigers,662884,Chicago White Sox,1,1,,116,Detroit Tigers,CWS wins 2-0,Drew Hutchison,['MLBN (out-of-market only)']
,Vince Velasquez,N,,Bottom,Comerica Park,2022-06-15T17:10:00Z,145,2022-06-15,2394,9,Final,Chicago White Sox,Alex Faedo,Davis Martin,2022-06-15 - Chicago White Sox (13) @ Detroit Tigers (0) (Final),R,13,Detroit Tigers,662883,Chicago White Sox,0,1,,116,Detroit Tigers,CWS wins 3-0,Alex Faedo,['MLBN (out-of-market only)']
,Lucas Giolito,N,,Top,Minute Maid Park,2022-06-18T00:10:00Z,145,2022-06-17,2392,9,Final,Chicago White Sox,Framber Valdez,Framber Valdez,2022-06-17 - Chicago White Sox (3) @ Houston Astros (13) (Final),R,3,Houston Astros,662757,Houston Astros,13,1,,117,Chicago White Sox,HOU leads 1-0,Lucas Giolito,['Apple TV+']
,Johnny Cueto,N,,Bottom,Minute Maid Park,2022-06-18T20:10:00Z,145,2022-06-18,2392,9,Final,Chicago White Sox,Justin Verlander,Johnny Cueto,2022-06-18 - Chicago White Sox (7) @ Houston Astros (0) (Final),R,7,Houston Astros,662752,Chicago White Sox,0,1,,117,Houston Astros,Series tied 1-1,Justin Verlander,[]
,Michael Kopech,N,,Top,Minute Maid Park,2022-06-19T23:08:00Z,145,2022-06-19,2392,9,Final,Chicago White Sox,Cristian Javier,Cristian Javier,2022-06-19 - Chicago White Sox (3) @ Houston Astros (4) (Final),R,3,Houston Astros,662751,Houston Astros,4,1,Ryan Pressly,117,Chicago White Sox,HOU wins 2-1,Michael Kopech,['ESPN']
,Jose Berrios,N,,Top,Guaranteed Rate Field,2022-06-21T00:10:00Z,141,2022-06-20,4,9,Final,Toronto Blue Jays,Lance Lynn,Lance Lynn,2022-06-20 - Toronto Blue Jays (7) @ Chicago White Sox (8) (Final),R,7,Chicago White Sox,661482,Chicago White Sox,8,1,Joe Kelly,145,Toronto Blue Jays,CWS leads 1-0,Jose Berrios,[]
,Kevin Gausman,N,,Bottom,Guaranteed Rate Field,2022-06-22T00:10:00Z,141,2022-06-21,4,12,Final,Toronto Blue Jays,Dylan Cease,Vince Velasquez,2022-06-21 - Toronto Blue Jays (6) @ Chicago White Sox (7) (Final),R,6,Chicago White Sox,661481,Chicago White Sox,7,1,,145,Toronto Blue Jays,CWS wins 2-0,Matt Gage,[]
,Ross Stripling,N,,Bottom,Guaranteed Rate Field,2022-06-22T18:10:00Z,141,2022-06-22,4,9,Final,Toronto Blue Jays,Lucas Giolito,Ross Stripling,2022-06-22 - Toronto Blue Jays (9) @ Chicago White Sox (5) (Final),R,9,Chicago White Sox,661457,Toronto Blue Jays,5,1,,145,Chicago White Sox,CWS wins 2-1,Lucas Giolito,['MLBN (out-of-market only)']
,Dean Kremer,N,,Bottom,Guaranteed Rate Field,2022-06-24T00:10:00Z,110,2022-06-23,4,9,Final,Baltimore Orioles,Johnny Cueto,Dean Kremer,2022-06-23 - Baltimore Orioles (4) @ Chicago White Sox (0) (Final),R,4,Chicago White Sox,661456,Baltimore Orioles,0,1,Jorge Lopez,145,Chicago White Sox,BAL leads 1-0,Johnny Cueto,['MLBN (out-of-market only)']
,Austin Voth,N,,Bottom,Guaranteed Rate Field,2022-06-25T00:10:00Z,110,2022-06-24,4,9,Final,Baltimore Orioles,Michael Kopech,Joey Krehbiel,2022-06-24 - Baltimore Orioles (4) @ Chicago White Sox (1) (Final),R,4,Chicago White Sox,661455,Baltimore Orioles,1,1,Jorge Lopez,145,Chicago White Sox,BAL leads 2-0,Michael Kopech,[]
,Spenser Watkins,N,,Bottom,Guaranteed Rate Field,2022-06-25T18:10:00Z,110,2022-06-25,4,9,Final,Baltimore Orioles,Lance Lynn,Spenser Watkins,2022-06-25 - Baltimore Orioles (6) @ Chicago White Sox (2) (Final),R,6,Chicago White Sox,661454,Baltimore Orioles,2,1,,145,Chicago White Sox,BAL wins 3-0,Lance Lynn,[]
,Jordan Lyles,N,,Top,Guaranteed Rate Field,2022-06-26T18:10:00Z,110,2022-06-26,4,9,Final,Baltimore Orioles,Dylan Cease,Dylan Cease,2022-06-26 - Baltimore Orioles (3) @ Chicago White Sox (4) (Final),R,3,Chicago White Sox,661453,Chicago White Sox,4,1,Kendall Graveman,145,Baltimore Orioles,BAL wins 3-1,Jordan Lyles,['MLB.tv Free Game']
,Lucas Giolito,N,,Top,Angel Stadium,2022-06-28T01:38:00Z,145,2022-06-27,1,9,Final,Chicago White Sox,Noah Syndergaard,Noah Syndergaard,2022-06-27 - Chicago White Sox (3) @ Los Angeles Angels (4) (Final),R,3,Los Angeles Angels,663440,Los Angeles Angels,4,1,Raisel Iglesias,108,Chicago White Sox,LAA leads 1-0,Reynaldo Lopez,[]
,Johnny Cueto,N,,Bottom,Angel Stadium,2022-06-29T01:38:00Z,145,2022-06-28,1,9,Final,Chicago White Sox,Chase Silseth,Johnny Cueto,2022-06-28 - Chicago White Sox (11) @ Los Angeles Angels (4) (Final),R,11,Los Angeles Angels,663392,Chicago White Sox,4,1,,108,Los Angeles Angels,Series tied 1-1,Oliver Ortega,['MLBN (out-of-market only)']
,Michael Kopech,N,,Top,Angel Stadium,2022-06-30T01:38:00Z,145,2022-06-29,1,9,Final,Chicago White Sox,Shohei Ohtani,Shohei Ohtani,2022-06-29 - Chicago White Sox (1) @ Los Angeles Angels (4) (Final),R,1,Los Angeles Angels,663396,Los Angeles Angels,4,1,Raisel Iglesias,108,Chicago White Sox,LAA wins 2-1,Michael Kopech,['MLB.tv Free Game']
,Lance Lynn,N,,Bottom,Oracle Park,2022-07-02T02:15:00Z,145,2022-07-01,2395,9,Final,Chicago White Sox,Alex Cobb,Tanner Banks,2022-07-01 - Chicago White Sox (1) @ San Francisco Giants (0) (Final),R,1,San Francisco Giants,662079,Chicago White Sox,0,1,Kendall Graveman,137,San Francisco Giants,CWS leads 1-0,Camilo Doval,[]
,Dylan Cease,N,,Bottom,Oracle Park,2022-07-02T20:05:00Z,145,2022-07-02,2395,9,Final,Chicago White Sox,Logan Webb,Dylan Cease,2022-07-02 - Chicago White Sox (5) @ San Francisco Giants (3) (Final),R,5,San Francisco Giants,662101,Chicago White Sox,3,1,Kendall Graveman,137,San Francisco Giants,CWS wins 2-0,Logan Webb,[]
,Lucas Giolito,N,,Bottom,Oracle Park,2022-07-03T20:05:00Z,145,2022-07-03,2395,9,Final,Chicago White Sox,John Brebbia,Lucas Giolito,2022-07-03 - Chicago White Sox (13) @ San Francisco Giants (4) (Final),R,13,San Francisco Giants,662099,Chicago White Sox,4,1,,137,San Francisco Giants,CWS wins 3-0,Sean Hjelle,[]
,Dylan Bundy,N,,Bottom,Guaranteed Rate Field,2022-07-05T00:10:00Z,142,2022-07-04,4,10,Final,Minnesota Twins,Johnny Cueto,Emilio Pagan,2022-07-04 - Minnesota Twins (6) @ Chicago White Sox (3) (Final),R,6,Chicago White Sox,661452,Minnesota Twins,3,1,,145,Chicago White Sox,MIN leads 1-0,Joe Kelly,[]
,Josh Winder,N,,Bottom,Guaranteed Rate Field,2022-07-06T00:10:00Z,142,2022-07-05,4,9,Final,Minnesota Twins,Michael Kopech,Josh Winder,2022-07-05 - Minnesota Twins (8) @ Chicago White Sox (2) (Final),R,8,Chicago White Sox,661426,Minnesota Twins,2,1,,145,Chicago White Sox,MIN wins 2-0,Michael Kopech,[]
,Joe Ryan,N,,Bottom,Guaranteed Rate Field,2022-07-06T18:10:00Z,142,2022-07-06,4,10,Final,Minnesota Twins,Lance Lynn,Jose Ruiz,2022-07-06 - Minnesota Twins (8) @ Chicago White Sox (9) (Final),R,8,Chicago White Sox,661413,Chicago White Sox,9,1,,145,Minnesota Twins,MIN wins 2-1,Jovani Moran,['MLBN (out-of-market only)']
,Beau Brieske,N,,Bottom,Guaranteed Rate Field,2022-07-08T00:10:00Z,116,2022-07-07,4,9,Final,Detroit Tigers,Dylan Cease,Beau Brieske,2022-07-07 - Detroit Tigers (2) @ Chicago White Sox (1) (Final),R,2,Chicago White Sox,661425,Detroit Tigers,1,1,Gregory Soto,145,Chicago White Sox,DET leads 1-0,Dylan Cease,[]
,Tarik Skubal,N,,Bottom,Guaranteed Rate Field,2022-07-09T00:10:00Z,116,2022-07-08,4,9,Final,Detroit Tigers,Lucas Giolito,Tarik Skubal,2022-07-08 - Detroit Tigers (7) @ Chicago White Sox (5) (Final),R,7,Chicago White Sox,661412,Detroit Tigers,5,1,Michael Fulmer,145,Chicago White Sox,DET leads 2-0,Lucas Giolito,[]
,Garrett Hill,N,,Top,Guaranteed Rate Field,2022-07-09T18:10:00Z,116,2022-07-09,4,9,Final,Detroit Tigers,Johnny Cueto,Johnny Cueto,2022-07-09 - Detroit Tigers (0) @ Chicago White Sox (8) (Final),R,0,Chicago White Sox,661411,Chicago White Sox,8,1,,145,Detroit Tigers,DET leads 2-1,Garrett Hill,[]
,Drew Hutchison,N,,Top,Guaranteed Rate Field,2022-07-10T18:10:00Z,116,2022-07-10,4,9,Final,Detroit Tigers,Michael Kopech,Kendall Graveman,2022-07-10 - Detroit Tigers (2) @ Chicago White Sox (4) (Final),R,2,Chicago White Sox,661410,Chicago White Sox,4,1,Liam Hendriks,145,Detroit Tigers,Series tied 2-2,Michael Fulmer,[]
,Lance Lynn,N,,Top,Progressive Field,2022-07-11T23:10:00Z,145,2022-07-11,5,9,Final,Chicago White Sox,Cal Quantrill,Cal Quantrill,2022-07-11 - Chicago White Sox (4) @ Cleveland Guardians (8) (Final),R,4,Cleveland Guardians,662956,Cleveland Guardians,8,1,,114,Chicago White Sox,CLE leads 1-0,Lance Lynn,[]
,Davis Martin,S,,Top,Progressive Field,2022-07-12T17:10:00Z,145,2022-07-12,5,9,Final,Chicago White Sox,Shane Bieber,Shane Bieber,2022-07-12 - Chicago White Sox (1) @ Cleveland Guardians (4) (Final),R,1,Cleveland Guardians,663087,Cleveland Guardians,4,1,,114,Chicago White Sox,CLE leads 2-0,Davis Martin,['MLBN (out-of-market only)']
,Dylan Cease,S,,Bottom,Progressive Field,2022-07-12T23:10:00Z,145,2022-07-12,5,9,Final,Chicago White Sox,Konnor Pilkington,Dylan Cease,2022-07-12 - Chicago White Sox (7) @ Cleveland Guardians (0) (Final),R,7,Cleveland Guardians,662976,Chicago White Sox,0,2,,114,Cleveland Guardians,CLE leads 2-1,Konnor Pilkington,[]
,Lucas Giolito,N,,Bottom,Progressive Field,2022-07-13T23:10:00Z,145,2022-07-13,5,9,Final,Chicago White Sox,Aaron Civale,Lucas Giolito,2022-07-13 - Chicago White Sox (2) @ Cleveland Guardians (1) (Final),R,2,Cleveland Guardians,662949,Chicago White Sox,1,1,Liam Hendriks,114,Cleveland Guardians,Series tied 2-2,Sam Hentges,[]
,Johnny Cueto,N,,Bottom,Target Field,2022-07-14T23:40:00Z,145,2022-07-14,3312,9,Final,Chicago White Sox,Sonny Gray,Johnny Cueto,2022-07-14 - Chicago White Sox (12) @ Minnesota Twins (2) (Final),R,12,Minnesota Twins,661675,Chicago White Sox,2,1,,142,Minnesota Twins,CWS leads 1-0,Sonny Gray,[]
,Michael Kopech,N,,Bottom,Target Field,2022-07-16T00:10:00Z,145,2022-07-15,3312,9,Final,Chicago White Sox,Devin Smeltzer,Michael Kopech,2022-07-15 - Chicago White Sox (6) @ Minnesota Twins (2) (Final),R,6,Minnesota Twins,661674,Chicago White Sox,2,1,,142,Minnesota Twins,CWS leads 2-0,Emilio Pagan,[]
,Lance Lynn,N,,Top,Target Field,2022-07-16T18:10:00Z,145,2022-07-16,3312,9,Final,Chicago White Sox,Dylan Bundy,Dylan Bundy,2022-07-16 - Chicago White Sox (3) @ Minnesota Twins (6) (Final),R,3,Minnesota Twins,661673,Minnesota Twins,6,1,Jhoan Duran,142,Chicago White Sox,CWS leads 2-1,Lance Lynn,[]
,Dylan Cease,N,,Bottom,Target Field,2022-07-17T18:10:00Z,145,2022-07-17,3312,9,Final,Chicago White Sox,Chris Archer,Dylan Cease,2022-07-17 - Chicago White Sox (11) @ Minnesota Twins (0) (Final),R,11,Minnesota Twins,661672,Chicago White Sox,0,1,,142,Minnesota Twins,CWS wins 3-1,Chris Archer,[]
,Cal Quantrill,N,,Bottom,Guaranteed Rate Field,2022-07-23T00:10:00Z,114,2022-07-22,4,9,Final,Cleveland Guardians,Lucas Giolito,Cal Quantrill,2022-07-22 - Cleveland Guardians (8) @ Chicago White Sox (2) (Final),R,8,Chicago White Sox,661409,Cleveland Guardians,2,1,,145,Chicago White Sox,CLE leads 1-0,Lucas Giolito,['Apple TV+']
,Triston McKenzie,S,,Bottom,Guaranteed Rate Field,2022-07-23T17:10:00Z,114,2022-07-23,4,9,Final,Cleveland Guardians,Johnny Cueto,Trevor Stephan,2022-07-23 - Cleveland Guardians (7) @ Chicago White Sox (4) (Final),R,7,Chicago White Sox,661523,Cleveland Guardians,4,1,Emmanuel Clase,145,Chicago White Sox,CLE leads 2-0,Liam Hendriks,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Konnor Pilkington,S,,Top,Guaranteed Rate Field,2022-07-23T23:15:00Z,114,2022-07-23,4,9,Final,Cleveland Guardians,Lance Lynn,Joe Kelly,2022-07-23 - Cleveland Guardians (4) @ Chicago White Sox (5) (Final),R,4,Chicago White Sox,661408,Chicago White Sox,5,2,Matt Foster,145,Cleveland Guardians,CLE leads 2-1,Bryan Shaw,"['FOX', 'MLB.tv Free Game']"
,Shane Bieber,N,,Top,Guaranteed Rate Field,2022-07-24T18:10:00Z,114,2022-07-24,4,9,Final,Cleveland Guardians,Dylan Cease,Dylan Cease,2022-07-24 - Cleveland Guardians (3) @ Chicago White Sox (6) (Final),R,3,Chicago White Sox,661407,Chicago White Sox,6,1,,145,Cleveland Guardians,Series tied 2-2,Shane Bieber,['MLB.tv Free Game']
,Michael Kopech,N,,Bottom,Coors Field,2022-07-27T00:40:00Z,145,2022-07-26,19,9,Final,Chicago White Sox,German Marquez,Michael Kopech,2022-07-26 - Chicago White Sox (2) @ Colorado Rockies (1) (Final),R,2,Colorado Rockies,661079,Chicago White Sox,1,1,Liam Hendriks,115,Colorado Rockies,CWS leads 1-0,German Marquez,[]
,Lucas Giolito,N,,Bottom,Coors Field,2022-07-27T19:10:00Z,145,2022-07-27,19,9,Final,Chicago White Sox,Antonio Senzatela,Robert Stephenson,2022-07-27 - Chicago White Sox (5) @ Colorado Rockies (6) (Final),R,5,Colorado Rockies,661078,Colorado Rockies,6,1,,115,Chicago White Sox,Series tied 1-1,Kendall Graveman,[]
,James Kaprielian,N,,Bottom,Guaranteed Rate Field,2022-07-30T00:10:00Z,133,2022-07-29,4,9,Final,Oakland Athletics,Lance Lynn,James Kaprielian,2022-07-29 - Oakland Athletics (7) @ Chicago White Sox (3) (Final),R,7,Chicago White Sox,661406,Oakland Athletics,3,1,,145,Chicago White Sox,OAK leads 1-0,Lance Lynn,[]
,Paul Blackburn,N,,Bottom,Guaranteed Rate Field,2022-07-30T23:15:00Z,133,2022-07-30,4,9,Final,Oakland Athletics,Johnny Cueto,Liam Hendriks,2022-07-30 - Oakland Athletics (2) @ Chicago White Sox (3) (Final),R,2,Chicago White Sox,661451,Chicago White Sox,3,1,,145,Oakland Athletics,Series tied 1-1,Zach Jackson,[]
,Adam Oller,N,,Top,Guaranteed Rate Field,2022-07-31T18:10:00Z,133,2022-07-31,4,9,Final,Oakland Athletics,Dylan Cease,Dylan Cease,2022-07-31 - Oakland Athletics (1) @ Chicago White Sox (4) (Final),R,1,Chicago White Sox,661388,Chicago White Sox,4,1,Liam Hendriks,145,Oakland Athletics,CWS wins 2-1,Adam Oller,[]
,Daniel Lynch,N,,Bottom,Guaranteed Rate Field,2022-08-02T00:10:00Z,118,2022-08-01,4,9,Final,Kansas City Royals,Michael Kopech,Daniel Lynch,2022-08-01 - Kansas City Royals (2) @ Chicago White Sox (1) (Final),R,2,Chicago White Sox,661387,Kansas City Royals,1,1,Scott Barlow,145,Chicago White Sox,KC leads 1-0,Michael Kopech,[]
,Brad Keller,N,,Top,Guaranteed Rate Field,2022-08-03T00:10:00Z,118,2022-08-02,4,9,Final,Kansas City Royals,Lucas Giolito,Lucas Giolito,2022-08-02 - Kansas City Royals (2) @ Chicago White Sox (9) (Final),R,2,Chicago White Sox,661386,Chicago White Sox,9,1,,145,Kansas City Royals,Series tied 1-1,Brad Keller,[]
,Brady Singer,N,,Top,Guaranteed Rate Field,2022-08-03T18:10:00Z,118,2022-08-03,4,9,Final,Kansas City Royals,Lance Lynn,Lance Lynn,2022-08-03 - Kansas City Royals (1) @ Chicago White Sox (4) (Final),R,1,Chicago White Sox,661385,Chicago White Sox,4,1,Liam Hendriks,145,Kansas City Royals,CWS wins 2-1,Brady Singer,[]
,Johnny Cueto,N,,Top,Globe Life Field,2022-08-05T00:05:00Z,145,2022-08-04,5325,9,Final,Chicago White Sox,Cole Ragans,Brock Burke,2022-08-04 - Chicago White Sox (2) @ Texas Rangers (3) (Final),R,2,Texas Rangers,661817,Texas Rangers,3,1,Jonathan Hernandez,140,Chicago White Sox,TEX leads 1-0,Johnny Cueto,[]
,Dylan Cease,N,,Bottom,Globe Life Field,2022-08-06T00:05:00Z,145,2022-08-05,5325,9,Final,Chicago White Sox,Glenn Otto,Dylan Cease,2022-08-05 - Chicago White Sox (2) @ Texas Rangers (1) (Final),R,2,Texas Rangers,661816,Chicago White Sox,1,1,Liam Hendriks,140,Texas Rangers,Series tied 1-1,Glenn Otto,[]
,Michael Kopech,N,,Top,Globe Life Field,2022-08-06T23:05:00Z,145,2022-08-06,5325,9,Final,Chicago White Sox,Dane Dunning,Dane Dunning,2022-08-06 - Chicago White Sox (0) @ Texas Rangers (8) (Final),R,0,Texas Rangers,661815,Texas Rangers,8,1,,140,Chicago White Sox,TEX leads 2-1,Michael Kopech,[]
,Lucas Giolito,N,,Bottom,Globe Life Field,2022-08-07T18:35:00Z,145,2022-08-07,5325,9,Final,Chicago White Sox,Spencer Howard,Lucas Giolito,2022-08-07 - Chicago White Sox (8) @ Texas Rangers (2) (Final),R,8,Texas Rangers,661835,Chicago White Sox,2,1,,140,Texas Rangers,Series tied 2-2,Spencer Howard,[]
,Lance Lynn,Y,,Top,Kauffman Stadium,2022-08-09T20:10:00Z,145,2022-08-09,7,9,Final,Chicago White Sox,Brady Singer,Brady Singer,2022-08-09 - Chicago White Sox (2) @ Kansas City Royals (4) (Final),R,2,Kansas City Royals,662647,Kansas City Royals,4,1,Jose Cuas,118,Chicago White Sox,KC leads 1-0,Lance Lynn,[]
,Davis Martin,Y,,Bottom,Kauffman Stadium,2022-08-09T20:15:00Z,145,2022-08-09,7,9,Final,Chicago White Sox,Jonathan Heasley,Davis Martin,2022-08-09 - Chicago White Sox (3) @ Kansas City Royals (2) (Final),R,3,Kansas City Royals,662779,Chicago White Sox,2,2,Liam Hendriks,118,Kansas City Royals,Series tied 1-1,Jonathan Heasley,[]
,Johnny Cueto,N,,Top,Kauffman Stadium,2022-08-11T00:10:00Z,145,2022-08-10,7,9,Final,Chicago White Sox,Kris Bubic,Josh Staumont,2022-08-10 - Chicago White Sox (3) @ Kansas City Royals (8) (Final),R,3,Kansas City Royals,662639,Kansas City Royals,8,1,,118,Chicago White Sox,KC leads 2-1,Jake Diekman,['FS1']
,Dylan Cease,N,,Top,Kauffman Stadium,2022-08-11T18:10:00Z,145,2022-08-11,7,9,Final,Chicago White Sox,Zack Greinke,Zack Greinke,2022-08-11 - Chicago White Sox (3) @ Kansas City Royals (5) (Final),R,3,Kansas City Royals,662645,Kansas City Royals,5,1,Scott Barlow,118,Chicago White Sox,KC wins 3-1,Dylan Cease,[]
,Daniel Norris,N,,Top,Guaranteed Rate Field,2022-08-12T23:10:00Z,116,2022-08-12,4,9,Final,Detroit Tigers,Michael Kopech,Reynaldo Lopez,2022-08-12 - Detroit Tigers (0) @ Chicago White Sox (2) (Final),R,0,Chicago White Sox,661384,Chicago White Sox,2,1,Liam Hendriks,145,Detroit Tigers,CWS leads 1-0,Alex Lange,[]
,Matt Manning,N,,Top,Guaranteed Rate Field,2022-08-13T23:10:00Z,116,2022-08-13,4,9,Final,Detroit Tigers,Lucas Giolito,Lucas Giolito,2022-08-13 - Detroit Tigers (4) @ Chicago White Sox (6) (Final),R,4,Chicago White Sox,661383,Chicago White Sox,6,1,Liam Hendriks,145,Detroit Tigers,CWS wins 2-0,Joe Jimenez,[]
,Tyler Alexander,N,,Top,Guaranteed Rate Field,2022-08-14T18:10:00Z,116,2022-08-14,4,9,Final,Detroit Tigers,Lance Lynn,Lance Lynn,2022-08-14 - Detroit Tigers (3) @ Chicago White Sox (5) (Final),R,3,Chicago White Sox,661450,Chicago White Sox,5,1,Kendall Graveman,145,Detroit Tigers,CWS wins 3-0,Tyler Alexander,[]
,Jose Urquidy,N,,Top,Guaranteed Rate Field,2022-08-16T00:10:00Z,117,2022-08-15,4,9,Final,Houston Astros,Johnny Cueto,Johnny Cueto,2022-08-15 - Houston Astros (2) @ Chicago White Sox (4) (Final),R,2,Chicago White Sox,661449,Chicago White Sox,4,1,Liam Hendriks,145,Houston Astros,CWS leads 1-0,Rafael Montero,['FS1']
,Justin Verlander,N,,Top,Guaranteed Rate Field,2022-08-17T00:10:00Z,117,2022-08-16,4,9,Final,Houston Astros,Dylan Cease,Jimmy Lambert,2022-08-16 - Houston Astros (3) @ Chicago White Sox (4) (Final),R,3,Chicago White Sox,661448,Chicago White Sox,4,1,Liam Hendriks,145,Houston Astros,CWS leads 2-0,Hector Neris,['MLB.tv Free Game']
,Framber Valdez,N,,Bottom,Guaranteed Rate Field,2022-08-18T00:10:00Z,117,2022-08-17,4,9,Final,Houston Astros,Michael Kopech,Framber Valdez,2022-08-17 - Houston Astros (3) @ Chicago White Sox (2) (Final),R,3,Chicago White Sox,661447,Houston Astros,2,1,Ryan Pressly,145,Chicago White Sox,CWS leads 2-1,Michael Kopech,[]
,Luis Garcia,N,,Bottom,Guaranteed Rate Field,2022-08-18T18:10:00Z,117,2022-08-18,4,9,Final,Houston Astros,Lucas Giolito,Luis Garcia,2022-08-18 - Houston Astros (21) @ Chicago White Sox (5) (Final),R,21,Chicago White Sox,661446,Houston Astros,5,1,,145,Chicago White Sox,Series tied 2-2,Lucas Giolito,['MLB.tv Free Game']
,Lance Lynn,N,,Top,Progressive Field,2022-08-19T23:10:00Z,145,2022-08-19,5,9,Final,Chicago White Sox,Triston McKenzie,Triston McKenzie,2022-08-19 - Chicago White Sox (2) @ Cleveland Guardians (5) (Final),R,2,Cleveland Guardians,662936,Cleveland Guardians,5,1,Emmanuel Clase,114,Chicago White Sox,CLE leads 1-0,Reynaldo Lopez,[]
,Johnny Cueto,N,,Bottom,Progressive Field,2022-08-20T22:10:00Z,145,2022-08-20,5,9,Final,Chicago White Sox,Shane Bieber,Johnny Cueto,2022-08-20 - Chicago White Sox (2) @ Cleveland Guardians (0) (Final),R,2,Cleveland Guardians,662953,Chicago White Sox,0,1,Liam Hendriks,114,Cleveland Guardians,Series tied 1-1,Shane Bieber,[]
,Dylan Cease,N,,,Progressive Field,2022-08-21T16:05:00Z,145,2022-08-21,5,,Postponed,Chicago White Sox,Aaron Civale,,2022-08-21 - Chicago White Sox @ Cleveland Guardians (Postponed),R,0,Cleveland Guardians,662974,,0,1,,114,,CWS wins Season,,['MLBN (out-of-market only)']
,Michael Kopech,N,,Top,Kauffman Stadium,2022-08-22T18:10:00Z,145,2022-08-22,7,9,Final,Chicago White Sox,Daniel Lynch,Amir Garrett,2022-08-22 - Chicago White Sox (4) @ Kansas City Royals (6) (Final),R,4,Kansas City Royals,662767,Kansas City Royals,6,1,Scott Barlow,118,Chicago White Sox,KC wins Season,Joe Kelly,[]
,Dylan Cease,N,,Top,Oriole Park at Camden Yards,2022-08-23T23:05:00Z,145,2022-08-23,2,9,Final,Chicago White Sox,Austin Voth,Austin Voth,2022-08-23 - Chicago White Sox (3) @ Baltimore Orioles (5) (Final),R,3,Baltimore Orioles,663461,Baltimore Orioles,5,1,Felix Bautista,110,Chicago White Sox,BAL leads 1-0,Dylan Cease,[]
